Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity,stage
54524,2,175,rectangle_python.jpg,rectangle_python.jpg,3091334478,80,699.449,574.5705,694,575,68,18,height,6,na,75,8,2,A,stage2
54525,2,175,rectangle_python.jpg,rectangle_python.jpg,3091466378,56,744.9242857,578.4321428999999,694,575,68,18,height,6,na,75,8,2,A,stage2
54526,2,175,rectangle_python.jpg,rectangle_python.jpg,3091626168,72,735.9822222,586.5055556,694,575,68,18,height,6,na,75,8,2,A,stage2
54527,2,175,rectangle_python.jpg,rectangle_python.jpg,3092014404,64,979.83125,581.18625,975,575,78,18,self.y2,7,na,75,8,8,A,stage2
54528,2,175,rectangle_python.jpg,rectangle_python.jpg,3092202343,68,972.7347059,614.1217647000001,953,617,112,18,self.width,10,na,75,9,8,A,stage2
54529,2,175,rectangle_python.jpg,rectangle_python.jpg,3092646267,136,1042.595294,580.9870588,975,575,78,18,self.y2,7,na,75,8,8,A,stage2
54530,2,175,rectangle_python.jpg,rectangle_python.jpg,3092978408,68,1137.777647,569.5952941,1087,575,78,18,-,1,na,75,8,9,A,stage2
54531,2,175,rectangle_python.jpg,rectangle_python.jpg,3093342200,112,1007.625357,584.8628571,975,575,78,18,self.y2,7,na,75,8,8,A,stage2
54532,2,175,rectangle_python.jpg,rectangle_python.jpg,3093402139,56,1011.195714,589.9914286000001,975,575,78,18,self.y2,7,na,75,8,8,A,stage2
54533,2,175,rectangle_python.jpg,rectangle_python.jpg,3093862239,100,751.2392,586.8580000000001,694,575,68,18,height,6,na,75,8,2,A,stage2
54534,2,175,rectangle_python.jpg,rectangle_python.jpg,3094138190,76,744.0131579,545.4078947,695,532,56,17,width,5,na,75,7,2,A,stage2
54535,2,175,rectangle_python.jpg,rectangle_python.jpg,3094274167,132,740.750303,537.439697,695,532,56,17,width,5,na,75,7,2,A,stage2
54536,2,175,rectangle_python.jpg,rectangle_python.jpg,3094790180,60,723.0773333,607.856,695,617,45,18,area,4,na,75,9,2,A,stage2
54537,2,175,rectangle_python.jpg,rectangle_python.jpg,3094870173,76,739.4510526,611.0773684,695,617,45,18,area,4,na,75,9,2,A,stage2
54538,2,175,rectangle_python.jpg,rectangle_python.jpg,3095070194,84,718.4509524,591.7528571,694,575,68,18,height,6,na,75,8,2,A,stage2
54539,2,175,rectangle_python.jpg,rectangle_python.jpg,3095642071,72,1032.173333,580.2494444,975,575,78,18,self.y2,7,na,75,8,8,A,stage2
54540,2,175,rectangle_python.jpg,rectangle_python.jpg,3095810068,116,1028.467931,587.0258621,975,575,78,18,self.y2,7,na,75,8,8,A,stage2
54541,2,175,rectangle_python.jpg,rectangle_python.jpg,3095954065,84,696.1161905,624.5509524,695,617,45,18,area,4,na,75,9,2,A,stage2
54542,2,175,rectangle_python.jpg,rectangle_python.jpg,3096026060,68,708.7947058999999,628.4852941,695,617,45,18,area,4,na,75,9,2,A,stage2
54543,2,175,rectangle_python.jpg,rectangle_python.jpg,3096154065,72,719.4316667,654.3261111,694,660,102,17,Rectangle,9,na,75,10,3,A,stage2
54544,2,175,rectangle_python.jpg,rectangle_python.jpg,3096430079,108,722.6144444,654.8285185,694,660,102,17,Rectangle,9,na,75,10,3,A,stage2
54545,2,175,rectangle_python.jpg,rectangle_python.jpg,3096646098,116,819.5296552,666.6765517000001,830,660,10,17,0,1,na,75,10,5,A,stage2
54546,2,175,rectangle_python.jpg,rectangle_python.jpg,3096986088,68,1063.2723529999998,629.0617647,953,617,112,18,self.width,10,na,75,9,8,A,stage2
54547,2,175,rectangle_python.jpg,rectangle_python.jpg,3097058068,68,1056.8,622.6311764999999,953,617,112,18,self.width,10,na,75,9,8,A,stage2
54548,2,175,rectangle_python.jpg,rectangle_python.jpg,3097317981,56,979.9614286,653.0842857000001,975,660,22,17,10,2,na,75,10,11,A,stage2
54549,2,175,rectangle_python.jpg,rectangle_python.jpg,3097397987,76,979.5489474,619.7163158,953,617,112,18,self.width,10,na,75,9,8,A,stage2
54550,2,175,rectangle_python.jpg,rectangle_python.jpg,3097457987,56,975.5657143,618.6921428999999,953,617,112,18,self.width,10,na,75,9,8,A,stage2
54551,2,175,rectangle_python.jpg,rectangle_python.jpg,3098025899,88,1167.122727,631.225,1143,617,123,18,self.height,11,na,75,9,12,A,stage2
