Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,Comprehension_Question_Result,complexity
59148,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9842114241,144,801.6616667000001,338.3916667,772,343,88,16,this.type,9,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,80,6,1,1,B
59149,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9842574229,132,739.6051514999999,149.6487879,719,143,48,16,class,5,class,80,1,2,1,B
59150,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9842942217,336,782.2278571,157.7292857,776,143,68,16,Vehicle,7,class->name,80,1,3,1,B
59151,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9843226126,116,747.7193103,209.7806897,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,80,3,2,1,B
59152,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9843562067,84,834.7509524000001,212.7680952,838,216,6,16,",",1,class->block->decl_stmt,80,3,3,1,B
59153,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9845077965,148,874.6075676,212.1054054,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,80,3,4,1,B
59154,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9845141957,60,884.7186667000001,227.554,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,80,3,4,1,B
59155,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9845333924,188,887.0159573999999,231.2768085,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,80,3,4,1,B
59156,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9845461897,56,712.3921429,156.2735714,719,143,48,16,class,5,class,80,1,2,1,B
59157,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9845649924,136,701.8732352999999,142.0017647,651,143,59,16,public,6,class->specifier,80,1,1,1,B
59158,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9845837974,136,730.1944118,145.7485294,719,143,48,16,class,5,class,80,1,2,1,B
59159,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9846093964,184,671.3730435,155.86978259999998,651,143,59,16,public,6,class->specifier,80,1,1,1,B
59160,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9846669951,164,804.0612195,158.1287805,776,143,68,16,Vehicle,7,class->name,80,1,3,1,B
59161,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9846793930,64,803.685,157.56375,776,143,68,16,Vehicle,7,class->name,80,1,3,1,B
59162,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9847041827,92,900.9195652,210.0665217,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,80,3,4,1,B
59163,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9847133803,88,899.85,211.2195455,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,80,3,4,1,B
59164,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9847857772,248,747.183871,275.6090323,711,268,59,20,public,6,class->block->constructor->specifier,80,4,1,1,B
59165,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9847941781,80,745.4655,287.05,711,268,59,20,public,6,class->block->constructor->specifier,80,4,1,1,B
59166,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9848201814,188,731.183617,194.3302128,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,80,2,1,1,B
59167,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9848829588,200,828.4606,184.8028,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,80,2,2,1,B
59168,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9848905505,72,832.1833333,190.5638889,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,80,2,2,1,B
59169,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9849153664,68,894.2247059,189.1694118,885,180,38,16,type,4,class->block->decl_stmt->decl->name,80,2,4,1,B
59170,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9849317650,68,897.6882353,207.6235294,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,80,3,4,1,B
59171,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9849441670,80,754.07,219.732,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,80,3,2,1,B
59172,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9849613541,168,748.17,227.7302381,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,80,3,2,1,B
59173,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9849781537,164,744.1146341,225.4102439,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,80,3,2,1,B
59174,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9849969753,184,774.7830435,224.1886957,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,80,3,2,1,B
59175,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9850093704,120,773.775,219.1863333,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,80,3,2,1,B
59176,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9850545639,152,862.2757895,223.7928947,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,80,3,4,1,B
59177,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9850789424,136,898.7505882000002,229.73441180000003,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,80,3,4,1,B
59178,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9850909451,116,898.437931,218.8782759,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,80,3,4,1,B
59179,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9851645540,68,820.4758824,261.81352940000005,778,268,69,20,Vehicle,7,class->block->constructor->name,80,4,2,1,B
59180,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9851773524,100,771.952,286.9324,778,268,69,20,Vehicle,7,class->block->constructor->name,80,4,2,1,B
59181,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9852161204,76,836.3826316000001,287.7515789,778,268,69,20,Vehicle,7,class->block->constructor->name,80,4,2,1,B
59182,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9852261255,96,841.96375,285.0420833,778,268,69,20,Vehicle,7,class->block->constructor->name,80,4,2,1,B
59183,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9852365385,72,893.8483332999999,281.61555560000005,875,268,58,20,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,80,4,4,1,B
59184,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9852517380,96,894.1475,281.0170833,875,268,58,20,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,80,4,4,1,B
59185,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9852645279,68,949.3688235,282.4676471,941,268,11,20,p,1,class->block->constructor->specifier,80,4,5,1,B
59186,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9852925431,140,1003.202286,283.67114289999995,981,268,58,20,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,80,4,7,1,B
59187,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9853013383,84,999.122381,272.4080952,981,268,58,20,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,80,4,7,1,B
59188,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9853245423,92,1069.63,286.8882609,1068,268,6,20,",",1,class->block->constructor->parameter_list,80,4,9,1,B
59189,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9853753412,156,814.6561538,340.2123077,772,343,88,16,this.type,9,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,80,6,1,1,B
59190,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9854049430,292,808.0894521,343.3982192,772,343,88,16,this.type,9,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,80,6,1,1,B
59191,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9854329388,244,845.3504918,334.6329508,772,343,88,16,this.type,9,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,80,6,1,1,B
59192,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9854669338,136,909.8911765,338.8979412,907,343,7,16,;,1,class->block->constructor->block->block_content->expr_stmt,80,6,4,1,B
59193,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9854869325,60,888.658,335.1453333,887,343,10,16,t,1,class->block->constructor->block->block_content->expr_stmt->expr->name->name,80,6,3,1,B
59194,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9855277315,148,807.4975676,353.61243239999993,772,343,88,16,this.type,9,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,80,6,1,1,B
59195,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9856033314,180,889.96,343.2135556,887,343,10,16,t,1,class->block->constructor->block->block_content->expr_stmt->expr->name->name,80,6,3,1,B
59196,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9856245339,148,912.6332432,229.7594595,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,80,3,4,1,B
59197,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9856697174,108,887.0385185,303.4566667,772,306,125,16,this.producer,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,80,5,1,1,B
59198,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9856773161,72,890.76,314.16333330000003,772,306,125,16,this.producer,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,80,5,1,1,B
59199,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9856925139,120,941.7423332999998,301.312,946,306,6,16,;,1,class->block->constructor->block->block_content->expr_stmt,80,5,4,1,B
59200,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9857333149,60,992.4553333,285.808,981,268,58,20,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,80,4,7,1,B
59201,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9857493241,92,1082.253043,286.7930435,1086,268,29,20,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,80,4,10,1,B
59202,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9857657171,160,1078.743,280.94425,1086,268,29,20,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,80,4,10,1,B
59203,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9857929226,228,873.1308772,371.4214035,772,379,126,16,this.topSpeed,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,80,7,1,1,B
59204,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9858081160,108,808.0851852000001,392.8911111,772,379,126,16,this.topSpeed,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,80,7,1,1,B
59205,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9858268879,80,811.1525,390.103,772,379,126,16,this.topSpeed,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,80,7,1,1,B
59206,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9858892964,68,934.9694118,393.8258824,925,379,20,16,tp,2,class->block->constructor->block->block_content->expr_stmt->expr->name,80,7,3,1,B
59207,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9859360997,60,1112.959333,285.4333333,1086,268,29,20,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,80,4,10,1,B
59208,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9859360997,60,1112.959333,285.4333333,1125,268,19,20,tp,2,class->block->constructor->parameter_list->parameter->decl->type->name,80,4,11,1,B
59209,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9860001022,140,848.6562857000001,428.7165714,772,415,164,16,this.currentSpeed,17,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,80,8,1,1,B
59210,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9860372949,176,769.7668182,532.8379545,772,540,20,20,if,2,class->block->function->block->block_content->if_stmt->if,80,11,1,1,B
59211,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9860725075,272,821.8816176,521.2360294,817,506,97,16,accelerate,10,class->block->function->name,80,10,3,1,B
59212,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9860876895,64,857.62,508.5925,817,506,97,16,accelerate,10,class->block->function->name,80,10,3,1,B
59213,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9860968881,88,868.8995455,517.3209091,817,506,97,16,accelerate,10,class->block->function->name,80,10,3,1,B
59214,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9861160868,132,821.4945455,306.7854545,772,306,125,16,this.producer,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,80,5,1,1,B
59215,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9861988729,276,959.2956522,520.6997101,942,506,29,16,int,3,class->block->function->parameter_list->parameter->decl->type->name,80,10,5,1,B
59216,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9862224780,128,992.6503125,520.461875,981,506,29,16,kmh,3,class->block->function->parameter_list->parameter->decl->name,80,10,6,1,B
59217,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9862496731,188,832.2138298,553.6497872,839,540,164,20,this.currentSpeed,17,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,80,11,4,1,B
59218,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9862728740,228,856.9642105,548.6184211,839,540,164,20,this.currentSpeed,17,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,80,11,4,1,B
59219,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9863000892,240,911.3646667000002,550.396,839,540,164,20,this.currentSpeed,17,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,80,11,4,1,B
59220,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9863272715,192,950.8216667000002,565.1185417,832,577,164,17,this.currentSpeed,17,class->block->function->block->block_content->if_stmt->if->block->block_content->expr_stmt->expr->name->name->operator->name,80,12,1,1,B
59221,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9863388722,92,995.0178261,555.2386957,839,540,164,20,this.currentSpeed,17,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,80,11,4,1,B
59222,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9863656805,236,1031.639153,552.1128813999999,1031,540,30,20,kmh,3,class->block->function->block->block_content->if_stmt->if->condition->expr->name,80,11,6,1,B
59223,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9863792845,132,1034.135758,545.0778788,1031,540,30,20,kmh,3,class->block->function->block->block_content->if_stmt->if->condition->expr->name,80,11,6,1,B
59224,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9863984562,152,1091.5884210000002,548.5147367999999,1089,540,10,20,>,1,class->block->function->block->block_content->if_stmt->if->condition->expr->operator,80,11,8,1,B
59225,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9864220590,196,1140.580612,550.2189796,1108,540,126,20,this.topSpeed,13,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,80,11,9,1,B
59226,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9864388632,124,1172.779032,554.8706452,1108,540,126,20,this.topSpeed,13,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,80,11,9,1,B
59227,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9864452620,60,1180.180667,548.962,1108,540,126,20,this.topSpeed,13,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,80,11,9,1,B
59228,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9864520611,64,1171.524375,555.09125,1108,540,126,20,this.topSpeed,13,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,80,11,9,1,B
59229,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9864608607,84,1175.863333,550.7985714,1108,540,126,20,this.topSpeed,13,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,80,11,9,1,B
59230,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9864760654,148,1175.70973,547.712973,1108,540,126,20,this.topSpeed,13,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,80,11,9,1,B
59231,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9864944674,60,853.7873332999999,586.594,832,577,164,17,this.currentSpeed,17,class->block->function->block->block_content->if_stmt->if->block->block_content->expr_stmt->expr->name->name->operator->name,80,12,1,1,B
59232,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9865080665,132,852.4709091,583.2821212,832,577,164,17,this.currentSpeed,17,class->block->function->block->block_content->if_stmt->if->block->block_content->expr_stmt->expr->name->name->operator->name,80,12,1,1,B
59233,2,189,vehicle_java2.jpg,vehicle_java2.jpg,9865140671,56,857.5957142999999,591.3264286,832,577,164,17,this.currentSpeed,17,class->block->function->block->block_content->if_stmt->if->block->block_content->expr_stmt->expr->name->name->operator->name,80,12,1,1,B
