Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity,stage
16591,2,49,rectangle_python.jpg,rectangle_python.jpg,225387343,92,776.6321739,694.6604348,673,701,112,18,rect1.area,10,na,85,11,2,A,stage2
16592,2,49,rectangle_python.jpg,rectangle_python.jpg,226007455,60,711.9133333,692.5493333,673,701,112,18,rect1.area,10,na,85,11,2,A,stage2
16593,2,49,rectangle_python.jpg,rectangle_python.jpg,226203522,140,662.5377143,657.9802857000001,672,660,12,17,=,1,na,85,10,2,A,stage2
16594,2,49,rectangle_python.jpg,rectangle_python.jpg,226507443,240,766.9745,661.8316667,694,660,102,17,Rectangle,9,na,85,10,3,A,stage2
16595,2,49,rectangle_python.jpg,rectangle_python.jpg,226807317,64,918.201875,605.21,874,617,68,18,return,6,na,85,9,7,A,stage2
16596,2,49,rectangle_python.jpg,rectangle_python.jpg,227039333,228,921.1494737,609.854386,874,617,68,18,return,6,na,85,9,7,A,stage2
16597,2,49,rectangle_python.jpg,rectangle_python.jpg,228215286,128,1063.63875,309.9134375,1053,321,22,19,y2,2,na,85,2,11,A,stage2
16598,2,49,rectangle_python.jpg,rectangle_python.jpg,229327139,140,954.0434286,617.1288571,953,617,112,18,self.width,10,na,85,9,8,A,stage2
16599,2,49,rectangle_python.jpg,rectangle_python.jpg,229443143,112,960.5875,625.5085713999999,953,617,112,18,self.width,10,na,85,9,8,A,stage2
16600,2,49,rectangle_python.jpg,rectangle_python.jpg,229663194,180,957.5186667000002,623.3171111,953,617,112,18,self.width,10,na,85,9,8,A,stage2
16601,2,49,rectangle_python.jpg,rectangle_python.jpg,230119158,124,822.2025806,617.0967742,830,617,7,18,),1,na,85,9,5,A,stage2
16602,2,49,rectangle_python.jpg,rectangle_python.jpg,230311160,72,716.6227778,622.3727778,695,617,45,18,area,4,na,85,9,2,A,stage2
16603,2,49,rectangle_python.jpg,rectangle_python.jpg,230503002,188,713.1946809,627.0653191,695,617,45,18,area,4,na,85,9,2,A,stage2
16604,2,49,rectangle_python.jpg,rectangle_python.jpg,230710932,124,905.7345161,629.2577418999999,874,617,68,18,return,6,na,85,9,7,A,stage2
16605,2,49,rectangle_python.jpg,rectangle_python.jpg,231151036,148,681.737027,715.3348649000001,673,701,112,18,rect1.area,10,na,85,11,2,A,stage2
16606,2,49,rectangle_python.jpg,rectangle_python.jpg,231819060,116,889.6344828,738.767931,898,745,6,17,",",1,na,85,12,8,A,stage2
16607,2,49,rectangle_python.jpg,rectangle_python.jpg,231899049,76,886.9273684000001,750.8084211,898,745,6,17,",",1,na,85,12,8,A,stage2
16608,2,49,rectangle_python.jpg,rectangle_python.jpg,232570866,88,747.2995455,781.1354545,673,786,112,18,rect2.area,10,na,85,13,2,A,stage2
16609,2,49,rectangle_python.jpg,rectangle_python.jpg,234186787,260,921.16,737.4573846,919,745,22,17,10,2,na,85,12,9,A,stage2
16610,2,49,rectangle_python.jpg,rectangle_python.jpg,235550799,128,1034.545625,315.4725,1032,321,7,19,",",1,na,85,2,10,A,stage2
16611,2,49,rectangle_python.jpg,rectangle_python.jpg,235870754,128,933.2284375,310.5925,941,321,22,19,y1,2,na,85,2,7,A,stage2
16612,2,49,rectangle_python.jpg,rectangle_python.jpg,236334677,112,961.0675,311.7596429,941,321,22,19,y1,2,na,85,2,7,A,stage2
16613,2,49,rectangle_python.jpg,rectangle_python.jpg,236530698,68,1012.940588,319.4170588,997,321,22,19,x2,2,na,85,2,9,A,stage2
16614,2,49,rectangle_python.jpg,rectangle_python.jpg,236654690,120,1018.412333,313.594,997,321,22,19,x2,2,na,85,2,9,A,stage2
16615,2,49,rectangle_python.jpg,rectangle_python.jpg,236750685,92,1016.508261,308.7273913,997,321,22,19,x2,2,na,85,2,9,A,stage2
16616,2,49,rectangle_python.jpg,rectangle_python.jpg,236962660,208,1019.849231,315.4944231,1032,321,7,19,",",1,na,85,2,10,A,stage2
