Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,Comprehension_Question_Result,complexity
33450,5,93,rectangle_java.jpg,rectangle_java.jpg,3197388730,120,717.066,442.31333330000007,677,426,78,19,this.y2,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,55,7,1,0,A
33451,5,93,rectangle_java.jpg,rectangle_java.jpg,3197704512,120,658.9783332999999,188.6893333,616,173,55,19,class,5,class,55,1,2,0,A
33452,5,93,rectangle_java.jpg,rectangle_java.jpg,3197928787,56,710.615,219.4985714,707,215,33,19,int,3,class->block->decl_stmt->decl->type->name,55,2,2,0,A
33453,5,93,rectangle_java.jpg,rectangle_java.jpg,3198008767,76,715.7726316000001,230.3152632,707,215,33,19,int,3,class->block->decl_stmt->decl->type->name,55,2,2,0,A
33454,5,93,rectangle_java.jpg,rectangle_java.jpg,3198492541,168,785.0054762,255.4438095,695,257,101,19,Rectangle,9,class->block->constructor->name,55,3,2,0,A
33455,5,93,rectangle_java.jpg,rectangle_java.jpg,3198768609,80,762.3885,287.22,766,299,13,16,=,1,class->block->constructor->block->block_content->expr_stmt->expr->operator,55,4,2,0,A
33456,5,93,rectangle_java.jpg,rectangle_java.jpg,3198844612,72,768.0822222,291.7783333,766,299,13,16,=,1,class->block->constructor->block->block_content->expr_stmt->expr->operator,55,4,2,0,A
33457,5,93,rectangle_java.jpg,rectangle_java.jpg,3198964620,116,791.2775862000001,291.4031034,789,299,22,16,x1,2,class->block->constructor->block->block_content->expr_stmt->expr->name->name,55,4,3,0,A
33458,5,93,rectangle_java.jpg,rectangle_java.jpg,3199168304,140,803.6148571,256.7388571,811,257,7,19,(,1,class->block->constructor->parameter_list,55,3,3,0,A
33459,5,93,rectangle_java.jpg,rectangle_java.jpg,3199364337,180,706.3788889,247.7533333,695,257,101,19,Rectangle,9,class->block->constructor->name,55,3,2,0,A
33460,5,93,rectangle_java.jpg,rectangle_java.jpg,3199516225,56,700.405,254.5321429,695,257,101,19,Rectangle,9,class->block->constructor->name,55,3,2,0,A
33461,5,93,rectangle_java.jpg,rectangle_java.jpg,3199604146,84,701.7357142999999,255.9519048,695,257,101,19,Rectangle,9,class->block->constructor->name,55,3,2,0,A
33462,5,93,rectangle_java.jpg,rectangle_java.jpg,3199880385,56,824.4607143,245.2592857,830,257,34,19,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,55,3,4,0,A
33463,5,93,rectangle_java.jpg,rectangle_java.jpg,3200068478,140,786.3337142999999,248.7874286,695,257,101,19,Rectangle,9,class->block->constructor->name,55,3,2,0,A
