Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity,stage
16150,5,47,rectangle_python.jpg,rectangle_python.jpg,2501598322,168,1014.626429,619.625,953,617,112,18,self.width,10,na,90,9,8,A,stage2
16151,5,47,rectangle_python.jpg,rectangle_python.jpg,2501778323,140,980.0654286,612.2157143,953,617,112,18,self.width,10,na,90,9,8,A,stage2
16152,5,47,rectangle_python.jpg,rectangle_python.jpg,2502073932,72,929.4105556,581.3838889,896,575,68,18,return,6,na,90,8,7,A,stage2
16153,5,47,rectangle_python.jpg,rectangle_python.jpg,2502206077,64,1034.91,591.17875,975,575,78,18,self.y2,7,na,90,8,8,A,stage2
16154,5,47,rectangle_python.jpg,rectangle_python.jpg,2502826128,160,780.33525,450.2795,784,449,12,15,=,1,na,90,5,2,A,stage2
16155,5,47,rectangle_python.jpg,rectangle_python.jpg,2503102168,160,732.635,531.93625,695,532,56,17,width,5,na,90,7,2,A,stage2
16156,5,47,rectangle_python.jpg,rectangle_python.jpg,2503334198,228,730.0110526000001,523.0875438999999,695,532,56,17,width,5,na,90,7,2,A,stage2
16157,5,47,rectangle_python.jpg,rectangle_python.jpg,2503642101,128,729.1846875,536.72375,695,532,56,17,width,5,na,90,7,2,A,stage2
16158,5,47,rectangle_python.jpg,rectangle_python.jpg,2504046029,180,1158.302,612.5842222,1143,617,123,18,self.height,11,na,90,9,12,A,stage2
16159,5,47,rectangle_python.jpg,rectangle_python.jpg,2504146004,76,1098.272105,612.6342105,1099,617,6,18,),1,na,90,9,10,A,stage2
16160,5,47,rectangle_python.jpg,rectangle_python.jpg,2504626015,60,1042.206667,589.656,975,575,78,18,self.y2,7,na,90,8,8,A,stage2
16161,5,47,rectangle_python.jpg,rectangle_python.jpg,2504734022,104,1021.319231,586.42,975,575,78,18,self.y2,7,na,90,8,8,A,stage2
16162,5,47,rectangle_python.jpg,rectangle_python.jpg,2504906061,56,914.3328571,616.9571429,874,617,68,18,return,6,na,90,9,7,A,stage2
16163,5,47,rectangle_python.jpg,rectangle_python.jpg,2505218021,92,751.6591304,491.1004348,695,491,78,18,self.y2,7,na,90,6,1,A,stage2
16164,5,47,rectangle_python.jpg,rectangle_python.jpg,2505322035,100,746.1744,496.1552,695,491,78,18,self.y2,7,na,90,6,1,A,stage2
16165,5,47,rectangle_python.jpg,rectangle_python.jpg,2505582025,76,683.3384211,506.2747368,695,491,78,18,self.y2,7,na,90,6,1,A,stage2
16166,5,47,rectangle_python.jpg,rectangle_python.jpg,2506381870,136,1122.810294,615.5820587999999,1122,617,9,18,*,1,na,90,9,11,A,stage2
16167,5,47,rectangle_python.jpg,rectangle_python.jpg,2506453874,68,1121.107059,628.9105882,1122,617,9,18,*,1,na,90,9,11,A,stage2
16168,5,47,rectangle_python.jpg,rectangle_python.jpg,2506701916,220,1203.803636,612.1183636,1143,617,123,18,self.height,11,na,90,9,12,A,stage2
16169,5,47,rectangle_python.jpg,rectangle_python.jpg,2506821919,104,1140.130385,605.6061538,1143,617,123,18,self.height,11,na,90,9,12,A,stage2
16170,5,47,rectangle_python.jpg,rectangle_python.jpg,2507377922,64,876.114375,658.305625,875,660,10,17,0,1,na,90,10,7,A,stage2
16171,5,47,rectangle_python.jpg,rectangle_python.jpg,2507529879,84,689.8295238,623.3609524,695,617,45,18,area,4,na,90,9,2,A,stage2
16172,5,47,rectangle_python.jpg,rectangle_python.jpg,2508233810,168,750.012381,659.4261905000001,694,660,102,17,Rectangle,9,na,90,10,3,A,stage2
16173,5,47,rectangle_python.jpg,rectangle_python.jpg,2508385785,60,870.3873332999999,670.1213333,875,660,10,17,0,1,na,90,10,7,A,stage2
16174,5,47,rectangle_python.jpg,rectangle_python.jpg,2508549795,160,878.58725,675.08025,875,660,10,17,0,1,na,90,10,7,A,stage2
16175,5,47,rectangle_python.jpg,rectangle_python.jpg,2508845762,124,943.1229032,675.0435484,954,660,6,17,",",1,na,90,10,10,A,stage2
16176,5,47,rectangle_python.jpg,rectangle_python.jpg,2508945736,96,943.3145833,672.8570833,954,660,6,17,",",1,na,90,10,10,A,stage2
16177,5,47,rectangle_python.jpg,rectangle_python.jpg,2509189716,80,844.623,753.3105,853,745,6,17,",",1,na,90,12,6,A,stage2
16178,5,47,rectangle_python.jpg,rectangle_python.jpg,2509277742,84,843.4119048,757.2652381,853,745,6,17,",",1,na,90,12,6,A,stage2
16179,5,47,rectangle_python.jpg,rectangle_python.jpg,2509505690,188,740.6189362000001,716.3940426,673,701,112,18,rect1.area,10,na,90,11,2,A,stage2
