Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity
3291,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1564312029,180,704.9597778,140.06644440000002,651,143,59,16,public,6,class->specifier,90,1,1,A
3292,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1564424041,64,784.67,139.264375,776,143,68,16,Vehicle,7,class->name,90,1,3,A
3293,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1564967985,156,770.1182051,131.8461538,776,143,68,16,Vehicle,7,class->name,90,1,3,A
3294,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1565419984,108,720.3107407000001,168.5751852,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,90,2,1,A
3295,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1565659943,108,725.4825926,171.7422222,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,90,2,1,A
3296,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1565847857,68,709.3258824,170.38529409999998,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,90,2,1,A
3297,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1565979882,84,701.73,146.6233333,651,143,59,16,public,6,class->specifier,90,1,1,A
3298,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1566383814,104,791.2211538,173.65076919999998,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,90,2,2,A
3299,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1566443820,56,785.78,158.5178571,776,143,68,16,Vehicle,7,class->name,90,1,3,A
3300,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1566572036,124,786.8945161,177.57516130000002,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,90,2,2,A
3301,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1566652160,76,781.1,168.8105263,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,90,2,2,A
3302,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1566736023,80,793.7145,180.2655,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,90,2,2,A
3303,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1566851847,64,908.6875,181.42625,885,180,38,16,type,4,class->block->decl_stmt->decl->name,90,2,4,A
3304,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1566911847,56,907.4921429,176.53357140000003,885,180,38,16,type,4,class->block->decl_stmt->decl->name,90,2,4,A
3305,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1567091809,96,902.855,177.7170833,885,180,38,16,type,4,class->block->decl_stmt->decl->name,90,2,4,A
3306,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1567199793,104,904.9423077,191.1780769,885,180,38,16,type,4,class->block->decl_stmt->decl->name,90,2,4,A
3307,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1567411673,60,825.6206667,186.088,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,90,2,2,A
3308,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1567659455,140,785.9294286,184.7608571,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,90,2,2,A
3309,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1567799506,80,735.921,208.873,712,216,29,16,int,3,class->block->decl_stmt->decl->type->name,90,3,1,A
3310,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1567903604,64,721.24625,184.05375,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,90,2,1,A
3311,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1568167683,112,794.38,181.5507143,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,90,2,2,A
3312,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1568407729,96,732.7791667,220.16875,712,216,29,16,int,3,class->block->decl_stmt->decl->type->name,90,3,1,A
3313,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1568911689,80,756.085,221.8525,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,90,3,2,A
3314,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1569299561,172,897.3444186,216.0986047,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,90,3,4,A
3315,2,206,vehicle_java2.jpg,vehicle_java2.jpg,1569703549,68,710.6747058999999,255.9811765,711,268,59,20,public,6,class->block->constructor->specifier,90,4,1,A
