Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity
4986,5,20,vehicle_java2.jpg,vehicle_java2.jpg,1650485040,56,834.0857143,354.06357139999994,772,343,88,16,this.type,9,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,85,6,1,B
4987,5,20,vehicle_java2.jpg,vehicle_java2.jpg,1650665032,72,832.9638888999999,373.9938889,772,379,126,16,this.topSpeed,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,85,7,1,B
4988,5,20,vehicle_java2.jpg,vehicle_java2.jpg,1650996924,256,769.5039062999999,182.5267188,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,85,2,1,B
4989,5,20,vehicle_java2.jpg,vehicle_java2.jpg,1650996924,256,769.5039062999999,182.5267188,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,85,2,2,B
4990,5,20,vehicle_java2.jpg,vehicle_java2.jpg,1651264935,224,800.1751786,178.48196430000002,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,85,2,2,B
4991,5,20,vehicle_java2.jpg,vehicle_java2.jpg,1651356981,60,886.0046667000001,212.9646667,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,85,3,4,B
4992,5,20,vehicle_java2.jpg,vehicle_java2.jpg,1651588953,228,887.4808772,210.2568421,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,85,3,4,B
4993,5,20,vehicle_java2.jpg,vehicle_java2.jpg,1651996859,176,888.2434091,216.5113636,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,85,3,4,B
4994,5,20,vehicle_java2.jpg,vehicle_java2.jpg,1652232821,60,715.0766667,175.396,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,85,2,1,B
4995,5,20,vehicle_java2.jpg,vehicle_java2.jpg,1652432801,196,714.6240816000001,192.9144898,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,85,2,1,B
4996,5,20,vehicle_java2.jpg,vehicle_java2.jpg,1652819339,256,758.3748437999999,204.9582813,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,85,3,2,B
