Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity,stage
50289,2,161,vehicle_python.jpg,vehicle_python.jpg,6521322866,72,831.9883332999999,460.7322222,734,458,191,18,self.currentSpeed,17,na,65,6,1,B,stage2
50290,2,161,vehicle_python.jpg,vehicle_python.jpg,6521390847,64,838.534375,453.058125,734,458,191,18,self.currentSpeed,17,na,65,6,1,B,stage2
50291,2,161,vehicle_python.jpg,vehicle_python.jpg,6521882905,68,996.4447059,576.7788235,995,564,8,20,+,1,na,65,8,4,B,stage2
50292,2,161,vehicle_python.jpg,vehicle_python.jpg,6522210791,120,1010.982333,293.105,1004,289,7,20,",",1,na,65,2,9,B,stage2
50293,2,161,vehicle_python.jpg,vehicle_python.jpg,6522286798,72,1028.861111,299.7394444,1027,289,21,20,tp,2,na,65,2,10,B,stage2
50294,2,161,vehicle_python.jpg,vehicle_python.jpg,6522370813,80,1036.908,306.3585,1027,289,21,20,tp,2,na,65,2,10,B,stage2
50295,2,161,vehicle_python.jpg,vehicle_python.jpg,6522494835,104,958.4703846,303.3669231,959,289,7,20,",",1,na,65,2,7,B,stage2
50296,2,161,vehicle_python.jpg,vehicle_python.jpg,6522590838,92,948.6430435,298.513913,959,289,7,20,",",1,na,65,2,7,B,stage2
50297,2,161,vehicle_python.jpg,vehicle_python.jpg,6522802837,88,895.7686364,456.7463636,734,458,191,18,self.currentSpeed,17,na,65,6,1,B,stage2
50298,2,161,vehicle_python.jpg,vehicle_python.jpg,6523034825,168,890.3852381000002,431.3066667,890,417,12,17,=,1,na,65,5,2,B,stage2
50299,2,161,vehicle_python.jpg,vehicle_python.jpg,6523858739,104,994.505,580.5042308,995,564,8,20,+,1,na,65,8,4,B,stage2
50300,2,161,vehicle_python.jpg,vehicle_python.jpg,6524026728,96,991.1995833,566.3133333,995,564,8,20,+,1,na,65,8,4,B,stage2
50301,2,161,vehicle_python.jpg,vehicle_python.jpg,6524234675,124,979.4629032,518.9335484000001,958,521,34,18,kmh,3,na,65,7,6,B,stage2
