Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part
14731,5,41,vehicle_java2.jpg,vehicle_java2.jpg,10897944017,60,783.9386667,191.642,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,65,2,2
14732,5,41,vehicle_java2.jpg,vehicle_java2.jpg,10898095759,144,788.4405556,184.3758333,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,65,2,2
14733,5,41,vehicle_java2.jpg,vehicle_java2.jpg,10898232632,112,767.3982143,151.6314286,776,143,68,16,Vehicle,7,class->name,65,1,3
14734,5,41,vehicle_java2.jpg,vehicle_java2.jpg,10898440660,64,796.58125,156.32625,776,143,68,16,Vehicle,7,class->name,65,1,3
14735,5,41,vehicle_java2.jpg,vehicle_java2.jpg,10898568703,124,798.6725806,157.2893548,776,143,68,16,Vehicle,7,class->name,65,1,3
14736,5,41,vehicle_java2.jpg,vehicle_java2.jpg,10899681454,72,768.3838889,151.46,776,143,68,16,Vehicle,7,class->name,65,1,3
14737,5,41,vehicle_java2.jpg,vehicle_java2.jpg,10899814119,64,762.71375,136.96,719,143,48,16,class,5,class,65,1,2
14738,5,41,vehicle_java2.jpg,vehicle_java2.jpg,10899966922,92,746.353913,169.5708696,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,65,2,1
14739,5,41,vehicle_java2.jpg,vehicle_java2.jpg,10900034979,64,752.02625,180.145,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,65,2,1
14740,5,41,vehicle_java2.jpg,vehicle_java2.jpg,10900283093,172,814.1483721,186.7972093,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,65,2,2
14741,5,41,vehicle_java2.jpg,vehicle_java2.jpg,10900491089,76,881.6573684,212.24,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,65,3,4
14742,5,41,vehicle_java2.jpg,vehicle_java2.jpg,10900667038,172,882.7686047,203.6816279,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,65,3,4
14743,5,41,vehicle_java2.jpg,vehicle_java2.jpg,10900751009,80,883.372,192.4335,885,180,38,16,type,4,class->block->decl_stmt->decl->name,65,2,4
14744,5,41,vehicle_java2.jpg,vehicle_java2.jpg,10901159085,128,903.9903125,209.000625,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,65,3,4
14745,5,41,vehicle_java2.jpg,vehicle_java2.jpg,10901343069,180,895.1573332999999,203.94,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,65,3,4
14746,5,41,vehicle_java2.jpg,vehicle_java2.jpg,10901475092,76,897.9168421,214.9363158,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,65,3,4
14747,5,41,vehicle_java2.jpg,vehicle_java2.jpg,10901807039,108,881.3914814999999,219.4418519,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,65,3,4
