Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity
1419,5,19,vehicle_java.jpg,vehicle_java.jpg,2887735113,112,786.3660714,73.80857143,756,57,77,18,Vehicle,7,class->name,55,1,3,B
1420,5,19,vehicle_java.jpg,vehicle_java.jpg,2888443356,60,733.6826667,136.3413333,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,55,3,2,B
1421,5,19,vehicle_java.jpg,vehicle_java.jpg,2888707321,236,672.4259322,103.47186440000002,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,55,2,1,B
1422,5,19,vehicle_java.jpg,vehicle_java.jpg,2888903017,188,674.9797872,105.9017021,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,55,2,1,B
1423,5,19,vehicle_java.jpg,vehicle_java.jpg,2889194947,124,672.7877419,95.48032258,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,55,2,1,B
1424,5,19,vehicle_java.jpg,vehicle_java.jpg,2889314973,116,677.7351723999999,109.8272414,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,55,2,1,B
1425,5,19,vehicle_java.jpg,vehicle_java.jpg,2889506944,132,665.8148485,93.73272727,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,55,2,1,B
1426,5,19,vehicle_java.jpg,vehicle_java.jpg,2889610907,84,740.2719047999999,88.07666667,747,99,91,18,producer,8,class->block->decl_stmt->decl->name,55,2,2,B
1427,5,19,vehicle_java.jpg,vehicle_java.jpg,2889718930,104,737.8438462,86.93384615,747,99,91,18,producer,8,class->block->decl_stmt->decl->name,55,2,2,B
1428,5,19,vehicle_java.jpg,vehicle_java.jpg,2890454798,100,722.2424,113.834,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,55,2,1,B
1429,5,19,vehicle_java.jpg,vehicle_java.jpg,2890854899,56,660.9528571000001,98.37714286,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,55,2,1,B
1430,5,19,vehicle_java.jpg,vehicle_java.jpg,2890950863,92,679.4604347999999,110.6478261,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,55,2,1,B
1431,5,19,vehicle_java.jpg,vehicle_java.jpg,2891010868,56,671.2878571,98.13642857,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,55,2,1,B
1432,5,19,vehicle_java.jpg,vehicle_java.jpg,2891478869,160,708.7915,101.16675,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,55,2,1,B
1433,5,19,vehicle_java.jpg,vehicle_java.jpg,2891694790,160,778.0055,107.012,747,99,91,18,producer,8,class->block->decl_stmt->decl->name,55,2,2,B
1434,5,19,vehicle_java.jpg,vehicle_java.jpg,2892062642,64,704.421875,103.50875,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,55,2,1,B
1435,5,19,vehicle_java.jpg,vehicle_java.jpg,2892122687,56,706.2228571,115.4378571,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,55,2,1,B
1436,5,19,vehicle_java.jpg,vehicle_java.jpg,2892194714,68,707.0411765,128.4011765,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,55,3,2,B
1437,5,19,vehicle_java.jpg,vehicle_java.jpg,2892314730,84,773.0619048,107.2238095,747,99,91,18,producer,8,class->block->decl_stmt->decl->name,55,2,2,B
1438,5,19,vehicle_java.jpg,vehicle_java.jpg,2892434731,84,695.4723809999999,127.417619,671,137,32,22,int,3,class->block->decl_stmt->decl->type->name,55,3,1,B
1439,5,19,vehicle_java.jpg,vehicle_java.jpg,2892498726,60,697.0246667,124.56933329999998,671,137,32,22,int,3,class->block->decl_stmt->decl->type->name,55,3,1,B
