Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,Comprehension_Question_Result,complexity
20360,5,5,vehicle_java2.jpg,vehicle_java2.jpg,10985308416,56,804.445,168.7057143,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,80,2,2,0,B
20361,5,5,vehicle_java2.jpg,vehicle_java2.jpg,10985432076,60,798.4926667000001,177.9026667,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,80,2,2,0,B
20362,5,5,vehicle_java2.jpg,vehicle_java2.jpg,10985670597,192,739.1383333,130.909375,719,143,48,16,class,5,class,80,1,2,0,B
20363,5,5,vehicle_java2.jpg,vehicle_java2.jpg,10986430628,144,771.5683333,141.4916667,776,143,68,16,Vehicle,7,class->name,80,1,3,0,B
20364,5,5,vehicle_java2.jpg,vehicle_java2.jpg,10986542629,108,749.5148148,144.69185190000002,719,143,48,16,class,5,class,80,1,2,0,B
20365,5,5,vehicle_java2.jpg,vehicle_java2.jpg,10986674699,128,756.7315625,158.4734375,719,143,48,16,class,5,class,80,1,2,0,B
20366,5,5,vehicle_java2.jpg,vehicle_java2.jpg,10986858887,76,732.0878947000001,185.3178947,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,80,2,1,0,B
20367,5,5,vehicle_java2.jpg,vehicle_java2.jpg,10988134710,64,757.511875,188.21125,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,80,2,1,0,B
20368,5,5,vehicle_java2.jpg,vehicle_java2.jpg,10988246602,108,771.9111111000001,192.5514815,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,80,2,2,0,B
20369,5,5,vehicle_java2.jpg,vehicle_java2.jpg,10988466605,184,738.1323913,204.1058696,712,216,29,16,int,3,class->block->decl_stmt->decl->type->name,80,3,1,0,B
20370,5,5,vehicle_java2.jpg,vehicle_java2.jpg,10988466605,184,738.1323913,204.1058696,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,80,3,2,0,B
20371,5,5,vehicle_java2.jpg,vehicle_java2.jpg,10988606573,100,797.2972,190.4508,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,80,2,2,0,B
20372,5,5,vehicle_java2.jpg,vehicle_java2.jpg,10988874501,56,896.6707142999999,190.695,885,180,38,16,type,4,class->block->decl_stmt->decl->name,80,2,4,0,B
20373,5,5,vehicle_java2.jpg,vehicle_java2.jpg,10988974515,96,898.89375,189.3133333,885,180,38,16,type,4,class->block->decl_stmt->decl->name,80,2,4,0,B
