Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part
16846,5,4,vehicle_java2.jpg,vehicle_java2.jpg,364775623,76,764.8305263,207.8915789,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,55,3,2
16847,5,4,vehicle_java2.jpg,vehicle_java2.jpg,364883626,104,769.5273077,206.4523077,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,55,3,2
16848,5,4,vehicle_java2.jpg,vehicle_java2.jpg,364983567,96,762.1183333,187.5891667,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,55,2,1
16849,5,4,vehicle_java2.jpg,vehicle_java2.jpg,365255532,228,818.4771929999999,189.6778947,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,55,2,2
16850,5,4,vehicle_java2.jpg,vehicle_java2.jpg,365551678,116,761.8893102999999,204.2141379,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,55,3,2
16851,5,4,vehicle_java2.jpg,vehicle_java2.jpg,365715682,96,867.48625,215.79625,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,55,3,4
16852,5,4,vehicle_java2.jpg,vehicle_java2.jpg,365939659,220,844.1770909,207.5749091,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,55,3,4
16853,5,4,vehicle_java2.jpg,vehicle_java2.jpg,366099643,100,806.7064,214.7836,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,55,3,2
16854,5,4,vehicle_java2.jpg,vehicle_java2.jpg,366243623,140,803.8508571000001,215.8162857,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,55,3,2
16855,5,4,vehicle_java2.jpg,vehicle_java2.jpg,366431677,152,895.6581579,214.91,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,55,3,4
16856,5,4,vehicle_java2.jpg,vehicle_java2.jpg,366543710,108,894.8462963,206.672963,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,55,3,4
16857,5,4,vehicle_java2.jpg,vehicle_java2.jpg,366799491,208,812.0046154,213.3326923,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,55,3,2
16858,5,4,vehicle_java2.jpg,vehicle_java2.jpg,366915334,112,829.9171428999999,217.54,838,216,6,16,",",1,class->block->decl_stmt,55,3,3
16859,5,4,vehicle_java2.jpg,vehicle_java2.jpg,367267512,336,743.28,218.4267857,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,55,3,2
16860,5,4,vehicle_java2.jpg,vehicle_java2.jpg,367447504,112,814.4196429,205.0642857,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,55,3,2
16861,5,4,vehicle_java2.jpg,vehicle_java2.jpg,367535547,84,823.7471429,187.5390476,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,55,2,2
16862,5,4,vehicle_java2.jpg,vehicle_java2.jpg,367703982,108,825.9811111,224.9340741,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,55,3,2
16863,5,4,vehicle_java2.jpg,vehicle_java2.jpg,367703982,108,825.9811111,224.9340741,838,216,6,16,",",1,class->block->decl_stmt,55,3,3
16864,5,4,vehicle_java2.jpg,vehicle_java2.jpg,367791890,84,841.4595237999999,230.8761905,838,216,6,16,",",1,class->block->decl_stmt,55,3,3
16865,5,4,vehicle_java2.jpg,vehicle_java2.jpg,368115491,264,897.8771212000001,212.1271212,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,55,3,4
16866,5,4,vehicle_java2.jpg,vehicle_java2.jpg,369719401,156,802.7848717999999,303.5305128,772,306,125,16,this.producer,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,55,5,1
