Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,Comprehension_Question_Result,complexity
22134,5,63,rectangle_java.jpg,rectangle_java.jpg,11818871681,96,636.9154167,185.7166667,616,173,55,19,class,5,class,80,1,2,1,A
22135,5,63,rectangle_java.jpg,rectangle_java.jpg,11820291789,176,664.1315909,230.0893182,616,215,80,19,private,7,class->block->decl_stmt->decl->type->specifier,80,2,1,1,A
22136,5,63,rectangle_java.jpg,rectangle_java.jpg,11820371784,56,734.895,228.0435714,707,215,33,19,int,3,class->block->decl_stmt->decl->type->name,80,2,2,1,A
22137,5,63,rectangle_java.jpg,rectangle_java.jpg,11820959565,228,831.4808772000001,225.625614,842,215,7,19,",",1,class->block->decl_stmt,80,2,6,1,A
22138,5,63,rectangle_java.jpg,rectangle_java.jpg,11821299632,228,797.187193,220.182807,807,215,23,19,y1,2,class->block->decl_stmt->decl->name,80,2,5,1,A
22139,5,63,rectangle_java.jpg,rectangle_java.jpg,11821483623,160,861.5355,224.95125,863,215,22,19,x2,2,class->block->decl_stmt->decl->name,80,2,7,1,A
22140,5,63,rectangle_java.jpg,rectangle_java.jpg,11821991647,224,663.7321429,266.3342857,616,257,69,19,public,6,class->block->constructor->specifier,80,3,1,1,A
22141,5,63,rectangle_java.jpg,rectangle_java.jpg,11822183636,164,735.0729267999999,265.0553659,695,257,101,19,Rectangle,9,class->block->constructor->name,80,3,2,1,A
22142,5,63,rectangle_java.jpg,rectangle_java.jpg,11822495588,308,740.5036364,266.8081818,695,257,101,19,Rectangle,9,class->block->constructor->name,80,3,2,1,A
22143,5,63,rectangle_java.jpg,rectangle_java.jpg,11822859386,312,886.3255127999998,260.3678205,874,257,23,19,x1,2,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,5,1,A
22144,5,63,rectangle_java.jpg,rectangle_java.jpg,11822943386,80,895.4910000000001,270.4655,874,257,23,19,x1,2,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,5,1,A
22145,5,63,rectangle_java.jpg,rectangle_java.jpg,11823175490,196,962.3028571,274.8316327,931,257,33,19,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,7,1,A
