Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity
26415,5,74,vehicle_java2.jpg,vehicle_java2.jpg,9754906608,212,761.3377357999999,154.58641509999998,719,143,48,16,class,5,class,75,1,2,A
26416,5,74,vehicle_java2.jpg,vehicle_java2.jpg,9755062629,120,789.8946667,140.92866669999998,776,143,68,16,Vehicle,7,class->name,75,1,3,A
26417,5,74,vehicle_java2.jpg,vehicle_java2.jpg,9755890569,56,762.3292857000001,158.9471429,719,143,48,16,class,5,class,75,1,2,A
26418,5,74,vehicle_java2.jpg,vehicle_java2.jpg,9755974578,80,762.615,151.865,719,143,48,16,class,5,class,75,1,2,A
26419,5,74,vehicle_java2.jpg,vehicle_java2.jpg,9757254512,92,778.2556522000001,183.6578261,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,75,2,2,A
26420,5,74,vehicle_java2.jpg,vehicle_java2.jpg,9757798575,140,854.5797143,210.8988571,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,75,3,4,A
26421,5,74,vehicle_java2.jpg,vehicle_java2.jpg,9758014480,180,900.6317777999999,212.476,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,75,3,4,A
26422,5,74,vehicle_java2.jpg,vehicle_java2.jpg,9758082485,64,931.348125,210.116875,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,75,3,4,A
26423,5,74,vehicle_java2.jpg,vehicle_java2.jpg,9758150466,64,933.354375,215.8425,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,75,3,4,A
26424,5,74,vehicle_java2.jpg,vehicle_java2.jpg,9758398222,216,872.1766667000002,211.5690741,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,75,3,4,A
26425,5,74,vehicle_java2.jpg,vehicle_java2.jpg,9758462254,60,869.2713332999999,208.0373333,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,75,3,4,A
26426,5,74,vehicle_java2.jpg,vehicle_java2.jpg,9758794371,292,806.0838356,172.25739730000004,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,75,2,2,A
26427,5,74,vehicle_java2.jpg,vehicle_java2.jpg,9759082365,260,729.0781538,172.46923080000002,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,75,2,1,A
26428,5,74,vehicle_java2.jpg,vehicle_java2.jpg,9759158355,60,833.898,180.5693333,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,75,2,2,A
26429,5,74,vehicle_java2.jpg,vehicle_java2.jpg,9759310354,148,835.8905405,171.9978378,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,75,2,2,A
26430,5,74,vehicle_java2.jpg,vehicle_java2.jpg,9759454365,124,915.1819355,169.5970968,885,180,38,16,type,4,class->block->decl_stmt->decl->name,75,2,4,A
26431,5,74,vehicle_java2.jpg,vehicle_java2.jpg,9759750322,72,792.9216667000001,216.3488889,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,75,3,2,A
26432,5,74,vehicle_java2.jpg,vehicle_java2.jpg,9760378164,128,751.621875,269.7925,711,268,59,20,public,6,class->block->constructor->specifier,75,4,1,A
