Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity,stage
37777,2,109,vehicle_python.jpg,vehicle_python.jpg,7357501805,140,803.3951429,336.65085710000005,734,332,146,17,self.producer,13,na,95,3,1,B,stage2
37778,2,109,vehicle_python.jpg,vehicle_python.jpg,7357817827,276,784.5436232000001,418.263913,734,417,146,17,self.topSpeed,13,na,95,5,1,B,stage2
37779,2,109,vehicle_python.jpg,vehicle_python.jpg,7358049811,192,827.7716667000001,331.415,734,332,146,17,self.producer,13,na,95,3,1,B,stage2
37780,2,109,vehicle_python.jpg,vehicle_python.jpg,7358157808,104,800.7311538,340.3965385,734,332,146,17,self.producer,13,na,95,3,1,B,stage2
37781,2,109,vehicle_python.jpg,vehicle_python.jpg,7358437765,92,793.6,345.953913,734,332,146,17,self.producer,13,na,95,3,1,B,stage2
37782,2,109,vehicle_python.jpg,vehicle_python.jpg,7358673700,184,796.0836957,422.3441303999999,734,417,146,17,self.topSpeed,13,na,95,5,1,B,stage2
37783,2,109,vehicle_python.jpg,vehicle_python.jpg,7358873720,96,861.495,430.59541669999993,734,417,146,17,self.topSpeed,13,na,95,5,1,B,stage2
37784,2,109,vehicle_python.jpg,vehicle_python.jpg,7359129745,116,831.4655172,430.3117241000001,734,417,146,17,self.topSpeed,13,na,95,5,1,B,stage2
37785,2,109,vehicle_python.jpg,vehicle_python.jpg,7359501675,80,816.9685,426.8795,734,417,146,17,self.topSpeed,13,na,95,5,1,B,stage2
37786,2,109,vehicle_python.jpg,vehicle_python.jpg,7360221697,172,949.9497674,512.4297674,958,521,34,18,kmh,3,na,95,7,6,B,stage2
37787,2,109,vehicle_python.jpg,vehicle_python.jpg,7361209394,56,830.1385713999999,560.27,790,564,191,20,self.currentSpeed,17,na,95,8,3,B,stage2
37788,2,109,vehicle_python.jpg,vehicle_python.jpg,7361389481,176,834.2122727000001,555.7836364,790,564,191,20,self.currentSpeed,17,na,95,8,3,B,stage2
37789,2,109,vehicle_python.jpg,vehicle_python.jpg,7362189513,172,992.2046512,551.7381395,995,564,8,20,+,1,na,95,8,4,B,stage2
37790,2,109,vehicle_python.jpg,vehicle_python.jpg,7362569495,60,1152.265333,556.2306667,1104,564,147,20,self.topSpeed,13,na,95,8,8,B,stage2
37791,2,109,vehicle_python.jpg,vehicle_python.jpg,7362701497,80,1159.277,557.804,1104,564,147,20,self.topSpeed,13,na,95,8,8,B,stage2
37792,2,109,vehicle_python.jpg,vehicle_python.jpg,7362837519,132,1136.966364,551.6596969999999,1104,564,147,20,self.topSpeed,13,na,95,8,8,B,stage2
37793,2,109,vehicle_python.jpg,vehicle_python.jpg,7362929468,88,1134.140909,564.52,1104,564,147,20,self.topSpeed,13,na,95,8,8,B,stage2
37794,2,109,vehicle_python.jpg,vehicle_python.jpg,7363161300,212,1246.109057,564.7522642000001,1104,564,147,20,self.topSpeed,13,na,95,8,8,B,stage2
37795,2,109,vehicle_python.jpg,vehicle_python.jpg,7363289394,72,828.7716667000001,606.2561111,779,607,191,17,self.currentSpeed,17,na,95,9,1,B,stage2
37796,2,109,vehicle_python.jpg,vehicle_python.jpg,7363377420,84,823.6709524,612.5371428999999,779,607,191,17,self.currentSpeed,17,na,95,9,1,B,stage2
37797,2,109,vehicle_python.jpg,vehicle_python.jpg,7363725354,136,1034.122059,612.6552941000001,1003,607,146,17,self.topSpeed,13,na,95,9,3,B,stage2
37798,2,109,vehicle_python.jpg,vehicle_python.jpg,7363965456,236,1033.807288,619.9045762999999,1003,607,146,17,self.topSpeed,13,na,95,9,3,B,stage2
37799,2,109,vehicle_python.jpg,vehicle_python.jpg,7364253406,68,830.4623529,562.2211765,790,564,191,20,self.currentSpeed,17,na,95,8,3,B,stage2
37800,2,109,vehicle_python.jpg,vehicle_python.jpg,7364393406,136,824.4073529,570.6673529,790,564,191,20,self.currentSpeed,17,na,95,8,3,B,stage2
37801,2,109,vehicle_python.jpg,vehicle_python.jpg,7364557393,128,887.46,622.0925,779,607,191,17,self.currentSpeed,17,na,95,9,1,B,stage2
37802,2,109,vehicle_python.jpg,vehicle_python.jpg,7365389224,56,866.1057142999999,601.1528571,779,607,191,17,self.currentSpeed,17,na,95,9,1,B,stage2
37803,2,109,vehicle_python.jpg,vehicle_python.jpg,7365521245,128,867.0378125,611.805,779,607,191,17,self.currentSpeed,17,na,95,9,1,B,stage2
37804,2,109,vehicle_python.jpg,vehicle_python.jpg,7366377284,216,798.7653703999999,685.9624074,779,692,192,17,self.currentSpeed,17,na,95,11,1,B,stage2
37805,2,109,vehicle_python.jpg,vehicle_python.jpg,7366805220,76,858.7863158,723.4815788999999,813,734,191,17,self.currentSpeed,17,na,95,12,2,B,stage2
37806,2,109,vehicle_python.jpg,vehicle_python.jpg,7367497116,96,1240.121667,704.17875,1227,692,34,17,kmh,3,na,95,11,5,B,stage2
37807,2,109,vehicle_python.jpg,vehicle_python.jpg,7367645136,100,802.4064,681.67,779,692,192,17,self.currentSpeed,17,na,95,11,1,B,stage2
37808,2,109,vehicle_python.jpg,vehicle_python.jpg,7367801150,152,791.8515788999999,687.9068421000001,779,692,192,17,self.currentSpeed,17,na,95,11,1,B,stage2
