Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity
15961,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2890730197,156,793.1717949,339.6961538,734,333,66,16,this.x1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,90,4,1,A
15962,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2890798111,64,788.894375,332.51,734,333,66,16,this.x1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,90,4,1,A
15963,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2890953969,68,768.7882352999999,303.93823530000003,740,297,86,16,Rectangle,9,class->block->constructor->name,90,3,2,A
15964,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2891086054,128,768.281875,297.165625,740,297,86,16,Rectangle,9,class->block->constructor->name,90,3,2,A
15965,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2891294085,136,752.6844118,259.45352940000004,751,262,27,16,int,3,class->block->decl_stmt->decl->type->name,90,2,2,A
15966,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2891442085,124,708.4019355,224.576129,717,225,87,15,Rectangle,9,class->name,90,1,3,A
15967,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2892022051,72,738.6916667,255.9511111,672,262,68,16,private,7,class->block->decl_stmt->decl->type->specifier,90,2,1,A
15968,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2892022051,72,738.6916667,255.9511111,751,262,27,16,int,3,class->block->decl_stmt->decl->type->name,90,2,2,A
15969,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2892238096,124,704.8716129,290.493871,672,297,58,16,public,6,class->block->constructor->specifier,90,3,1,A
15970,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2892330147,88,704.8245455,291.4704545,672,297,58,16,public,6,class->block->constructor->specifier,90,3,1,A
15971,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2892877896,84,863.5066667000001,297.01,856,297,28,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,90,3,4,A
15972,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2893053950,108,743.9674074,338.9077778,734,333,66,16,this.x1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,90,4,1,A
15973,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2893578030,128,880.2775,311.2671875,856,297,28,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,90,3,4,A
15974,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2893690042,68,986.6188235,308.7588235,980,297,18,16,y1,2,class->block->constructor->parameter_list->parameter->decl->type->name,90,3,8,A
15975,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2894249992,152,1048.099737,307.9894737,1029,297,27,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,90,3,10,A
15976,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2894422005,160,942.1635,302.32575,943,297,27,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,90,3,7,A
15977,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2894521939,96,942.2079167000002,299.0625,943,297,27,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,90,3,7,A
15978,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2894789832,72,988.7933333,309.75555560000004,980,297,18,16,y1,2,class->block->constructor->parameter_list->parameter->decl->type->name,90,3,8,A
15979,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2895009917,68,828.2752941000001,358.73352939999995,829,370,18,15,y1,2,class->block->constructor->block->block_content->expr_stmt->expr->name->name,90,5,3,A
15980,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2895157878,64,797.645625,342.32625,734,333,66,16,this.x1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,90,4,1,A
15981,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2895157878,64,797.645625,342.32625,809,333,10,16,=,1,class->block->constructor->block->block_content->expr_stmt->expr->operator,90,4,2,A
15982,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2895241873,80,802.309,340.165,809,333,10,16,=,1,class->block->constructor->block->block_content->expr_stmt->expr->operator,90,4,2,A
15983,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2895441849,68,837.9858824,326.0923529,829,333,19,16,x1,2,class->block->constructor->block->block_content->expr_stmt->expr->name->name,90,4,3,A
15984,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2895953864,60,750.1360000000001,555.026,741,552,27,16,int,3,class->block->function->type->name,90,10,2,A
15985,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2896025856,68,741.6588235,550.6264706000001,741,552,27,16,int,3,class->block->function->type->name,90,10,2,A
15986,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2896261787,132,731.68,544.6018182,741,552,27,16,int,3,class->block->function->type->name,90,10,2,A
15987,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2896369793,56,712.4578571000001,528.8792857,672,515,58,15,public,6,class->block->function->type->specifier,90,9,1,A
15988,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2896673740,80,770.31,529.024,778,515,49,15,width,5,class->block->function->name,90,9,3,A
15989,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2897041739,112,797.8210713999999,520.7875,778,515,49,15,width,5,class->block->function->name,90,9,3,A
15990,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2897157737,112,802.6564286,513.945,778,515,49,15,width,5,class->block->function->name,90,9,3,A
15991,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2898069736,228,918.5550877,509.005614,894,515,58,15,return,6,class->block->function->block->block_content->return->expr->name->name,90,9,7,A
15992,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2898237706,164,941.1402439,517.3368293000001,894,515,58,15,return,6,class->block->function->block->block_content->return->expr->name->name,90,9,7,A
15993,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2898445538,176,987.4109091,514.0627273,962,515,65,15,this.x2,7,class->block->function->block->block_content->return->expr->name->name->operator->name->operator,90,9,8,A
15994,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2898661631,212,987.4726415,515.7437736,962,515,65,15,this.x2,7,class->block->function->block->block_content->return->expr->name->name->operator->name->operator,90,9,8,A
15995,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2898725706,60,1015.270667,513.93,962,515,65,15,this.x2,7,class->block->function->block->block_content->return->expr->name->name->operator->name->operator,90,9,8,A
15996,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2898877674,96,1014.320417,517.83625,962,515,65,15,this.x2,7,class->block->function->block->block_content->return->expr->name->name->operator->name->operator,90,9,8,A
15997,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2899013632,132,1025.8930300000002,529.5115152,962,515,65,15,this.x2,7,class->block->function->block->block_content->return->expr->name->name->operator->name->operator,90,9,8,A
15998,5,44,rectangle_java2.jpg,rectangle_java2.jpg,2899185602,60,1007.192,525.6153333000001,962,515,65,15,this.x2,7,class->block->function->block->block_content->return->expr->name->name->operator->name->operator,90,9,8,A
