Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part
57444,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5080134992,128,766.9578125,230.64375,717,225,87,15,Rectangle,9,class->name,75,1,3
57445,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5080358857,176,680.4604545,214.3993182,660,225,47,15,class,5,class,75,1,2
57446,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5080454872,92,662.7747826,214.9021739,660,225,47,15,class,5,class,75,1,2
57447,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5080598827,68,774.1741176,214.0770588,717,225,87,15,Rectangle,9,class->name,75,1,3
57448,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5080790764,56,748.6442857000001,212.9892857,717,225,87,15,Rectangle,9,class->name,75,1,3
57449,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5081322897,72,798.7394444,254.7472222,788,262,18,16,x1,2,class->block->decl_stmt->decl->name,75,2,3
57450,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5081474869,148,806.7086486000001,257.45,818,262,5,16,",",1,class->block->decl_stmt,75,2,4
57451,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5081778729,88,834.2409091,256.9968182,836,262,18,16,y1,2,class->block->decl_stmt->decl->name,75,2,5
57452,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5081998841,192,901.1685417,262.2058333,884,262,18,16,x2,2,class->block->decl_stmt->decl->name,75,2,7
57453,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5082090856,88,886.8618182,268.3090909,884,262,18,16,x2,2,class->block->decl_stmt->decl->name,75,2,7
57454,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5082274783,60,905.8273333,274.5493333,914,262,5,16,",",1,class->block->decl_stmt,75,2,8
57455,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5082370761,72,741.2977778,292.5727778,740,297,86,16,Rectangle,9,class->block->constructor->name,75,3,2
57456,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5082454817,80,737.3095,296.204,740,297,86,16,Rectangle,9,class->block->constructor->name,75,3,2
57457,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5082518875,60,730.9613333,296.6613333,740,297,86,16,Rectangle,9,class->block->constructor->name,75,3,2
57458,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5082578928,56,719.195,294.5071429,672,297,58,16,public,6,class->block->constructor->specifier,75,3,1
57459,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5082710867,76,716.9005262999999,303.1078947,672,297,58,16,public,6,class->block->constructor->specifier,75,3,1
57460,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5082838751,80,808.196,292.415,740,297,86,16,Rectangle,9,class->block->constructor->name,75,3,2
57461,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5083138795,104,891.5169231000001,285.54730770000003,894,297,18,16,x1,2,class->block->constructor->parameter_list->parameter->decl->type->name,75,3,5
57462,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5083246804,104,886.5723077,269.455,884,262,18,16,x2,2,class->block->decl_stmt->decl->name,75,2,7
57463,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5083342805,92,885.5991303999999,301.2086957,894,297,18,16,x1,2,class->block->constructor->parameter_list->parameter->decl->type->name,75,3,5
57464,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5083458836,84,935.0780952,288.6552381,943,297,27,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,75,3,7
57465,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5083522870,60,928.6946667,294.78333330000004,924,297,5,16,",",1,class->block->constructor->parameter_list,75,3,6
57466,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5084142613,136,1149.108824,289.3108824,1153,297,18,16,y2,2,class->block->constructor->parameter_list->parameter->decl->type->name,75,3,14
57467,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5084482650,108,793.0322222,342.932963,734,333,66,16,this.x1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,4,1
57468,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5084550631,64,768.57375,330.004375,734,333,66,16,this.x1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,4,1
57469,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5084626610,72,769.2611111,331.4577778,734,333,66,16,this.x1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,4,1
57470,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5084794627,164,770.1312195,341.90853660000005,734,333,66,16,this.x1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,4,1
57471,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5085398693,72,806.7766667000001,328.28833330000003,809,333,10,16,=,1,class->block->constructor->block->block_content->expr_stmt->expr->operator,75,4,2
57472,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5085590691,96,833.55875,338.8445833,829,333,19,16,x1,2,class->block->constructor->block->block_content->expr_stmt->expr->name->name,75,4,3
57473,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5085718597,124,828.7945161,338.393871,829,333,19,16,x1,2,class->block->constructor->block->block_content->expr_stmt->expr->name->name,75,4,3
57474,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5085890374,152,770.5905263,365.3336842,734,370,65,15,this.y1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,5,1
57475,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5085970438,76,780.4473684,372.6810526,734,370,65,15,this.y1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,5,1
57476,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5086182541,208,812.2134615,375.4734615,809,370,10,15,=,1,class->block->constructor->block->block_content->expr_stmt->expr->operator,75,5,2
57477,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5086538512,144,812.5575,400.2486111,809,407,10,14,=,1,class->block->constructor->block->block_content->expr_stmt->expr->operator,75,6,2
57478,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5086726491,92,780.71,399.1873913,734,407,65,14,this.x2,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,6,1
57479,5,180,rectangle_java2.jpg,rectangle_java2.jpg,5087050568,156,825.1635897000001,401.2028205,829,407,18,14,x2,2,class->block->constructor->block->block_content->expr_stmt->expr->name->name,75,6,3
