Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part
35249,2,101,rectangle_java2.jpg,rectangle_java2.jpg,441358849,128,815.835625,364.835,809,370,10,15,=,1,class->block->constructor->block->block_content->expr_stmt->expr->operator,90,5,2
35250,2,101,rectangle_java2.jpg,rectangle_java2.jpg,441458973,96,816.8479167,371.2516667,809,370,10,15,=,1,class->block->constructor->block->block_content->expr_stmt->expr->operator,90,5,2
35251,2,101,rectangle_java2.jpg,rectangle_java2.jpg,441458973,96,816.8479167,371.2516667,829,370,18,15,y1,2,class->block->constructor->block->block_content->expr_stmt->expr->name->name,90,5,3
35252,2,101,rectangle_java2.jpg,rectangle_java2.jpg,441611135,72,718.0855556,277.3716667,672,262,68,16,private,7,class->block->decl_stmt->decl->type->specifier,90,2,1
35253,2,101,rectangle_java2.jpg,rectangle_java2.jpg,441943221,60,612.8073333,219.0466667,592,225,58,15,public,6,class->specifier,90,1,1
35254,2,101,rectangle_java2.jpg,rectangle_java2.jpg,442183257,76,753.7073684,223.95631580000003,717,225,87,15,Rectangle,9,class->name,90,1,3
35255,2,101,rectangle_java2.jpg,rectangle_java2.jpg,442627314,56,718.1257142999999,272.4485714,672,262,68,16,private,7,class->block->decl_stmt->decl->type->specifier,90,2,1
35256,2,101,rectangle_java2.jpg,rectangle_java2.jpg,442691314,60,719.3106667000001,254.71,672,262,68,16,private,7,class->block->decl_stmt->decl->type->specifier,90,2,1
35257,2,101,rectangle_java2.jpg,rectangle_java2.jpg,443075272,80,922.756,276.2955,932,262,18,16,y2,2,class->block->decl_stmt->decl->name,90,2,9
35258,2,101,rectangle_java2.jpg,rectangle_java2.jpg,443175212,96,920.3025,257.59375,932,262,18,16,y2,2,class->block->decl_stmt->decl->name,90,2,9
35259,2,101,rectangle_java2.jpg,rectangle_java2.jpg,443787135,88,683.1668182,233.6145455,660,225,47,15,class,5,class,90,1,2
35260,2,101,rectangle_java2.jpg,rectangle_java2.jpg,444191174,76,774.4752632,260.99263160000004,751,262,27,16,int,3,class->block->decl_stmt->decl->type->name,90,2,2
35261,2,101,rectangle_java2.jpg,rectangle_java2.jpg,444295153,72,761.5783332999999,238.6333333,717,225,87,15,Rectangle,9,class->name,90,1,3
35262,2,101,rectangle_java2.jpg,rectangle_java2.jpg,444495126,100,761.9972,249.7512,751,262,27,16,int,3,class->block->decl_stmt->decl->type->name,90,2,2
35263,2,101,rectangle_java2.jpg,rectangle_java2.jpg,444675129,60,707.18,238.9173333,717,225,87,15,Rectangle,9,class->name,90,1,3
35264,2,101,rectangle_java2.jpg,rectangle_java2.jpg,444887145,112,778.0714286,257.1935714,788,262,18,16,x1,2,class->block->decl_stmt->decl->name,90,2,3
35265,2,101,rectangle_java2.jpg,rectangle_java2.jpg,445103150,56,828.1821428999999,272.8242857,836,262,18,16,y1,2,class->block->decl_stmt->decl->name,90,2,5
35266,2,101,rectangle_java2.jpg,rectangle_java2.jpg,445215113,108,829.5155556,274.7396296,836,262,18,16,y1,2,class->block->decl_stmt->decl->name,90,2,5
35267,2,101,rectangle_java2.jpg,rectangle_java2.jpg,445531040,88,922.8068182,269.2390909,932,262,18,16,y2,2,class->block->decl_stmt->decl->name,90,2,9
35268,2,101,rectangle_java2.jpg,rectangle_java2.jpg,445747071,144,727.5777778,307.72,672,297,58,16,public,6,class->block->constructor->specifier,90,3,1
35269,2,101,rectangle_java2.jpg,rectangle_java2.jpg,445747071,144,727.5777778,307.72,740,297,86,16,Rectangle,9,class->block->constructor->name,90,3,2
35270,2,101,rectangle_java2.jpg,rectangle_java2.jpg,445807070,56,729.455,301.5092857,672,297,58,16,public,6,class->block->constructor->specifier,90,3,1
35271,2,101,rectangle_java2.jpg,rectangle_java2.jpg,445807070,56,729.455,301.5092857,740,297,86,16,Rectangle,9,class->block->constructor->name,90,3,2
35272,2,101,rectangle_java2.jpg,rectangle_java2.jpg,445879053,68,709.5176471,300.0317647,672,297,58,16,public,6,class->block->constructor->specifier,90,3,1
35273,2,101,rectangle_java2.jpg,rectangle_java2.jpg,446215003,128,778.469375,307.53625,740,297,86,16,Rectangle,9,class->block->constructor->name,90,3,2
35274,2,101,rectangle_java2.jpg,rectangle_java2.jpg,446311060,92,779.9530434999999,299.1456522,740,297,86,16,Rectangle,9,class->block->constructor->name,90,3,2
35275,2,101,rectangle_java2.jpg,rectangle_java2.jpg,446423060,56,900.4742857000001,306.53,894,297,18,16,x1,2,class->block->constructor->parameter_list->parameter->decl->type->name,90,3,5
35276,2,101,rectangle_java2.jpg,rectangle_java2.jpg,446503023,76,908.8078947,308.8968421,894,297,18,16,x1,2,class->block->constructor->parameter_list->parameter->decl->type->name,90,3,5
35277,2,101,rectangle_java2.jpg,rectangle_java2.jpg,446586994,80,915.2025,299.1535,924,297,5,16,",",1,class->block->constructor->parameter_list,90,3,6
35278,2,101,rectangle_java2.jpg,rectangle_java2.jpg,446926979,80,770.671,365.0580000000001,734,370,65,15,this.y1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,90,5,1
35279,2,101,rectangle_java2.jpg,rectangle_java2.jpg,447110879,80,688.4425,504.3735,672,515,58,15,public,6,class->block->function->type->specifier,90,9,1
35280,2,101,rectangle_java2.jpg,rectangle_java2.jpg,447422926,68,777.26,550.3747059,778,552,58,16,height,6,class->block->function->name,90,10,3
35281,2,101,rectangle_java2.jpg,rectangle_java2.jpg,447482908,56,778.0242857000001,560.9185714,778,552,58,16,height,6,class->block->function->name,90,10,3
35282,2,101,rectangle_java2.jpg,rectangle_java2.jpg,447814840,60,788.382,527.114,778,515,49,15,width,5,class->block->function->name,90,9,3
35283,2,101,rectangle_java2.jpg,rectangle_java2.jpg,447914852,72,830.5022222,512.3516666999999,839,515,5,15,(,1,class->block->function->parameter_list,90,9,4
