Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,Comprehension_Question_Result,complexity
24956,5,6,vehicle_java.jpg,vehicle_java.jpg,2831027173,68,743.9323529,334.8617647,732,331,144,18,this.topSpeed,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,65,7,1,0,B
24957,5,6,vehicle_java.jpg,vehicle_java.jpg,2831091160,60,743.3106667000001,329.0273333,732,331,144,18,this.topSpeed,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,65,7,1,0,B
24958,5,6,vehicle_java.jpg,vehicle_java.jpg,2831155155,60,738.0260000000001,327.5693333,732,331,144,18,this.topSpeed,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,65,7,1,0,B
24959,5,6,vehicle_java.jpg,vehicle_java.jpg,2831439217,88,745.2681818,59.395,756,57,77,18,Vehicle,7,class->name,65,1,3,0,B
24960,5,6,vehicle_java.jpg,vehicle_java.jpg,2832543099,80,722.0715,58.4645,689,57,54,18,class,5,class,65,1,2,0,B
24961,5,6,vehicle_java.jpg,vehicle_java.jpg,2832767088,92,803.7865217,51.90086957,756,57,77,18,Vehicle,7,class->name,65,1,3,0,B
24962,5,6,vehicle_java.jpg,vehicle_java.jpg,2834042819,124,738.9864516,68.14645161,689,57,54,18,class,5,class,65,1,2,0,B
24963,5,6,vehicle_java.jpg,vehicle_java.jpg,2834434900,136,727.4270587999999,67.08823529,689,57,54,18,class,5,class,65,1,2,0,B
24964,5,6,vehicle_java.jpg,vehicle_java.jpg,2834754905,112,841.9603571,68.59285714,849,57,4,18,{,1,class->block,65,1,4,0,B
24965,5,6,vehicle_java.jpg,vehicle_java.jpg,2835042992,124,786.623871,57.79677419,756,57,77,18,Vehicle,7,class->name,65,1,3,0,B
24966,5,6,vehicle_java.jpg,vehicle_java.jpg,2835107065,60,792.6073332999999,66.902,756,57,77,18,Vehicle,7,class->name,65,1,3,0,B
24967,5,6,vehicle_java.jpg,vehicle_java.jpg,2835314975,204,792.0458824,68.5554902,756,57,77,18,Vehicle,7,class->name,65,1,3,0,B
24968,5,6,vehicle_java.jpg,vehicle_java.jpg,2836222712,56,755.9828571,48.75142857,756,57,77,18,Vehicle,7,class->name,65,1,3,0,B
24969,5,6,vehicle_java.jpg,vehicle_java.jpg,2836314615,88,764.8577273,57.29409091,756,57,77,18,Vehicle,7,class->name,65,1,3,0,B
24970,5,6,vehicle_java.jpg,vehicle_java.jpg,2836594658,96,719.3108333,56.23791667,689,57,54,18,class,5,class,65,1,2,0,B
24971,5,6,vehicle_java.jpg,vehicle_java.jpg,2836722721,124,723.3983871,61.33483871,689,57,54,18,class,5,class,65,1,2,0,B
24972,5,6,vehicle_java.jpg,vehicle_java.jpg,2836802730,76,708.7131578999999,51.61947368,689,57,54,18,class,5,class,65,1,2,0,B
24973,5,6,vehicle_java.jpg,vehicle_java.jpg,2836938724,84,809.03,50.7547619,756,57,77,18,Vehicle,7,class->name,65,1,3,0,B
24974,5,6,vehicle_java.jpg,vehicle_java.jpg,2837114711,56,807.66,55.58,756,57,77,18,Vehicle,7,class->name,65,1,3,0,B
24975,5,6,vehicle_java.jpg,vehicle_java.jpg,2837934430,100,749.6608,89.5216,747,99,91,18,producer,8,class->block->decl_stmt->decl->name,65,2,2,0,B
24976,5,6,vehicle_java.jpg,vehicle_java.jpg,2838066307,128,749.15,99.153125,747,99,91,18,producer,8,class->block->decl_stmt->decl->name,65,2,2,0,B
24977,5,6,vehicle_java.jpg,vehicle_java.jpg,2838246487,104,707.7888462000001,94.77461538,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,65,2,1,0,B
24978,5,6,vehicle_java.jpg,vehicle_java.jpg,2838458812,56,740.9792857000001,96.37642857,747,99,91,18,producer,8,class->block->decl_stmt->decl->name,65,2,2,0,B
24979,5,6,vehicle_java.jpg,vehicle_java.jpg,2838570893,56,754.7042857000001,99.94285714,747,99,91,18,producer,8,class->block->decl_stmt->decl->name,65,2,2,0,B
24980,5,6,vehicle_java.jpg,vehicle_java.jpg,2838738775,100,880.1884,94.3196,874,99,42,18,type,4,class->block->decl_stmt->decl->name,65,2,4,0,B
24981,5,6,vehicle_java.jpg,vehicle_java.jpg,2839102551,76,917.7389474,93.74,930,99,5,18,;,1,class->block->decl_stmt,65,2,5,0,B
24982,5,6,vehicle_java.jpg,vehicle_java.jpg,2839734450,92,741.2052173999999,64.54304348,689,57,54,18,class,5,class,65,1,2,0,B
24983,5,6,vehicle_java.jpg,vehicle_java.jpg,2840182480,244,800.5139343999999,74.97770492,756,57,77,18,Vehicle,7,class->name,65,1,3,0,B
24984,5,6,vehicle_java.jpg,vehicle_java.jpg,2840250479,64,801.773125,64.656875,756,57,77,18,Vehicle,7,class->name,65,1,3,0,B
24985,5,6,vehicle_java.jpg,vehicle_java.jpg,2840394120,76,717.9036842,60.88526316,689,57,54,18,class,5,class,65,1,2,0,B
24986,5,6,vehicle_java.jpg,vehicle_java.jpg,2841314213,64,715.23625,141.6325,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,65,3,2,0,B
24987,5,6,vehicle_java.jpg,vehicle_java.jpg,2841942280,92,917.9678261,150.5530435,838,137,135,22,currentSpeed,12,class->block->decl_stmt->decl->name,65,3,4,0,B
24988,5,6,vehicle_java.jpg,vehicle_java.jpg,2842134313,60,975.6273333,158.73266669999998,986,137,5,22,;,1,class->block->decl_stmt,65,3,5,0,B
24989,5,6,vehicle_java.jpg,vehicle_java.jpg,2842342324,80,974.8745,157.954,986,137,5,22,;,1,class->block->decl_stmt,65,3,5,0,B
24990,5,6,vehicle_java.jpg,vehicle_java.jpg,2842418328,72,972.3777778,149.6711111,838,137,135,22,currentSpeed,12,class->block->decl_stmt->decl->name,65,3,4,0,B
24991,5,6,vehicle_java.jpg,vehicle_java.jpg,2842514276,60,905.8633333,153.494,838,137,135,22,currentSpeed,12,class->block->decl_stmt->decl->name,65,3,4,0,B
24992,5,6,vehicle_java.jpg,vehicle_java.jpg,2842686088,168,908.7171429,158.38666669999998,838,137,135,22,currentSpeed,12,class->block->decl_stmt->decl->name,65,3,4,0,B
24993,5,6,vehicle_java.jpg,vehicle_java.jpg,2845070002,76,852.3742105,45.44315789,849,57,4,18,{,1,class->block,65,1,4,0,B
24994,5,6,vehicle_java.jpg,vehicle_java.jpg,2845705894,76,987.5568421,131.3742105,986,137,5,22,;,1,class->block->decl_stmt,65,3,5,0,B
24995,5,6,vehicle_java.jpg,vehicle_java.jpg,2845885802,116,982.9651724,135.12482759999995,986,137,5,22,;,1,class->block->decl_stmt,65,3,5,0,B
24996,5,6,vehicle_java.jpg,vehicle_java.jpg,2846077905,76,928.7121053,136.01105259999997,838,137,135,22,currentSpeed,12,class->block->decl_stmt->decl->name,65,3,4,0,B
24997,5,6,vehicle_java.jpg,vehicle_java.jpg,2846145894,64,918.080625,130.966875,838,137,135,22,currentSpeed,12,class->block->decl_stmt->decl->name,65,3,4,0,B
24998,5,6,vehicle_java.jpg,vehicle_java.jpg,2846293856,72,892.9838889,147.79,838,137,135,22,currentSpeed,12,class->block->decl_stmt->decl->name,65,3,4,0,B
24999,5,6,vehicle_java.jpg,vehicle_java.jpg,2846381852,84,893.7666667000001,154.8509524,838,137,135,22,currentSpeed,12,class->block->decl_stmt->decl->name,65,3,4,0,B
25000,5,6,vehicle_java.jpg,vehicle_java.jpg,2846681873,88,813.1286364,68.00954545,756,57,77,18,Vehicle,7,class->name,65,1,3,0,B
25001,5,6,vehicle_java.jpg,vehicle_java.jpg,2846921895,80,748.1385,88.6985,747,99,91,18,producer,8,class->block->decl_stmt->decl->name,65,2,2,0,B
25002,5,6,vehicle_java.jpg,vehicle_java.jpg,2847285741,64,968.306875,144.08125,838,137,135,22,currentSpeed,12,class->block->decl_stmt->decl->name,65,3,4,0,B
25003,5,6,vehicle_java.jpg,vehicle_java.jpg,2848245718,156,828.4428205,54.82897436,756,57,77,18,Vehicle,7,class->name,65,1,3,0,B
25004,5,6,vehicle_java.jpg,vehicle_java.jpg,2848509714,72,762.5527778,107.1894444,747,99,91,18,producer,8,class->block->decl_stmt->decl->name,65,2,2,0,B
25005,5,6,vehicle_java.jpg,vehicle_java.jpg,2848669717,156,763.2535897000001,113.8461538,747,99,91,18,producer,8,class->block->decl_stmt->decl->name,65,2,2,0,B
25006,5,6,vehicle_java.jpg,vehicle_java.jpg,2849865756,56,1136.637143,190.3142857,1108,201,32,22,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,65,4,10,0,B
25007,5,6,vehicle_java.jpg,vehicle_java.jpg,2850185631,84,753.28,107.8404762,747,99,91,18,producer,8,class->block->decl_stmt->decl->name,65,2,2,0,B
25008,5,6,vehicle_java.jpg,vehicle_java.jpg,2850249645,60,772.5553332999999,105.7946667,747,99,91,18,producer,8,class->block->decl_stmt->decl->name,65,2,2,0,B
25009,5,6,vehicle_java.jpg,vehicle_java.jpg,2850337906,84,788.5347619,115.66857140000002,747,99,91,18,producer,8,class->block->decl_stmt->decl->name,65,2,2,0,B
25010,5,6,vehicle_java.jpg,vehicle_java.jpg,2851253502,72,892.2494444,127.92166670000002,838,137,135,22,currentSpeed,12,class->block->decl_stmt->decl->name,65,3,4,0,B
25011,5,6,vehicle_java.jpg,vehicle_java.jpg,2851361556,104,899.3857692,116.5180769,874,99,42,18,type,4,class->block->decl_stmt->decl->name,65,2,4,0,B
25012,5,6,vehicle_java.jpg,vehicle_java.jpg,2851809382,108,760.13,127.5711111,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,65,3,2,0,B
25013,5,6,vehicle_java.jpg,vehicle_java.jpg,2852849346,72,785.2755556,219.2816667,749,201,82,22,Vehicle,7,class->block->constructor->name,65,4,2,0,B
25014,5,6,vehicle_java.jpg,vehicle_java.jpg,2853117344,76,776.5784211,218.4194737,749,201,82,22,Vehicle,7,class->block->constructor->name,65,4,2,0,B
25015,5,6,vehicle_java.jpg,vehicle_java.jpg,2853229315,56,845.1435713999999,220.005,842,201,5,22,(,1,class->block->constructor->parameter_list,65,4,3,0,B
25016,5,6,vehicle_java.jpg,vehicle_java.jpg,2853305296,72,834.1727778,210.6261111,842,201,5,22,(,1,class->block->constructor->parameter_list,65,4,3,0,B
25017,5,6,vehicle_java.jpg,vehicle_java.jpg,2853809510,100,891.3764,213.3632,861,201,66,22,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,65,4,4,0,B
25018,5,6,vehicle_java.jpg,vehicle_java.jpg,2854069442,72,899.065,216.6133333,861,201,66,22,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,65,4,4,0,B
25019,5,6,vehicle_java.jpg,vehicle_java.jpg,2854189317,64,771.585625,247.789375,732,247,143,18,this.producer,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,65,5,1,0,B
25020,5,6,vehicle_java.jpg,vehicle_java.jpg,2854389229,196,785.3704082,242.0383673,732,247,143,18,this.producer,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,65,5,1,0,B
25021,5,6,vehicle_java.jpg,vehicle_java.jpg,2854904948,108,883.7314815,297.5281481,889,289,6,18,;,1,class->block->constructor->block->block_content->expr_stmt,65,6,4,0,B
25022,5,6,vehicle_java.jpg,vehicle_java.jpg,2856461030,60,857.6553332999998,365.6573333,732,374,189,18,this.currentSpeed,17,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,65,8,1,0,B
25023,5,6,vehicle_java.jpg,vehicle_java.jpg,2856569062,56,856.5492857,345.6,732,331,144,18,this.topSpeed,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,65,7,1,0,B
25024,5,6,vehicle_java.jpg,vehicle_java.jpg,2857184967,92,902.3226087000002,339.0452174,911,331,20,18,tp,2,class->block->constructor->block->block_content->expr_stmt->expr->name,65,7,3,0,B
25025,5,6,vehicle_java.jpg,vehicle_java.jpg,2857268991,80,893.5605,344.423,886,331,12,18,=,1,class->block->constructor->block->block_content->expr_stmt->expr->operator,65,7,2,0,B
25026,5,6,vehicle_java.jpg,vehicle_java.jpg,2857445023,92,842.2991304,341.23130430000003,732,331,144,18,this.topSpeed,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,65,7,1,0,B
25027,5,6,vehicle_java.jpg,vehicle_java.jpg,2857557221,72,847.6972222,324.1116667,732,331,144,18,this.topSpeed,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,65,7,1,0,B
25028,5,6,vehicle_java.jpg,vehicle_java.jpg,2858033422,56,956.3492857,374.1078571000001,954,374,10,18,0,1,class->block->constructor->block->block_content->expr_stmt->expr->literal,65,8,3,0,B
25029,5,6,vehicle_java.jpg,vehicle_java.jpg,2859792489,76,769.9584211,479.0673684,749,479,32,18,int,3,class->block->function->type->name,65,10,2,0,B
25030,5,6,vehicle_java.jpg,vehicle_java.jpg,2859964549,80,809.337,525.5225,810,522,189,19,this.currentSpeed,17,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,65,11,4,0,B
25031,5,6,vehicle_java.jpg,vehicle_java.jpg,2860040672,72,807.6994444000001,513.3661111,810,522,189,19,this.currentSpeed,17,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,65,11,4,0,B
25032,5,6,vehicle_java.jpg,vehicle_java.jpg,2860104707,60,811.4933333,531.808,810,522,189,19,this.currentSpeed,17,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,65,11,4,0,B
25033,5,6,vehicle_java.jpg,vehicle_java.jpg,2860244722,64,861.54,536.30625,810,522,189,19,this.currentSpeed,17,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,65,11,4,0,B
25034,5,6,vehicle_java.jpg,vehicle_java.jpg,2860312711,64,865.123125,520.268125,810,522,189,19,this.currentSpeed,17,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,65,11,4,0,B
25035,5,6,vehicle_java.jpg,vehicle_java.jpg,2860508657,60,983.5313333,493.5686667,984,479,33,18,kmh,3,class->block->function->parameter_list->parameter->decl->name,65,10,6,0,B
