Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity
39307,2,117,vehicle_java2.jpg,vehicle_java2.jpg,1348986343,112,838.0110714,354.72035710000006,772,343,88,16,this.type,9,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,85,6,1,A
39308,2,117,vehicle_java2.jpg,vehicle_java2.jpg,1349130483,140,843.0682857,355.72914289999994,772,343,88,16,this.type,9,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,85,6,1,A
39309,2,117,vehicle_java2.jpg,vehicle_java2.jpg,1349230330,96,836.8595832999999,346.5354167,772,343,88,16,this.type,9,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,85,6,1,A
39310,2,117,vehicle_java2.jpg,vehicle_java2.jpg,1349470154,200,763.1174,137.4092,719,143,48,16,class,5,class,85,1,2,A
39311,2,117,vehicle_java2.jpg,vehicle_java2.jpg,1349802153,128,775.4409375,151.5803125,776,143,68,16,Vehicle,7,class->name,85,1,3,A
39312,2,117,vehicle_java2.jpg,vehicle_java2.jpg,1350022167,88,713.58,149.40818180000002,719,143,48,16,class,5,class,85,1,2,A
39313,2,117,vehicle_java2.jpg,vehicle_java2.jpg,1350258111,228,709.1685965,144.75666669999998,651,143,59,16,public,6,class->specifier,85,1,1,A
39314,2,117,vehicle_java2.jpg,vehicle_java2.jpg,1350258111,228,709.1685965,144.75666669999998,719,143,48,16,class,5,class,85,1,2,A
39315,2,117,vehicle_java2.jpg,vehicle_java2.jpg,1350498064,148,768.3021622,146.3848649,776,143,68,16,Vehicle,7,class->name,85,1,3,A
39316,2,117,vehicle_java2.jpg,vehicle_java2.jpg,1350642055,140,774.8354286,170.7814286,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,85,2,2,A
39317,2,117,vehicle_java2.jpg,vehicle_java2.jpg,1350874052,220,888.8465455,183.7314545,885,180,38,16,type,4,class->block->decl_stmt->decl->name,85,2,4,A
39318,2,117,vehicle_java2.jpg,vehicle_java2.jpg,1351054081,144,776.6336111,177.005,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,85,2,2,A
39319,2,117,vehicle_java2.jpg,vehicle_java2.jpg,1351406090,112,806.6525,173.74678569999998,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,85,2,2,A
39320,2,117,vehicle_java2.jpg,vehicle_java2.jpg,1351518083,108,818.92,174.28,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,85,2,2,A
39321,2,117,vehicle_java2.jpg,vehicle_java2.jpg,1351834053,260,890.584,195.3964615,885,180,38,16,type,4,class->block->decl_stmt->decl->name,85,2,4,A
39322,2,117,vehicle_java2.jpg,vehicle_java2.jpg,1351910059,72,789.0811111,204.9427778,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,85,3,2,A
39323,2,117,vehicle_java2.jpg,vehicle_java2.jpg,1352141932,228,785.4052632,209.5585965,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,85,3,2,A
39324,2,117,vehicle_java2.jpg,vehicle_java2.jpg,1352209839,64,746.315,203.823125,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,85,3,2,A
39325,2,117,vehicle_java2.jpg,vehicle_java2.jpg,1352341736,128,744.6675,205.15625,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,85,3,2,A
39326,2,117,vehicle_java2.jpg,vehicle_java2.jpg,1352445771,100,795.4412,208.9116,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,85,3,2,A
39327,2,117,vehicle_java2.jpg,vehicle_java2.jpg,1352777948,92,781.0208696000001,205.6030435,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,85,3,2,A
