Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,Comprehension_Question_Result,complexity
17501,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4728529683,128,782.8771875,367.9440625,734,370,65,15,this.y1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,95,5,1,0,A
17502,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4728773647,124,751.0,233.15,717,225,87,15,Rectangle,9,class->name,95,1,3,0,A
17503,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4728869645,92,747.3686957,224.90739130000003,717,225,87,15,Rectangle,9,class->name,95,1,3,0,A
17504,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4729021689,148,746.7362162000001,218.0354054,717,225,87,15,Rectangle,9,class->name,95,1,3,0,A
17505,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4729169622,144,750.9030556,229.3780556,717,225,87,15,Rectangle,9,class->name,95,1,3,0,A
17506,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4729601545,208,777.6078846,264.7665385,751,262,27,16,int,3,class->block->decl_stmt->decl->type->name,95,2,2,0,A
17507,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4729601545,208,777.6078846,264.7665385,788,262,18,16,x1,2,class->block->decl_stmt->decl->name,95,2,3,0,A
17508,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4729757539,104,869.4242308,267.4342308,866,262,5,16,",",1,class->block->decl_stmt,95,2,6,0,A
17509,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4729885520,124,873.4961289999999,261.6712903,884,262,18,16,x2,2,class->block->decl_stmt->decl->name,95,2,7,0,A
17510,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4729945523,56,880.8171428999999,266.82,884,262,18,16,x2,2,class->block->decl_stmt->decl->name,95,2,7,0,A
17511,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4730073542,112,788.7935714,307.75,740,297,86,16,Rectangle,9,class->block->constructor->name,95,3,2,0,A
17512,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4730301531,108,782.3951852000001,308.2262963,740,297,86,16,Rectangle,9,class->block->constructor->name,95,3,2,0,A
17513,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4730397555,80,726.69,301.5355,672,297,58,16,public,6,class->block->constructor->specifier,95,3,1,0,A
17514,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4730545585,144,721.8755556,301.8777778,672,297,58,16,public,6,class->block->constructor->specifier,95,3,1,0,A
17515,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4730681579,112,949.595,305.1217857,943,297,27,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,95,3,7,0,A
17516,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4731001563,116,1092.9551720000002,291.5368966,1097,297,4,16,",",1,class->block->constructor->parameter_list,95,3,12,0,A
17517,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4731093552,88,1092.0836359999998,312.2677273,1097,297,4,16,",",1,class->block->constructor->parameter_list,95,3,12,0,A
17518,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4731153547,56,1067.989286,306.8992857,1066,297,18,16,x2,2,class->block->constructor->parameter_list->parameter->decl->type->name,95,3,11,0,A
17519,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4731261541,104,1061.178462,289.96115380000003,1066,297,18,16,x2,2,class->block->constructor->parameter_list->parameter->decl->type->name,95,3,11,0,A
17520,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4731329530,64,1063.34,303.205,1066,297,18,16,x2,2,class->block->constructor->parameter_list->parameter->decl->type->name,95,3,11,0,A
17521,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4731621435,240,969.513,289.5446667,943,297,27,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,95,3,7,0,A
17522,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4731621435,240,969.513,289.5446667,980,297,18,16,y1,2,class->block->constructor->parameter_list->parameter->decl->type->name,95,3,8,0,A
17523,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4731885457,124,800.1764516,344.5951613,809,333,10,16,=,1,class->block->constructor->block->block_content->expr_stmt->expr->operator,95,4,2,0,A
17524,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4732133435,156,763.8082051,431.2535897,734,441,65,22,this.y2,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,95,7,1,0,A
17525,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4732249434,100,715.3572,517.75,672,515,58,15,public,6,class->block->function->type->specifier,95,9,1,0,A
17526,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4732325433,72,710.0588888999999,515.5794444,672,515,58,15,public,6,class->block->function->type->specifier,95,9,1,0,A
17527,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4732421426,92,712.0669565000001,518.2773913,672,515,58,15,public,6,class->block->function->type->specifier,95,9,1,0,A
17528,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4732525417,84,781.3180952,521.1561905,778,515,49,15,width,5,class->block->function->name,95,9,3,0,A
17529,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4733053388,236,919.9376271,542.5328814,904,552,57,16,return,6,class->block->function->block->block_content->return,95,10,7,0,A
17530,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4733141337,84,918.6471429,526.0561905000001,894,515,58,15,return,6,class->block->function->block->block_content->return->expr->name->name,95,9,7,0,A
17531,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4733205328,60,914.538,514.3806666999999,894,515,58,15,return,6,class->block->function->block->block_content->return->expr->name->name,95,9,7,0,A
17532,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4733285315,60,1021.598,525.2566667,962,515,65,15,this.x2,7,class->block->function->block->block_content->return->expr->name->name->operator->name->operator,95,9,8,0,A
17533,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4733589290,76,1026.406316,526.3668421,962,515,65,15,this.x2,7,class->block->function->block->block_content->return->expr->name->name->operator->name->operator,95,9,8,0,A
17534,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4733801349,76,974.7894737,529.6815789,962,515,65,15,this.x2,7,class->block->function->block->block_content->return->expr->name->name->operator->name->operator,95,9,8,0,A
17535,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4733893311,88,977.2631818,524.3286364,962,515,65,15,this.x2,7,class->block->function->block->block_content->return->expr->name->name->operator->name->operator,95,9,8,0,A
17536,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4734113387,80,969.826,525.6315,962,515,65,15,this.x2,7,class->block->function->block->block_content->return->expr->name->name->operator->name->operator,95,9,8,0,A
17537,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4734481347,80,1066.3965,518.536,1058,515,65,15,-,1,class->block->function->block->block_content->return->expr->name->name,95,9,9,0,A
17538,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4734737299,56,1047.531429,528.7521429,1058,515,65,15,-,1,class->block->function->block->block_content->return->expr->name->name,95,9,9,0,A
17539,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4736001200,72,935.7944444,510.2866667,894,515,58,15,return,6,class->block->function->block->block_content->return->expr->name->name,95,9,7,0,A
17540,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4736385182,164,714.9619512,519.4509756,672,515,58,15,public,6,class->block->function->type->specifier,95,9,1,0,A
17541,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4736473177,84,722.2804762000001,507.1057143,672,515,58,15,public,6,class->block->function->type->specifier,95,9,1,0,A
17542,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4736609188,104,774.3715384999999,516.1492308,778,515,49,15,width,5,class->block->function->name,95,9,3,0,A
17543,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4736749063,136,768.0632353,504.6176471,778,515,49,15,width,5,class->block->function->name,95,9,3,0,A
17544,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4737116982,144,879.3361110999999,529.255,878,515,4,15,{,1,class->block->function->block,95,9,6,0,A
17545,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4737273042,120,936.816,542.4863333,904,552,57,16,return,6,class->block->function->block->block_content->return,95,10,7,0,A
17546,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4737417068,140,940.3511429,553.4842857000001,904,552,57,16,return,6,class->block->function->block->block_content->return,95,10,7,0,A
17547,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4737561093,120,1005.216667,552.0093333,972,552,64,16,this.y2,7,class->block->function->block->block_content->return->expr->name->name->operator->name,95,10,8,0,A
17548,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4737657107,92,1006.985652,557.2417391,972,552,64,16,this.y2,7,class->block->function->block->block_content->return->expr->name->name->operator->name,95,10,8,0,A
17549,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4737861081,172,973.0706977,562.9253487999999,972,552,64,16,this.y2,7,class->block->function->block->block_content->return->expr->name->name->operator->name,95,10,8,0,A
17550,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4737957069,92,966.9547826,559.0621739000001,972,552,64,16,this.y2,7,class->block->function->block->block_content->return->expr->name->name->operator->name,95,10,8,0,A
17551,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4738113058,76,904.99,549.9894737000001,904,552,57,16,return,6,class->block->function->block->block_content->return,95,10,7,0,A
17552,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4738237051,120,898.1173332999998,561.8866667000001,904,552,57,16,return,6,class->block->function->block->block_content->return,95,10,7,0,A
17553,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4738397053,116,915.4158621,541.4917241,904,552,57,16,return,6,class->block->function->block->block_content->return,95,10,7,0,A
17554,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4738565071,128,974.9734375,540.563125,972,552,64,16,this.y2,7,class->block->function->block->block_content->return->expr->name->name->operator->name,95,10,8,0,A
17555,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4738868939,124,1025.622258,542.13,972,552,64,16,this.y2,7,class->block->function->block->block_content->return->expr->name->name->operator->name,95,10,8,0,A
17556,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4738952915,80,1017.0495,550.0645,972,552,64,16,this.y2,7,class->block->function->block->block_content->return->expr->name->name->operator->name,95,10,8,0,A
17557,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4739100934,84,1069.305714,555.1104762,1068,552,65,16,-,1,class->block->function->block->block_content->return->expr->operator,95,10,9,0,A
17558,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4739256979,152,1070.732895,555.0263158,1068,552,65,16,-,1,class->block->function->block->block_content->return->expr->operator,95,10,9,0,A
17559,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4739349059,88,1076.796364,548.9818182,1068,552,65,16,-,1,class->block->function->block->block_content->return->expr->operator,95,10,9,0,A
17560,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4739469178,116,1064.936207,560.2789655,1068,552,65,16,-,1,class->block->function->block->block_content->return->expr->operator,95,10,9,0,A
17561,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4739557176,84,1058.445714,559.2242857000001,1068,552,65,16,-,1,class->block->function->block->block_content->return->expr->operator,95,10,9,0,A
17562,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4739637125,76,1059.3857890000002,551.11,1068,552,65,16,-,1,class->block->function->block->block_content->return->expr->operator,95,10,9,0,A
17563,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4739849010,164,1089.979512,551.1773171,1068,552,65,16,-,1,class->block->function->block->block_content->return->expr->operator,95,10,9,0,A
17564,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4740012966,152,988.6486842,541.3373684,972,552,64,16,this.y2,7,class->block->function->block->block_content->return->expr->name->name->operator->name,95,10,8,0,A
17565,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4740136957,120,990.8166667000002,543.0830000000001,972,552,64,16,this.y2,7,class->block->function->block->block_content->return->expr->name->name->operator->name,95,10,8,0,A
17566,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4740272980,64,982.35125,551.0325,972,552,64,16,this.y2,7,class->block->function->block->block_content->return->expr->name->name->operator->name,95,10,8,0,A
17567,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4740420957,68,904.5176471,548.5805882,904,552,57,16,return,6,class->block->function->block->block_content->return,95,10,7,0,A
17568,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4740684655,152,717.6452632,567.6705262999999,672,552,58,16,public,6,class->block->function->type->specifier,95,10,1,0,A
17569,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4740752673,64,719.224375,558.08,672,552,58,16,public,6,class->block->function->type->specifier,95,10,1,0,A
17570,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4740948884,84,780.6590476,582.4314286,740,588,57,20,double,6,class->block->function->type->name,95,11,2,0,A
17571,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4741096853,84,750.2380952000001,561.1266667,741,552,27,16,int,3,class->block->function->type->name,95,10,2,0,A
17572,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4741312838,76,748.03,547.0705263,741,552,27,16,int,3,class->block->function->type->name,95,10,2,0,A
17573,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4741416836,100,745.0596,547.8852,741,552,27,16,int,3,class->block->function->type->name,95,10,2,0,A
17574,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4741492834,72,772.7738889,528.7877778,778,515,49,15,width,5,class->block->function->name,95,9,3,0,A
17575,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4741596824,100,775.2376,526.3896,778,515,49,15,width,5,class->block->function->name,95,9,3,0,A
17576,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4741897118,196,773.9795918,527.3610204,778,515,49,15,width,5,class->block->function->name,95,9,3,0,A
17577,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4742044916,108,797.6096296000001,557.5414815,778,552,58,16,height,6,class->block->function->name,95,10,3,0,A
17578,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4742372746,132,938.0109091,578.3348485,913,588,58,20,return,6,class->block->function->block->block_content->return,95,11,7,0,A
17579,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4742608603,92,774.3169565000001,578.0891303999999,740,588,57,20,double,6,class->block->function->type->name,95,11,2,0,A
17580,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4742716729,104,764.2923077,587.415,740,588,57,20,double,6,class->block->function->type->name,95,11,2,0,A
17581,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4742860753,60,737.9226667,588.7426667000001,740,588,57,20,double,6,class->block->function->type->name,95,11,2,0,A
17582,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4742936759,72,747.4772222,602.43,740,588,57,20,double,6,class->block->function->type->name,95,11,2,0,A
17583,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4743080762,104,818.9246154,605.5196154,807,588,39,20,area,4,class->block->function->name,95,11,3,0,A
17584,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4743320722,236,825.7852542,612.4430507999999,808,624,39,16,void,4,class->block->function->type->name,95,12,3,0,A
17585,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4743404726,80,832.5835,607.1419999999999,807,588,39,20,area,4,class->block->function->name,95,11,3,0,A
17586,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4743604732,140,940.8182857,635.4017142999999,923,624,57,16,String,6,class->block->function->parameter_list->parameter->decl->type->name->name,95,12,6,0,A
17587,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4743716709,108,944.1259259,631.3437037,923,624,57,16,String,6,class->block->function->parameter_list->parameter->decl->type->name->name,95,12,6,0,A
17588,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4743800693,68,1022.165294,636.2852941000001,1028,624,37,16,args,4,class->block->function->parameter_list->parameter->decl->name,95,12,9,0,A
17589,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4743928658,68,1026.354706,631.2776471,1028,624,37,16,args,4,class->block->function->parameter_list->parameter->decl->name,95,12,9,0,A
17590,5,51,rectangle_java2.jpg,rectangle_java2.jpg,4744068664,64,996.81625,606.2325,982,588,94,20,this.width,10,class->block->function->block->block_content->return->expr->call->name->name->operator->name,95,11,8,0,A
