Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity
52504,2,169,vehicle_java.jpg,vehicle_java.jpg,2191923281,96,768.9475,64.80541667,756,57,77,18,Vehicle,7,class->name,75,1,3,B
52505,2,169,vehicle_java.jpg,vehicle_java.jpg,2192011291,84,771.2019048,70.48142857,756,57,77,18,Vehicle,7,class->name,75,1,3,B
52506,2,169,vehicle_java.jpg,vehicle_java.jpg,2192135356,100,715.6439999999999,105.5656,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,75,2,1,B
52507,2,169,vehicle_java.jpg,vehicle_java.jpg,2192323276,100,704.4576,116.1184,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,75,2,1,B
52508,2,169,vehicle_java.jpg,vehicle_java.jpg,2192495233,128,799.60125,136.7715625,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,75,3,2,B
52509,2,169,vehicle_java.jpg,vehicle_java.jpg,2192607244,108,803.132963,133.1522222,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,75,3,2,B
52510,2,169,vehicle_java.jpg,vehicle_java.jpg,2192819289,208,783.8651923,138.0805769,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,75,3,2,B
52511,2,169,vehicle_java.jpg,vehicle_java.jpg,2193071237,80,718.5655,109.59,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,75,2,1,B
52512,2,169,vehicle_java.jpg,vehicle_java.jpg,2193391261,308,878.6944156,131.3981818,838,137,135,22,currentSpeed,12,class->block->decl_stmt->decl->name,75,3,4,B
52513,2,169,vehicle_java.jpg,vehicle_java.jpg,2194275120,112,895.8582142999999,189.93857140000003,861,201,66,22,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,75,4,4,B
52514,2,169,vehicle_java.jpg,vehicle_java.jpg,2194391150,112,862.8225,192.5625,861,201,66,22,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,75,4,4,B
52515,2,169,vehicle_java.jpg,vehicle_java.jpg,2194719148,128,735.875,126.71375,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,75,3,2,B
52516,2,169,vehicle_java.jpg,vehicle_java.jpg,2194795137,72,730.6033332999999,136.7333333,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,75,3,2,B
52517,2,169,vehicle_java.jpg,vehicle_java.jpg,2195015123,192,680.4916667,97.67083333,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,75,2,1,B
52518,2,169,vehicle_java.jpg,vehicle_java.jpg,2195147077,112,749.2589286,90.07321429,747,99,91,18,producer,8,class->block->decl_stmt->decl->name,75,2,2,B
52519,2,169,vehicle_java.jpg,vehicle_java.jpg,2195215041,64,750.254375,88.828125,747,99,91,18,producer,8,class->block->decl_stmt->decl->name,75,2,2,B
52520,2,169,vehicle_java.jpg,vehicle_java.jpg,2195698949,128,793.7875,155.925625,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,75,3,2,B
52521,2,169,vehicle_java.jpg,vehicle_java.jpg,2195898930,160,731.33075,216.23225,669,201,68,22,public,6,class->block->constructor->specifier,75,4,1,B
52522,2,169,vehicle_java.jpg,vehicle_java.jpg,2196090974,188,735.1482979,222.057234,669,201,68,22,public,6,class->block->constructor->specifier,75,4,1,B
52523,2,169,vehicle_java.jpg,vehicle_java.jpg,2196342987,216,768.4168519,242.5905556,732,247,143,18,this.producer,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,5,1,B
52524,2,169,vehicle_java.jpg,vehicle_java.jpg,2196458961,92,844.1921739000001,257.31652169999995,732,247,143,18,this.producer,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,5,1,B
52525,2,169,vehicle_java.jpg,vehicle_java.jpg,2196778966,224,714.5126786000001,129.78375,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,75,3,2,B
52526,2,169,vehicle_java.jpg,vehicle_java.jpg,2197130897,132,717.3090909,91.14060606,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,75,2,1,B
