Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,Comprehension_Question_Result,complexity
31939,5,87,vehicle_java2.jpg,vehicle_java2.jpg,7249862580,116,970.652069,284.1306897,981,268,58,20,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,80,4,7,1,B
31940,5,87,vehicle_java2.jpg,vehicle_java2.jpg,7250166555,168,793.7004762,183.2080952,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,80,2,2,1,B
31941,5,87,vehicle_java2.jpg,vehicle_java2.jpg,7250322606,152,791.43,188.8557895,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,80,2,2,1,B
31942,5,87,vehicle_java2.jpg,vehicle_java2.jpg,7250878547,152,784.2905262999999,176.6642105,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,80,2,2,1,B
31943,5,87,vehicle_java2.jpg,vehicle_java2.jpg,7251142460,260,770.9338462000001,193.126,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,80,2,2,1,B
31944,5,87,vehicle_java2.jpg,vehicle_java2.jpg,7251606430,200,910.11,216.5188,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,80,3,4,1,B
31945,5,87,vehicle_java2.jpg,vehicle_java2.jpg,7252022485,172,782.1460465,212.0474419,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,80,3,2,1,B
31946,5,87,vehicle_java2.jpg,vehicle_java2.jpg,7252230504,172,852.3025581,229.4339535,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,80,3,4,1,B
31947,5,87,vehicle_java2.jpg,vehicle_java2.jpg,7252398445,144,826.82,225.9602778,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,80,3,2,1,B
31948,5,87,vehicle_java2.jpg,vehicle_java2.jpg,7252398445,144,826.82,225.9602778,838,216,6,16,",",1,class->block->decl_stmt,80,3,3,1,B
31949,5,87,vehicle_java2.jpg,vehicle_java2.jpg,7252730420,264,756.3925757999999,208.4516667,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,80,3,2,1,B
31950,5,87,vehicle_java2.jpg,vehicle_java2.jpg,7252946145,168,842.8176189999999,209.95380950000003,838,216,6,16,",",1,class->block->decl_stmt,80,3,3,1,B
31951,5,87,vehicle_java2.jpg,vehicle_java2.jpg,7253082160,132,842.8975757999999,221.0187879,838,216,6,16,",",1,class->block->decl_stmt,80,3,3,1,B
31952,5,87,vehicle_java2.jpg,vehicle_java2.jpg,7253170253,84,845.5190476,219.6895238,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,80,3,4,1,B
31953,5,87,vehicle_java2.jpg,vehicle_java2.jpg,7253386378,172,925.2855814,218.36,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,80,3,4,1,B
31954,5,87,vehicle_java2.jpg,vehicle_java2.jpg,7253578279,188,920.8144681,213.9757447,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,80,3,4,1,B
