Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity,stage
19366,5,56,rectangle_java2.jpg,rectangle_java2.jpg,9920602446,144,1034.8513890000002,550.5261111000001,972,552,64,16,this.y2,7,class->block->function->block->block_content->return->expr->name->name->operator->name,55,10,8,A,stage2
19367,5,56,rectangle_java2.jpg,rectangle_java2.jpg,9920962414,276,1119.260725,541.1314493,1068,552,65,16,-,1,class->block->function->block->block_content->return->expr->operator,55,10,9,A,stage2
19368,5,56,rectangle_java2.jpg,rectangle_java2.jpg,9921218237,204,702.9292157000001,591.1690196000001,672,588,58,20,public,6,class->block->function->type->specifier,55,11,1,A,stage2
19369,5,56,rectangle_java2.jpg,rectangle_java2.jpg,9922010233,436,822.5316514,581.6214679,807,588,39,20,area,4,class->block->function->name,55,11,3,A,stage2
19370,5,56,rectangle_java2.jpg,rectangle_java2.jpg,9922138297,124,818.1022581,578.0777419,807,588,39,20,area,4,class->block->function->name,55,11,3,A,stage2
19371,5,56,rectangle_java2.jpg,rectangle_java2.jpg,9922214298,72,791.365,579.6505556,740,588,57,20,double,6,class->block->function->type->name,55,11,2,A,stage2
19372,5,56,rectangle_java2.jpg,rectangle_java2.jpg,9922474294,148,961.2559459,581.7697297,913,588,58,20,return,6,class->block->function->block->block_content->return,55,11,7,A,stage2
19373,5,56,rectangle_java2.jpg,rectangle_java2.jpg,9922698309,192,938.8041667,581.6675,913,588,58,20,return,6,class->block->function->block->block_content->return,55,11,7,A,stage2
19374,5,56,rectangle_java2.jpg,rectangle_java2.jpg,9922942119,204,1008.177451,577.8627451,982,588,94,20,this.width,10,class->block->function->block->block_content->return->expr->call->name->name->operator->name,55,11,8,A,stage2
19375,5,56,rectangle_java2.jpg,rectangle_java2.jpg,9923070130,124,1011.977097,583.0841935,982,588,94,20,this.width,10,class->block->function->block->block_content->return->expr->call->name->name->operator->name,55,11,8,A,stage2
19376,5,56,rectangle_java2.jpg,rectangle_java2.jpg,9923474154,100,1118.8556,577.146,1126,588,8,20,*,1,class->block->function->block->block_content->return->expr->operator,55,11,11,A,stage2
19377,5,56,rectangle_java2.jpg,rectangle_java2.jpg,9924682169,116,947.94,585.8613793,913,588,58,20,return,6,class->block->function->block->block_content->return,55,11,7,A,stage2
