Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity,stage
24956,5,6,vehicle_java.jpg,vehicle_java.jpg,2831027173,68,743.9323529,334.8617647,732,331,144,18,this.topSpeed,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,65,7,1,B,stage1
24957,5,6,vehicle_java.jpg,vehicle_java.jpg,2831091160,60,743.3106667000001,329.0273333,732,331,144,18,this.topSpeed,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,65,7,1,B,stage1
24958,5,6,vehicle_java.jpg,vehicle_java.jpg,2831155155,60,738.0260000000001,327.5693333,732,331,144,18,this.topSpeed,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,65,7,1,B,stage1
24959,5,6,vehicle_java.jpg,vehicle_java.jpg,2831439217,88,745.2681818,59.395,756,57,77,18,Vehicle,7,class->name,65,1,3,B,stage1
24960,5,6,vehicle_java.jpg,vehicle_java.jpg,2832543099,80,722.0715,58.4645,689,57,54,18,class,5,class,65,1,2,B,stage1
24961,5,6,vehicle_java.jpg,vehicle_java.jpg,2832767088,92,803.7865217,51.90086957,756,57,77,18,Vehicle,7,class->name,65,1,3,B,stage1
24962,5,6,vehicle_java.jpg,vehicle_java.jpg,2834042819,124,738.9864516,68.14645161,689,57,54,18,class,5,class,65,1,2,B,stage1
24963,5,6,vehicle_java.jpg,vehicle_java.jpg,2834434900,136,727.4270587999999,67.08823529,689,57,54,18,class,5,class,65,1,2,B,stage1
24964,5,6,vehicle_java.jpg,vehicle_java.jpg,2834754905,112,841.9603571,68.59285714,849,57,4,18,{,1,class->block,65,1,4,B,stage1
24965,5,6,vehicle_java.jpg,vehicle_java.jpg,2835042992,124,786.623871,57.79677419,756,57,77,18,Vehicle,7,class->name,65,1,3,B,stage1
24966,5,6,vehicle_java.jpg,vehicle_java.jpg,2835107065,60,792.6073332999999,66.902,756,57,77,18,Vehicle,7,class->name,65,1,3,B,stage1
24967,5,6,vehicle_java.jpg,vehicle_java.jpg,2835314975,204,792.0458824,68.5554902,756,57,77,18,Vehicle,7,class->name,65,1,3,B,stage1
24968,5,6,vehicle_java.jpg,vehicle_java.jpg,2836222712,56,755.9828571,48.75142857,756,57,77,18,Vehicle,7,class->name,65,1,3,B,stage1
24969,5,6,vehicle_java.jpg,vehicle_java.jpg,2836314615,88,764.8577273,57.29409091,756,57,77,18,Vehicle,7,class->name,65,1,3,B,stage1
24970,5,6,vehicle_java.jpg,vehicle_java.jpg,2836594658,96,719.3108333,56.23791667,689,57,54,18,class,5,class,65,1,2,B,stage1
24971,5,6,vehicle_java.jpg,vehicle_java.jpg,2836722721,124,723.3983871,61.33483871,689,57,54,18,class,5,class,65,1,2,B,stage1
24972,5,6,vehicle_java.jpg,vehicle_java.jpg,2836802730,76,708.7131578999999,51.61947368,689,57,54,18,class,5,class,65,1,2,B,stage1
