Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,Comprehension_Question_Result,complexity
11811,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13102540782,104,801.8461538,312.79538460000003,740,297,86,16,Rectangle,9,class->block->constructor->name,70,3,2,1,A
11812,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13102704868,108,646.4792593,220.2318519,592,225,58,15,public,6,class->specifier,70,1,1,1,A
11813,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13103232797,160,765.003,215.69175,717,225,87,15,Rectangle,9,class->name,70,1,3,1,A
11814,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13103612806,208,791.4363462,257.0157692,788,262,18,16,x1,2,class->block->decl_stmt->decl->name,70,2,3,1,A
11815,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13104132670,100,734.8644,227.8892,717,225,87,15,Rectangle,9,class->name,70,1,3,1,A
11816,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13104240648,104,738.6461538,233.1196154,717,225,87,15,Rectangle,9,class->name,70,1,3,1,A
11817,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13104512613,56,781.0242857000001,270.4064286,788,262,18,16,x1,2,class->block->decl_stmt->decl->name,70,2,3,1,A
11818,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13104700622,80,869.9989999999999,266.741,866,262,5,16,",",1,class->block->decl_stmt,70,2,6,1,A
11819,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13104872628,168,873.097381,272.6992857,884,262,18,16,x2,2,class->block->decl_stmt->decl->name,70,2,7,1,A
11820,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13104984656,108,875.8177777999999,300.7062963,856,297,28,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,70,3,4,1,A
11821,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13105124653,84,887.0666667000002,301.1204762,894,297,18,16,x1,2,class->block->constructor->parameter_list->parameter->decl->type->name,70,3,5,1,A
11822,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13105232630,96,799.1645833,376.6075,809,370,10,15,=,1,class->block->constructor->block->block_content->expr_stmt->expr->operator,70,5,2,1,A
11823,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13105572715,216,778.3035185,612.9725926,740,624,57,16,static,6,class->block->function->type->specifier,70,12,2,1,A
11824,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13106036509,60,823.1386667,605.09,807,588,39,20,area,4,class->block->function->name,70,11,3,1,A
11825,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13106440533,164,847.3634145999999,623.9156098,854,624,40,16,main,4,class->block->function->name,70,12,4,1,A
11826,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13106572482,112,826.6896429,579.6714286,807,588,39,20,area,4,class->block->function->name,70,11,3,1,A
11827,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13106676464,100,825.6916,575.7552,807,588,39,20,area,4,class->block->function->name,70,11,3,1,A
11828,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13106768512,80,1033.473,560.553,972,552,64,16,this.y2,7,class->block->function->block->block_content->return->expr->name->name->operator->name,70,10,8,1,A
11829,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13107032537,260,1028.732308,560.5630768999999,972,552,64,16,this.y2,7,class->block->function->block->block_content->return->expr->name->name->operator->name,70,10,8,1,A
11830,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13107548394,272,1112.351618,567.5216176,1068,552,65,16,-,1,class->block->function->block->block_content->return->expr->operator,70,10,9,1,A
11831,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13107700231,124,1034.361613,553.6954839,972,552,64,16,this.y2,7,class->block->function->block->block_content->return->expr->name->name->operator->name,70,10,8,1,A
11832,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13107828378,124,1032.453548,557.1145161000001,972,552,64,16,this.y2,7,class->block->function->block->block_content->return->expr->name->name->operator->name,70,10,8,1,A
11833,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13108132399,136,787.6479412,603.2047058999999,740,588,57,20,double,6,class->block->function->type->name,70,11,2,1,A
11834,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13108380327,168,845.8666667000001,612.207619,808,624,39,16,void,4,class->block->function->type->name,70,12,3,1,A
11835,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13108380327,168,845.8666667000001,612.207619,854,624,40,16,main,4,class->block->function->name,70,12,4,1,A
11836,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13108664370,72,1048.447222,617.3927778,1028,624,37,16,args,4,class->block->function->parameter_list->parameter->decl->name,70,12,9,1,A
11837,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13108776389,108,1039.042963,618.7444444,1028,624,37,16,args,4,class->block->function->parameter_list->parameter->decl->name,70,12,9,1,A
11838,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13109244415,308,1184.664156,604.1050649,1145,588,103,20,this.height,11,class->block->function->block->block_content->return->expr->call->name->name->operator->name,70,11,12,1,A
11839,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13109312416,64,1184.458125,604.34875,1145,588,103,20,this.height,11,class->block->function->block->block_content->return->expr->call->name->name->operator->name,70,11,12,1,A
11840,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13109520389,128,800.0453125,648.2578125,732,658,87,17,Rectangle,9,class->block->function->block->block_content->decl_stmt->decl->type->name,70,13,1,1,A
11841,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13109728322,164,851.4390243999999,647.5460975999999,829,658,47,17,rect1,5,class->block->function->block->block_content->decl_stmt->decl->name,70,13,2,1,A
11842,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13109928320,132,1029.711515,645.9818182,944,658,86,17,Rectangle,9,class->block->function->block->block_content->decl_stmt->decl->init->expr->call->name,70,13,5,1,A
11843,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13110240323,144,802.08,686.0036111000001,733,697,173,15,System.out.println,18,class->block->function->block->block_content->expr_stmt->expr->call->name->name->operator->name->operator->name,70,14,1,1,A
11844,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13110308337,64,800.730625,686.281875,733,697,173,15,System.out.println,18,class->block->function->block->block_content->expr_stmt->expr->call->name->name->operator->name->operator->name,70,14,1,1,A
11845,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13110480296,168,851.9045238,685.3221428999999,733,697,173,15,System.out.println,18,class->block->function->block->block_content->expr_stmt->expr->call->name->name->operator->name->operator->name,70,14,1,1,A
11846,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13110548292,56,976.2657143,672.9128571,944,658,86,17,Rectangle,9,class->block->function->block->block_content->decl_stmt->decl->init->expr->call->name,70,13,5,1,A
11847,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13111024283,152,1118.034211,665.81,1118,658,5,17,",",1,class->block->function->block->block_content->decl_stmt->decl->init->expr->call->argument_list,70,13,10,1,A
11848,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13111156265,128,1119.906563,665.8871875,1118,658,5,17,",",1,class->block->function->block->block_content->decl_stmt->decl->init->expr->call->argument_list,70,13,10,1,A
11849,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13111332221,144,1169.6622220000002,670.4319444,1166,658,5,17,",",1,class->block->function->block->block_content->decl_stmt->decl->init->expr->call->argument_list,70,13,12,1,A
11850,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13112488122,384,1169.804583,747.6707292,1166,730,5,19,",",1,class->block->function->block->block_content->decl_stmt->decl->init->expr->call->argument_list,70,15,12,1,A
11851,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13112832154,280,851.3334286,748.5551429,829,730,47,19,rect2,5,class->block->function->block->block_content->decl_stmt->decl->name,70,15,2,1,A
11852,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13113000133,60,854.1006667000001,711.7173333,733,697,173,15,System.out.println,18,class->block->function->block->block_content->expr_stmt->expr->call->name->name->operator->name->operator->name,70,14,1,1,A
11853,5,33,rectangle_java2.jpg,rectangle_java2.jpg,13113472048,200,963.0714,719.0494,944,730,86,19,Rectangle,9,class->block->function->block->block_content->decl_stmt->decl->init->expr->call->name,70,15,5,1,A
