Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,Comprehension_Question_Result,complexity
5234,2,210,vehicle_java2.jpg,vehicle_java2.jpg,788665958,232,895.4286207,300.7827586,772,306,125,16,this.producer,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,80,5,1,0,B
5235,2,210,vehicle_java2.jpg,vehicle_java2.jpg,788665958,232,895.4286207,300.7827586,906,306,11,16,=,1,class->block->constructor->block->block_content->expr_stmt->expr->operator,80,5,2,0,B
5236,2,210,vehicle_java2.jpg,vehicle_java2.jpg,788825902,104,733.3938462,168.42884619999998,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,80,2,1,0,B
5237,2,210,vehicle_java2.jpg,vehicle_java2.jpg,789225989,120,810.79,168.6293333,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,80,2,2,0,B
5238,2,210,vehicle_java2.jpg,vehicle_java2.jpg,789310121,80,809.0265,168.6,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,80,2,2,0,B
5239,2,210,vehicle_java2.jpg,vehicle_java2.jpg,789490001,176,802.9606818,187.0363636,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,80,2,2,0,B
5240,2,210,vehicle_java2.jpg,vehicle_java2.jpg,789601883,56,743.7028571000001,172.7785714,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,80,2,1,0,B
5241,2,210,vehicle_java2.jpg,vehicle_java2.jpg,789729891,72,745.1266667,171.2588889,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,80,2,1,0,B
5242,2,210,vehicle_java2.jpg,vehicle_java2.jpg,789877797,60,843.1906667000002,182.25,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,80,2,2,0,B
5243,2,210,vehicle_java2.jpg,vehicle_java2.jpg,790533866,160,849.36475,212.88575,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,80,3,4,0,B
5244,2,210,vehicle_java2.jpg,vehicle_java2.jpg,790753770,176,771.2879545,195.7875,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,80,2,2,0,B
5245,2,210,vehicle_java2.jpg,vehicle_java2.jpg,790949733,68,825.7476471,189.9041176,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,80,2,2,0,B
5246,2,210,vehicle_java2.jpg,vehicle_java2.jpg,791157779,204,824.2580392000001,210.7658824,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,80,3,2,0,B
5247,2,210,vehicle_java2.jpg,vehicle_java2.jpg,791325780,96,767.93875,231.0866667,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,80,3,2,0,B
5248,2,210,vehicle_java2.jpg,vehicle_java2.jpg,791809778,72,897.5061111,220.9122222,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,80,3,4,0,B
