Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity,stage
52504,2,169,vehicle_java.jpg,vehicle_java.jpg,2191923281,96,768.9475,64.80541667,756,57,77,18,Vehicle,7,class->name,75,1,3,B,stage1
52505,2,169,vehicle_java.jpg,vehicle_java.jpg,2192011291,84,771.2019048,70.48142857,756,57,77,18,Vehicle,7,class->name,75,1,3,B,stage1
52506,2,169,vehicle_java.jpg,vehicle_java.jpg,2192135356,100,715.6439999999999,105.5656,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,75,2,1,B,stage1
52507,2,169,vehicle_java.jpg,vehicle_java.jpg,2192323276,100,704.4576,116.1184,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,75,2,1,B,stage1
52508,2,169,vehicle_java.jpg,vehicle_java.jpg,2192495233,128,799.60125,136.7715625,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,75,3,2,B,stage1
52509,2,169,vehicle_java.jpg,vehicle_java.jpg,2192607244,108,803.132963,133.1522222,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,75,3,2,B,stage1
52510,2,169,vehicle_java.jpg,vehicle_java.jpg,2192819289,208,783.8651923,138.0805769,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,75,3,2,B,stage1
52511,2,169,vehicle_java.jpg,vehicle_java.jpg,2193071237,80,718.5655,109.59,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,75,2,1,B,stage1
52512,2,169,vehicle_java.jpg,vehicle_java.jpg,2193391261,308,878.6944156,131.3981818,838,137,135,22,currentSpeed,12,class->block->decl_stmt->decl->name,75,3,4,B,stage1
52513,2,169,vehicle_java.jpg,vehicle_java.jpg,2194275120,112,895.8582142999999,189.93857140000003,861,201,66,22,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,75,4,4,B,stage1
52514,2,169,vehicle_java.jpg,vehicle_java.jpg,2194391150,112,862.8225,192.5625,861,201,66,22,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,75,4,4,B,stage1
52515,2,169,vehicle_java.jpg,vehicle_java.jpg,2194719148,128,735.875,126.71375,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,75,3,2,B,stage1
52516,2,169,vehicle_java.jpg,vehicle_java.jpg,2194795137,72,730.6033332999999,136.7333333,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,75,3,2,B,stage1
52517,2,169,vehicle_java.jpg,vehicle_java.jpg,2195015123,192,680.4916667,97.67083333,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,75,2,1,B,stage1
52518,2,169,vehicle_java.jpg,vehicle_java.jpg,2195147077,112,749.2589286,90.07321429,747,99,91,18,producer,8,class->block->decl_stmt->decl->name,75,2,2,B,stage1
52519,2,169,vehicle_java.jpg,vehicle_java.jpg,2195215041,64,750.254375,88.828125,747,99,91,18,producer,8,class->block->decl_stmt->decl->name,75,2,2,B,stage1
52520,2,169,vehicle_java.jpg,vehicle_java.jpg,2195698949,128,793.7875,155.925625,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,75,3,2,B,stage1
52521,2,169,vehicle_java.jpg,vehicle_java.jpg,2195898930,160,731.33075,216.23225,669,201,68,22,public,6,class->block->constructor->specifier,75,4,1,B,stage1
52522,2,169,vehicle_java.jpg,vehicle_java.jpg,2196090974,188,735.1482979,222.057234,669,201,68,22,public,6,class->block->constructor->specifier,75,4,1,B,stage1
52523,2,169,vehicle_java.jpg,vehicle_java.jpg,2196342987,216,768.4168519,242.5905556,732,247,143,18,this.producer,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,5,1,B,stage1
52524,2,169,vehicle_java.jpg,vehicle_java.jpg,2196458961,92,844.1921739000001,257.31652169999995,732,247,143,18,this.producer,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,5,1,B,stage1
52525,2,169,vehicle_java.jpg,vehicle_java.jpg,2196778966,224,714.5126786000001,129.78375,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,75,3,2,B,stage1
52526,2,169,vehicle_java.jpg,vehicle_java.jpg,2197130897,132,717.3090909,91.14060606,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,75,2,1,B,stage1
52527,2,169,vehicle_java.jpg,vehicle_java.jpg,2198050824,56,739.2714286,236.3378571,732,247,143,18,this.producer,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,5,1,B,stage1
52528,2,169,vehicle_java.jpg,vehicle_java.jpg,2198130887,56,740.8028571000001,218.2778571,749,201,82,22,Vehicle,7,class->block->constructor->name,75,4,2,B,stage1
52529,2,169,vehicle_java.jpg,vehicle_java.jpg,2200165132,68,730.8635294,158.77705880000002,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,75,3,2,B,stage1
52530,2,169,vehicle_java.jpg,vehicle_java.jpg,2200523671,136,844.7835294,155.3332353,838,137,135,22,currentSpeed,12,class->block->decl_stmt->decl->name,75,3,4,B,stage1
52531,2,169,vehicle_java.jpg,vehicle_java.jpg,2200787701,204,761.9615686000001,155.2194118,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,75,3,2,B,stage1
52532,2,169,vehicle_java.jpg,vehicle_java.jpg,2201587738,300,776.8670667,155.14053330000002,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,75,3,2,B,stage1
52533,2,169,vehicle_java.jpg,vehicle_java.jpg,2202071534,56,735.4642857000001,137.1528571,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,75,3,2,B,stage1
52534,2,169,vehicle_java.jpg,vehicle_java.jpg,2202403551,72,886.7261110999999,137.73944440000002,838,137,135,22,currentSpeed,12,class->block->decl_stmt->decl->name,75,3,4,B,stage1
52535,2,169,vehicle_java.jpg,vehicle_java.jpg,2202547567,140,877.8011429,136.3928571,838,137,135,22,currentSpeed,12,class->block->decl_stmt->decl->name,75,3,4,B,stage1
52536,2,169,vehicle_java.jpg,vehicle_java.jpg,2202715602,112,794.3239286,192.3639286,749,201,82,22,Vehicle,7,class->block->constructor->name,75,4,2,B,stage1
52537,2,169,vehicle_java.jpg,vehicle_java.jpg,2203135587,96,734.5608333,209.2733333,669,201,68,22,public,6,class->block->constructor->specifier,75,4,1,B,stage1
52538,2,169,vehicle_java.jpg,vehicle_java.jpg,2203203585,64,726.188125,199.16,669,201,68,22,public,6,class->block->constructor->specifier,75,4,1,B,stage1
52539,2,169,vehicle_java.jpg,vehicle_java.jpg,2203279589,72,697.4738888999999,192.2022222,669,201,68,22,public,6,class->block->constructor->specifier,75,4,1,B,stage1
52540,2,169,vehicle_java.jpg,vehicle_java.jpg,2204743464,56,772.6057142999999,127.8414286,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,75,3,2,B,stage1
52541,2,169,vehicle_java.jpg,vehicle_java.jpg,2205003237,84,801.8009524,288.68285710000004,732,289,98,18,this.type,9,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,6,1,B,stage1
52542,2,169,vehicle_java.jpg,vehicle_java.jpg,2205231246,80,848.831,299.107,842,289,11,18,=,1,class->block->constructor->block->block_content->expr_stmt->expr->operator,75,6,2,B,stage1
52543,2,169,vehicle_java.jpg,vehicle_java.jpg,2205667321,240,885.5286667000001,302.7248333,889,289,6,18,;,1,class->block->constructor->block->block_content->expr_stmt,75,6,4,B,stage1
52544,2,169,vehicle_java.jpg,vehicle_java.jpg,2205811336,140,888.5408571,297.2682857,889,289,6,18,;,1,class->block->constructor->block->block_content->expr_stmt,75,6,4,B,stage1
52545,2,169,vehicle_java.jpg,vehicle_java.jpg,2206787084,64,844.590625,344.895,732,331,144,18,this.topSpeed,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,7,1,B,stage1
52546,2,169,vehicle_java.jpg,vehicle_java.jpg,2207275158,96,842.96625,290.6516667,842,289,11,18,=,1,class->block->constructor->block->block_content->expr_stmt->expr->operator,75,6,2,B,stage1
52547,2,169,vehicle_java.jpg,vehicle_java.jpg,2207391165,64,826.41375,235.21625,732,247,143,18,this.producer,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,5,1,B,stage1
52548,2,169,vehicle_java.jpg,vehicle_java.jpg,2207535193,64,740.45875,90.8725,747,99,91,18,producer,8,class->block->decl_stmt->decl->name,75,2,2,B,stage1
52549,2,169,vehicle_java.jpg,vehicle_java.jpg,2209215055,156,831.2666667000001,382.8538462,732,374,189,18,this.currentSpeed,17,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,8,1,B,stage1
52550,2,169,vehicle_java.jpg,vehicle_java.jpg,2209307036,88,836.3077272999999,386.8640909,732,374,189,18,this.currentSpeed,17,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,8,1,B,stage1
52551,2,169,vehicle_java.jpg,vehicle_java.jpg,2209602914,152,1116.706053,212.20473680000003,1108,201,32,22,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,75,4,10,B,stage1
52552,2,169,vehicle_java.jpg,vehicle_java.jpg,2210966894,84,851.6228571,520.0014286,810,522,189,19,this.currentSpeed,17,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,75,11,4,B,stage1
52553,2,169,vehicle_java.jpg,vehicle_java.jpg,2211170789,68,796.2035294,493.0758824,793,479,111,18,accelerate,10,class->block->function->name,75,10,3,B,stage1
52554,2,169,vehicle_java.jpg,vehicle_java.jpg,2211230705,56,804.2057143,482.0857143,793,479,111,18,accelerate,10,class->block->function->name,75,10,3,B,stage1
52555,2,169,vehicle_java.jpg,vehicle_java.jpg,2211582786,104,795.5107692,473.7392308,793,479,111,18,accelerate,10,class->block->function->name,75,10,3,B,stage1
52556,2,169,vehicle_java.jpg,vehicle_java.jpg,2212026766,64,838.375625,490.52,793,479,111,18,accelerate,10,class->block->function->name,75,10,3,B,stage1
52557,2,169,vehicle_java.jpg,vehicle_java.jpg,2212102762,72,851.7688889000001,493.45,793,479,111,18,accelerate,10,class->block->function->name,75,10,3,B,stage1
52558,2,169,vehicle_java.jpg,vehicle_java.jpg,2212234749,128,859.119375,514.026875,810,522,189,19,this.currentSpeed,17,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,75,11,4,B,stage1
52559,2,169,vehicle_java.jpg,vehicle_java.jpg,2212534816,92,895.8639130000001,535.253913,810,522,189,19,this.currentSpeed,17,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,75,11,4,B,stage1
52560,2,169,vehicle_java.jpg,vehicle_java.jpg,2212674836,112,986.3539286,526.7964286,810,522,189,19,this.currentSpeed,17,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,75,11,4,B,stage1
