Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part
54157,5,171,rectangle_java2.jpg,rectangle_java2.jpg,243441443,144,735.2144444,266.1152778,672,262,68,16,private,7,class->block->decl_stmt->decl->type->specifier,80,2,1
54158,5,171,rectangle_java2.jpg,rectangle_java2.jpg,243541440,96,705.3633332999999,250.18875,672,262,68,16,private,7,class->block->decl_stmt->decl->type->specifier,80,2,1
54159,5,171,rectangle_java2.jpg,rectangle_java2.jpg,244405487,288,724.0401389,275.2115278,672,262,68,16,private,7,class->block->decl_stmt->decl->type->specifier,80,2,1
54160,5,171,rectangle_java2.jpg,rectangle_java2.jpg,244633514,204,881.7394117999999,293.66078430000005,856,297,28,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,4
54161,5,171,rectangle_java2.jpg,rectangle_java2.jpg,244633514,204,881.7394117999999,293.66078430000005,894,297,18,16,x1,2,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,5
54162,5,171,rectangle_java2.jpg,rectangle_java2.jpg,244773518,136,829.9067647,288.3817647,839,297,9,16,(,1,class->block->constructor->parameter_list,80,3,3
54163,5,171,rectangle_java2.jpg,rectangle_java2.jpg,245049544,272,828.0483824,291.5179412,839,297,9,16,(,1,class->block->constructor->parameter_list,80,3,3
54164,5,171,rectangle_java2.jpg,rectangle_java2.jpg,245137533,84,872.7909524,286.2133333,856,297,28,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,4
54165,5,171,rectangle_java2.jpg,rectangle_java2.jpg,245529410,388,870.4460824999999,288.65731960000005,856,297,28,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,4
54166,5,171,rectangle_java2.jpg,rectangle_java2.jpg,245805380,232,899.1967241,286.8143103,894,297,18,16,x1,2,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,5
54167,5,171,rectangle_java2.jpg,rectangle_java2.jpg,246053358,204,939.9856863,292.45764710000003,943,297,27,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,7
54168,5,171,rectangle_java2.jpg,rectangle_java2.jpg,246389382,100,762.2012,326.5684,734,333,66,16,this.x1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,80,4,1
54169,5,171,rectangle_java2.jpg,rectangle_java2.jpg,246617403,112,699.6557142999999,306.4196429,672,297,58,16,public,6,class->block->constructor->specifier,80,3,1
54170,5,171,rectangle_java2.jpg,rectangle_java2.jpg,246985400,128,774.3096875,309.72625,740,297,86,16,Rectangle,9,class->block->constructor->name,80,3,2
54171,5,171,rectangle_java2.jpg,rectangle_java2.jpg,247149274,120,692.7360000000001,301.1136667,672,297,58,16,public,6,class->block->constructor->specifier,80,3,1
54172,5,171,rectangle_java2.jpg,rectangle_java2.jpg,247221272,68,686.9411765,306.9817647,672,297,58,16,public,6,class->block->constructor->specifier,80,3,1
54173,5,171,rectangle_java2.jpg,rectangle_java2.jpg,247421266,88,965.0490909,312.23636360000006,943,297,27,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,7
54174,5,171,rectangle_java2.jpg,rectangle_java2.jpg,247681299,256,969.1878125,310.7259375,943,297,27,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,7
54175,5,171,rectangle_java2.jpg,rectangle_java2.jpg,247681299,256,969.1878125,310.7259375,980,297,18,16,y1,2,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,8
54176,5,171,rectangle_java2.jpg,rectangle_java2.jpg,247793320,108,972.1525926,310.1262963,980,297,18,16,y1,2,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,8
54177,5,171,rectangle_java2.jpg,rectangle_java2.jpg,247989247,160,821.73,405.18375,829,407,18,14,x2,2,class->block->constructor->block->block_content->expr_stmt->expr->name->name,80,6,3
54178,5,171,rectangle_java2.jpg,rectangle_java2.jpg,248137201,144,819.6880556,415.755,829,407,18,14,x2,2,class->block->constructor->block->block_content->expr_stmt->expr->name->name,80,6,3
54179,5,171,rectangle_java2.jpg,rectangle_java2.jpg,248301247,160,780.8445,418.47,734,407,65,14,this.x2,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,80,6,1
54180,5,171,rectangle_java2.jpg,rectangle_java2.jpg,248525265,76,1113.926316,289.2410526,1115,297,28,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,13
54181,5,171,rectangle_java2.jpg,rectangle_java2.jpg,248637271,108,1106.197037,299.3785185,1115,297,28,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,13
54182,5,171,rectangle_java2.jpg,rectangle_java2.jpg,248877220,216,1158.41463,302.8637037,1153,297,18,16,y2,2,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,14
54183,5,171,rectangle_java2.jpg,rectangle_java2.jpg,249124959,244,1160.02541,300.4467213,1153,297,18,16,y2,2,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,14
54184,5,171,rectangle_java2.jpg,rectangle_java2.jpg,249341156,212,1159.18566,302.6920755,1153,297,18,16,y2,2,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,14
54185,5,171,rectangle_java2.jpg,rectangle_java2.jpg,249485206,84,1151.90381,296.387619,1153,297,18,16,y2,2,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,14
54186,5,171,rectangle_java2.jpg,rectangle_java2.jpg,249597188,108,1155.991852,308.60333330000003,1153,297,18,16,y2,2,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,14
54187,5,171,rectangle_java2.jpg,rectangle_java2.jpg,249741151,140,1154.798286,301.4065714,1153,297,18,16,y2,2,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,14
54188,5,171,rectangle_java2.jpg,rectangle_java2.jpg,249833152,88,1165.567727,305.5572727,1153,297,18,16,y2,2,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,14
54189,5,171,rectangle_java2.jpg,rectangle_java2.jpg,250065167,76,1120.318947,307.9589474,1115,297,28,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,13
54190,5,171,rectangle_java2.jpg,rectangle_java2.jpg,250553132,104,951.5542308,301.7484615,943,297,27,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,7
