Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity
23007,5,64,rectangle_java2.jpg,rectangle_java2.jpg,993097456,68,830.2411764999999,420.62,829,407,18,14,x2,2,class->block->constructor->block->block_content->expr_stmt->expr->name->name,70,6,3,A
23008,5,64,rectangle_java2.jpg,rectangle_java2.jpg,993729455,72,719.3516667,235.3522222,717,225,87,15,Rectangle,9,class->name,70,1,3,A
23009,5,64,rectangle_java2.jpg,rectangle_java2.jpg,994041360,80,664.3935,237.623,660,225,47,15,class,5,class,70,1,2,A
23010,5,64,rectangle_java2.jpg,rectangle_java2.jpg,994193377,148,678.0845946000001,227.1881081,660,225,47,15,class,5,class,70,1,2,A
23011,5,64,rectangle_java2.jpg,rectangle_java2.jpg,997905147,96,849.55375,285.4858333,856,297,28,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,70,3,4,A
23012,5,64,rectangle_java2.jpg,rectangle_java2.jpg,998117159,60,928.134,276.1413333,932,262,18,16,y2,2,class->block->decl_stmt->decl->name,70,2,9,A
23013,5,64,rectangle_java2.jpg,rectangle_java2.jpg,998197180,76,929.6584211,266.3010526,932,262,18,16,y2,2,class->block->decl_stmt->decl->name,70,2,9,A
23014,5,64,rectangle_java2.jpg,rectangle_java2.jpg,998309085,108,932.5444444,274.43814810000003,932,262,18,16,y2,2,class->block->decl_stmt->decl->name,70,2,9,A
23015,5,64,rectangle_java2.jpg,rectangle_java2.jpg,999341010,92,1123.59,295.3786957,1115,297,28,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,70,3,13,A
23016,5,64,rectangle_java2.jpg,rectangle_java2.jpg,999461038,60,854.5526667000001,320.7733333,859,333,5,16,;,1,class->block->constructor->block->block_content->expr_stmt,70,4,4,A
23017,5,64,rectangle_java2.jpg,rectangle_java2.jpg,999721168,148,850.2843242999999,303.23027030000003,856,297,28,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,70,3,4,A
23018,5,64,rectangle_java2.jpg,rectangle_java2.jpg,999793119,68,849.0617647,306.8023529,856,297,28,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,70,3,4,A
23019,5,64,rectangle_java2.jpg,rectangle_java2.jpg,999877060,80,853.795,303.2775,856,297,28,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,70,3,4,A
23020,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1000001053,120,882.4026667000002,309.4776667,856,297,28,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,70,3,4,A
23021,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1000001053,120,882.4026667000002,309.4776667,894,297,18,16,x1,2,class->block->constructor->parameter_list->parameter->decl->type->name,70,3,5,A
23022,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1000124983,120,878.2546667000001,303.0836667,856,297,28,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,70,3,4,A
23023,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1000456911,164,858.5858537,333.524878,859,333,5,16,;,1,class->block->constructor->block->block_content->expr_stmt,70,4,4,A
23024,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1000596843,116,860.7882758999999,394.7182759,859,407,5,14,;,1,class->block->constructor->block->block_content->expr_stmt,70,6,4,A
23025,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1000932957,104,808.9376923,416.8292308,809,407,10,14,=,1,class->block->constructor->block->block_content->expr_stmt->expr->operator,70,6,2,A
23026,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1001220968,100,828.0692,264.2808,836,262,18,16,y1,2,class->block->decl_stmt->decl->name,70,2,5,A
23027,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1002388760,56,764.4078571,613.6371429,740,624,57,16,static,6,class->block->function->type->specifier,70,12,2,A
23028,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1002456731,64,770.68625,614.709375,740,624,57,16,static,6,class->block->function->type->specifier,70,12,2,A
23029,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1002532707,72,762.0344444,599.91,740,588,57,20,double,6,class->block->function->type->name,70,11,2,A
23030,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1002688693,124,833.51,508.6041935,839,515,5,15,(,1,class->block->function->parameter_list,70,9,4,A
23031,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1002820769,128,831.8665625,503.4234375,839,515,5,15,(,1,class->block->function->parameter_list,70,9,4,A
23032,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1003244807,56,847.1635714,514.1428571,856,515,5,15,),1,class->block->function->parameter_list,70,9,5,A
23033,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1003360802,112,836.5989286,524.06,839,515,5,15,(,1,class->block->function->parameter_list,70,9,4,A
23034,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1003588797,124,847.7835484,550.7083871,849,552,5,16,(,1,class->block->function->parameter_list,70,10,4,A
23035,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1003724734,64,848.97625,557.299375,849,552,5,16,(,1,class->block->function->parameter_list,70,10,4,A
23036,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1003852569,80,808.7435,567.6345,778,552,58,16,height,6,class->block->function->name,70,10,3,A
23037,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1003948518,92,799.5321739,556.4256522000001,778,552,58,16,height,6,class->block->function->name,70,10,3,A
23038,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1004028575,76,799.8447368,566.5489474,778,552,58,16,height,6,class->block->function->name,70,10,3,A
23039,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1004416630,120,844.9780000000001,519.0369999999999,856,515,5,15,),1,class->block->function->parameter_list,70,9,5,A
23040,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1005116616,120,828.1353333,511.333,839,515,5,15,(,1,class->block->function->parameter_list,70,9,4,A
23041,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1005212618,92,825.7047826,506.306087,778,515,49,15,width,5,class->block->function->name,70,9,3,A
23042,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1005848356,148,1052.101351,503.4483784,1058,515,65,15,-,1,class->block->function->block->block_content->return->expr->name->name,70,9,9,A
23043,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1006640520,172,1082.319767,510.8306977,1058,515,65,15,-,1,class->block->function->block->block_content->return->expr->name->name,70,9,9,A
23044,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1006708494,64,1085.14625,516.379375,1058,515,65,15,-,1,class->block->function->block->block_content->return->expr->name->name,70,9,9,A
23045,5,64,rectangle_java2.jpg,rectangle_java2.jpg,1007252500,72,1004.293333,558.8238888999999,972,552,64,16,this.y2,7,class->block->function->block->block_content->return->expr->name->name->operator->name,70,10,8,A
