Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity,stage
59958,2,191,vehicle_java2.jpg,vehicle_java2.jpg,505901356,92,893.3269564999999,527.5373913,839,540,164,20,this.currentSpeed,17,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,90,11,4,B,stage2
59959,2,191,vehicle_java2.jpg,vehicle_java2.jpg,506053332,120,971.264,533.3406666999999,839,540,164,20,this.currentSpeed,17,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,90,11,4,B,stage2
59960,2,191,vehicle_java2.jpg,vehicle_java2.jpg,506133371,76,975.0005263,540.7226316000001,839,540,164,20,this.currentSpeed,17,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,90,11,4,B,stage2
59961,2,191,vehicle_java2.jpg,vehicle_java2.jpg,506317421,168,1044.489286,551.0642857,1031,540,30,20,kmh,3,class->block->function->block->block_content->if_stmt->if->condition->expr->name,90,11,6,B,stage2
59962,2,191,vehicle_java2.jpg,vehicle_java2.jpg,506393429,72,1043.0877779999998,552.5233333,1031,540,30,20,kmh,3,class->block->function->block->block_content->if_stmt->if->condition->expr->name,90,11,6,B,stage2
59963,2,191,vehicle_java2.jpg,vehicle_java2.jpg,506637479,64,1160.76875,550.11875,1108,540,126,20,this.topSpeed,13,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,90,11,9,B,stage2
59964,2,191,vehicle_java2.jpg,vehicle_java2.jpg,506717550,76,1173.123684,538.3147368,1108,540,126,20,this.topSpeed,13,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,90,11,9,B,stage2
59965,2,191,vehicle_java2.jpg,vehicle_java2.jpg,506801599,56,1122.166429,544.4378571000001,1108,540,126,20,this.topSpeed,13,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,90,11,9,B,stage2
59966,2,191,vehicle_java2.jpg,vehicle_java2.jpg,506929332,124,1122.56129,528.9196774000001,1108,540,126,20,this.topSpeed,13,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,90,11,9,B,stage2
59967,2,191,vehicle_java2.jpg,vehicle_java2.jpg,507009156,76,1177.803684,532.6973684,1108,540,126,20,this.topSpeed,13,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,90,11,9,B,stage2
59968,2,191,vehicle_java2.jpg,vehicle_java2.jpg,507193211,180,1184.833778,538.9855556,1108,540,126,20,this.topSpeed,13,class->block->function->block->block_content->if_stmt->if->condition->expr->name->name->operator->name,90,11,9,B,stage2
