Participant,Trial,code_file,Programming_Language,Expertise,Complexity,Stage,Vertical_Next_Text,Vertical_Later_Text,Horizontal_Later_Text,Regression_Rate,Line_Regression_Rate,Saccade_Length,Element_Coverage,Story_Order_Naive_Score,Story_Order_Dynamic_Score,Story_Order_Dynamic_Repetitions,Execution_Order_Naive_Score,Execution_Order_Dynamic_Score,Execution_Order_Dynamic_Repetitions
178,5,vehicle_java2.jpg,Java,high,B,stage3,0.7777777777777778,0.8518518518518519,0.5370370370370371,0.2407407407407407,0.1111111111111111,71.13776946773199,0.1428571428571428,-30,-30,1,-45,-45,1
178,5,vehicle_java2.jpg,Java,high,B,stage2,0.8301886792452831,0.9056603773584906,0.6792452830188679,0.1132075471698113,0.0377358490566037,62.401449739977394,0.1517857142857142,-17,-17,1,-19,-19,1
140,2,vehicle_java2.jpg,Java,high,B,stage2,0.7567567567567568,0.8108108108108109,0.4864864864864865,0.2432432432432432,0.0675675675675675,50.55625112512504,0.1071428571428571,-54,-54,1,-57,-57,1
140,2,vehicle_java2.jpg,Java,high,B,stage3,0.7972972972972973,0.8513513513513513,0.5405405405405406,0.2702702702702703,0.1351351351351351,69.54843008009867,0.1875,-28,-28,1,-54,-54,1
140,2,vehicle_java2.jpg,Java,high,B,stage1,0.7972972972972973,0.8378378378378378,0.5945945945945946,0.1891891891891892,0.0405405405405405,51.90247838818308,0.1696428571428571,-27,-27,1,-23,-23,1
140,5,rectangle_java2.jpg,Java,high,A,stage2,0.8333333333333334,0.8333333333333334,0.4761904761904761,0.2857142857142857,0.1428571428571428,70.02334821977287,0.1319444444444444,-28,-28,1,-44,-44,1
140,5,rectangle_java2.jpg,Java,high,A,stage3,0.7272727272727273,0.75,0.3863636363636363,0.3409090909090909,0.1136363636363636,68.50504252124968,0.0972222222222222,-44,-44,1,-42,-42,1
140,5,rectangle_java2.jpg,Java,high,A,stage1,0.8333333333333334,0.8809523809523809,0.5714285714285714,0.1904761904761904,0.0952380952380952,46.21090406612986,0.0972222222222222,-8,-8,1,-20,-20,1
56,5,rectangle_java2.jpg,Java,high,A,stage2,0.851063829787234,0.8723404255319149,0.6382978723404256,0.2127659574468085,0.1063829787234042,79.40394649107876,0.1041666666666666,-27,-27,1,-40,-40,1
56,5,rectangle_java2.jpg,Java,high,A,stage3,0.8333333333333334,0.875,0.625,0.2708333333333333,0.1666666666666666,71.71909248541589,0.1319444444444444,-25,-25,1,-38,-38,1
56,5,rectangle_java2.jpg,Java,high,A,stage1,0.8297872340425532,0.8936170212765957,0.723404255319149,0.1489361702127659,0.0638297872340425,46.70056713527424,0.1111111111111111,-13,-13,1,-26,-26,1
56,2,vehicle_java2.jpg,Java,high,B,stage3,0.7,0.8,0.58,0.24,0.06,104.99891747870642,0.1160714285714285,-35,-35,1,-44,-44,1
56,2,vehicle_java2.jpg,Java,high,B,stage2,0.7083333333333334,0.7708333333333334,0.5,0.3333333333333333,0.125,77.97169407541526,0.1607142857142857,-42,-42,1,-38,-38,1
56,2,vehicle_java2.jpg,Java,high,B,stage1,0.8333333333333334,0.875,0.5625,0.2083333333333333,0.1041666666666666,52.93509718213275,0.1160714285714285,-27,-27,1,-23,-23,1
69,2,rectangle_java2.jpg,Java,high,A,stage1,0.9042553191489362,0.9148936170212766,0.6702127659574468,0.202127659574468,0.1276595744680851,64.80677652991218,0.1527777777777778,-15,-15,1,-23,-23,1
69,5,vehicle_java2.jpg,Java,high,B,stage1,0.9047619047619048,0.923809523809524,0.6761904761904762,0.1809523809523809,0.1142857142857142,50.26204516439152,0.1964285714285714,-11,-11,1,-13,-13,1
69,2,rectangle_java2.jpg,Java,high,A,stage2,0.8617021276595744,0.9042553191489362,0.5957446808510638,0.2127659574468085,0.1276595744680851,70.92408289258307,0.1736111111111111,-30,-28,2,-30,-30,1
69,5,vehicle_java2.jpg,Java,high,B,stage2,0.8571428571428571,0.923809523809524,0.6285714285714286,0.2,0.1333333333333333,84.42864217213001,0.2053571428571428,-41,-34,2,-25,-25,1
69,5,vehicle_java2.jpg,Java,high,B,stage3,0.7358490566037735,0.8018867924528302,0.5188679245283019,0.2641509433962264,0.0754716981132075,82.40819576566528,0.1160714285714285,-73,-72,2,-68,-68,1
69,2,rectangle_java2.jpg,Java,high,A,stage3,0.6979166666666666,0.7604166666666666,0.4270833333333333,0.3958333333333333,0.1666666666666666,91.9020121114581,0.1597222222222222,-54,-54,1,-41,-41,1
176,2,rectangle_java2.jpg,Java,low,A,stage3,0.8095238095238095,0.8452380952380952,0.6071428571428571,0.2261904761904762,0.0773809523809523,63.58357673352974,0.2361111111111111,-77,-70,2,-91,-91,1
176,2,rectangle_java2.jpg,Java,low,A,stage2,0.8214285714285714,0.8690476190476191,0.625,0.2202380952380952,0.0952380952380952,63.265317680912446,0.2152777777777778,-55,-54,2,-39,-39,1
176,2,rectangle_java2.jpg,Java,low,A,stage1,0.8869047619047619,0.9107142857142856,0.6547619047619048,0.1904761904761904,0.1071428571428571,53.55489594755611,0.2361111111111111,-24,-24,1,-33,-33,1
176,5,vehicle_java2.jpg,Java,low,B,stage1,0.9264705882352942,0.9338235294117648,0.7426470588235294,0.1102941176470588,0.0514705882352941,40.99186586887551,0.2053571428571428,-8,-8,1,-12,-12,1
176,5,vehicle_java2.jpg,Java,low,B,stage2,0.8602941176470589,0.8897058823529411,0.6764705882352942,0.1544117647058823,0.0514705882352941,57.84060713836863,0.2410714285714285,-49,-48,2,-41,-41,1
176,5,vehicle_java2.jpg,Java,low,B,stage3,0.8529411764705882,0.8897058823529411,0.6911764705882353,0.1544117647058823,0.0514705882352941,70.69573519439714,0.1875,-51,-51,1,-67,-67,1
60,5,rectangle_java2.jpg,Java,medium,A,stage1,0.8470588235294118,0.8823529411764706,0.6352941176470588,0.2,0.0941176470588235,61.72025214373549,0.1736111111111111,-21,-21,1,-29,-29,1
60,5,rectangle_java2.jpg,Java,medium,A,stage2,0.9058823529411764,0.9294117647058824,0.6470588235294118,0.2352941176470588,0.1764705882352941,69.46173996317269,0.1666666666666666,-27,-27,1,-33,-33,1
60,5,rectangle_java2.jpg,Java,medium,A,stage3,0.7325581395348837,0.7906976744186046,0.4883720930232558,0.2906976744186046,0.0930232558139534,80.82356727375787,0.1805555555555555,-30,-30,1,-42,-42,1
60,2,vehicle_java2.jpg,Java,medium,B,stage3,0.8431372549019608,0.9019607843137256,0.6764705882352942,0.1764705882352941,0.088235294117647,86.81208897498125,0.2321428571428571,-30,-30,1,-24,-24,1
60,2,vehicle_java2.jpg,Java,medium,B,stage2,0.8921568627450981,0.931372549019608,0.803921568627451,0.1078431372549019,0.0490196078431372,61.33927666935354,0.0892857142857142,-29,-29,1,-39,-39,1
60,2,vehicle_java2.jpg,Java,medium,B,stage1,0.7745098039215687,0.8431372549019608,0.6274509803921569,0.2254901960784313,0.0784313725490196,57.90723928522642,0.2232142857142857,-22,-22,1,-21,-21,1
182,5,rectangle_java2.jpg,Java,medium,A,stage1,0.8602150537634409,0.8924731182795699,0.5591397849462365,0.2473118279569892,0.1505376344086021,55.46684604630474,0.1805555555555555,-16,-16,1,-25,-25,1
182,5,rectangle_java2.jpg,Java,medium,A,stage3,0.7872340425531915,0.8617021276595744,0.6276595744680851,0.2553191489361702,0.1276595744680851,92.483100053041,0.1875,-42,-42,1,-37,-37,1
182,5,rectangle_java2.jpg,Java,medium,A,stage2,0.8279569892473119,0.8924731182795699,0.5698924731182796,0.3225806451612903,0.2258064516129032,90.85084091661643,0.1180555555555555,-26,-26,1,-37,-37,1
182,2,vehicle_java2.jpg,Java,medium,B,stage3,0.7238805970149254,0.8208955223880597,0.5522388059701493,0.2761194029850746,0.1044776119402985,104.53398535840049,0.1964285714285714,-80,-80,1,-73,-73,1
182,2,vehicle_java2.jpg,Java,medium,B,stage2,0.7368421052631579,0.8195488721804511,0.556390977443609,0.2556390977443609,0.0827067669172932,83.87729683493366,0.25,-66,-66,1,-59,-57,2
182,2,vehicle_java2.jpg,Java,medium,B,stage1,0.7669172932330827,0.849624060150376,0.5488721804511278,0.2932330827067669,0.150375939849624,83.19829134012795,0.2410714285714285,-57,-57,1,-61,-61,1
94,5,vehicle_java2.jpg,Java,medium,B,stage1,0.8666666666666667,0.9333333333333332,0.7333333333333333,0.0666666666666666,0.0222222222222222,55.3962361454991,0.1160714285714285,-7,-7,1,-11,-11,1
94,2,rectangle_java2.jpg,Java,medium,A,stage2,0.7906976744186046,0.8837209302325582,0.6744186046511628,0.1395348837209302,0.0465116279069767,50.11937471452877,0.1041666666666666,-17,-17,1,-25,-25,1
94,2,rectangle_java2.jpg,Java,medium,A,stage3,0.9090909090909092,0.9545454545454546,0.7272727272727273,0.1363636363636363,0.1136363636363636,62.36648878496969,0.1111111111111111,-8,-8,1,-41,-41,1
94,5,vehicle_java2.jpg,Java,medium,B,stage2,0.7555555555555555,0.8444444444444444,0.6222222222222222,0.1777777777777777,0.0444444444444444,70.6714363878008,0.1607142857142857,-30,-30,1,-38,-38,1
94,2,rectangle_java2.jpg,Java,medium,A,stage1,0.6744186046511628,0.7441860465116279,0.5581395348837209,0.2558139534883721,0.0232558139534883,72.48083707628287,0.1111111111111111,-37,-37,1,-44,-44,1
94,5,vehicle_java2.jpg,Java,medium,B,stage3,0.782608695652174,0.8695652173913043,0.6304347826086957,0.1956521739130435,0.0869565217391304,76.40264353808409,0.1071428571428571,-10,-10,1,-20,-20,1
185,2,rectangle_java2.jpg,Java,medium,A,stage3,0.7560975609756098,0.8536585365853658,0.6585365853658537,0.1463414634146341,0.024390243902439,59.68990315977735,0.0763888888888889,-29,-29,1,-30,-30,1
185,2,rectangle_java2.jpg,Java,medium,A,stage2,0.926829268292683,0.926829268292683,0.7317073170731707,0.1463414634146341,0.0975609756097561,54.10003092584299,0.1041666666666666,-21,-21,1,-41,-41,1
185,2,rectangle_java2.jpg,Java,medium,A,stage1,0.926829268292683,0.951219512195122,0.6829268292682927,0.1219512195121951,0.0975609756097561,65.53974246361835,0.1111111111111111,2,2,1,-20,-20,1
93,2,vehicle_java.jpg,Java,none,B,stage2,0.75,0.8,0.55,0.25,0.1,91.37537610914262,0.0625,-33,-33,1,-31,-31,1
93,2,vehicle_java.jpg,Java,none,B,stage3,0.65,0.75,0.6,0.25,0.05,130.67877505064226,0.0625,-33,-33,1,-37,-37,1
93,2,vehicle_java.jpg,Java,none,B,stage1,0.55,0.7,0.45,0.25,0.0,63.25750794152284,0.0803571428571428,-34,-34,1,-32,-32,1
93,5,rectangle_java.jpg,Java,none,A,stage1,0.8214285714285714,0.8214285714285714,0.5,0.3214285714285714,0.1785714285714285,59.60506519701634,0.0625,-22,-22,1,-38,-38,1
93,5,rectangle_java.jpg,Java,none,A,stage2,0.75,0.8214285714285714,0.5357142857142857,0.25,0.1071428571428571,60.95016628635391,0.0972222222222222,-23,-23,1,-32,-32,1
93,5,rectangle_java.jpg,Java,none,A,stage3,0.6896551724137931,0.7586206896551724,0.4482758620689655,0.2068965517241379,0.0,65.72278937080782,0.0902777777777777,-13,-13,1,-29,-29,1
171,5,rectangle_java2.jpg,Java,medium,A,stage1,0.8653846153846154,0.9230769230769232,0.6538461538461539,0.2115384615384615,0.1538461538461538,53.7526637288114,0.0972222222222222,-22,-22,1,-28,-28,1
171,5,rectangle_java2.jpg,Java,medium,A,stage3,0.8113207547169812,0.8679245283018868,0.5660377358490566,0.3018867924528302,0.1886792452830188,78.99228068351916,0.1180555555555555,-30,-30,1,-41,-41,1
171,5,rectangle_java2.jpg,Java,medium,A,stage2,0.903846153846154,0.903846153846154,0.6153846153846154,0.2307692307692307,0.1538461538461538,70.3877091723006,0.1111111111111111,-24,-24,1,-29,-29,1
171,2,vehicle_java2.jpg,Java,medium,B,stage2,0.8936170212765957,0.925531914893617,0.7340425531914894,0.1170212765957446,0.0531914893617021,63.77016076373511,0.125,-37,-37,1,-48,-48,1
171,2,vehicle_java2.jpg,Java,medium,B,stage3,0.7553191489361702,0.8297872340425532,0.5638297872340425,0.2659574468085106,0.1063829787234042,90.43168650002764,0.2142857142857142,-40,-40,1,-25,-25,1
171,2,vehicle_java2.jpg,Java,medium,B,stage1,0.851063829787234,0.8936170212765957,0.5851063829787234,0.2659574468085106,0.1702127659574468,59.662875184054734,0.1964285714285714,-15,-15,1,-16,-16,1
67,2,rectangle_java2.jpg,Java,high,A,stage2,0.8653846153846154,0.8846153846153846,0.6538461538461539,0.173076923076923,0.0769230769230769,65.44499736363662,0.1319444444444444,-28,-28,1,-48,-48,1
67,2,rectangle_java2.jpg,Java,high,A,stage3,0.6792452830188679,0.7735849056603774,0.3773584905660377,0.3018867924528302,0.0943396226415094,84.69282961735422,0.1319444444444444,-38,-35,2,-30,-30,1
67,2,rectangle_java2.jpg,Java,high,A,stage1,0.7307692307692307,0.8076923076923077,0.5192307692307693,0.2692307692307692,0.0961538461538461,82.3065729231043,0.1388888888888889,-25,-25,1,-20,-20,1
58,2,vehicle_java2.jpg,Java,medium,B,stage2,0.8431372549019608,0.8823529411764706,0.6862745098039216,0.1568627450980392,0.0588235294117647,59.53439972438216,0.1071428571428571,-21,-21,1,-25,-25,1
58,2,vehicle_java2.jpg,Java,medium,B,stage3,0.7924528301886793,0.8679245283018868,0.6792452830188679,0.1886792452830188,0.0754716981132075,80.93531807654917,0.1160714285714285,-22,-22,1,-33,-33,1
58,2,vehicle_java2.jpg,Java,medium,B,stage1,0.7843137254901961,0.8431372549019608,0.5294117647058824,0.2352941176470588,0.0980392156862745,52.645301674703305,0.1607142857142857,-24,-24,1,-19,-19,1
33,2,vehicle_java2.jpg,Java,high,B,stage1,0.8352941176470589,0.8941176470588236,0.5882352941176471,0.2352941176470588,0.1411764705882353,65.97959411594113,0.1964285714285714,-14,-14,1,1,1,1
33,2,vehicle_java2.jpg,Java,high,B,stage3,0.7325581395348837,0.8372093023255814,0.4883720930232558,0.2674418604651162,0.1162790697674418,115.98593479908656,0.2410714285714285,-56,-56,1,-56,-56,1
33,2,vehicle_java2.jpg,Java,high,B,stage2,0.8117647058823529,0.8705882352941177,0.6,0.2588235294117647,0.1411764705882353,69.54502590935208,0.1339285714285714,-33,-33,1,-38,-38,1
33,5,rectangle_java2.jpg,Java,high,A,stage1,0.6875,0.7708333333333334,0.4375,0.25,0.0416666666666666,95.83509057894426,0.1458333333333333,-9,-9,1,-29,-29,1
33,5,rectangle_java2.jpg,Java,high,A,stage3,0.673469387755102,0.8163265306122449,0.3673469387755102,0.3469387755102041,0.1836734693877551,141.2924230212416,0.125,-27,-27,1,-36,-36,1
33,5,rectangle_java2.jpg,Java,high,A,stage2,0.5833333333333334,0.7083333333333334,0.3958333333333333,0.375,0.1041666666666666,90.85888851956952,0.1319444444444444,-20,-20,1,-24,-24,1
125,2,rectangle_java.jpg,Java,medium,A,stage2,0.6944444444444444,0.7777777777777778,0.3611111111111111,0.3055555555555556,0.1111111111111111,121.81125721285068,0.0972222222222222,-26,-26,1,-32,-32,1
125,2,rectangle_java.jpg,Java,medium,A,stage3,0.7105263157894737,0.7631578947368421,0.4210526315789473,0.3947368421052631,0.1842105263157894,138.57560088697693,0.1111111111111111,-29,-29,1,-55,-55,1
125,2,rectangle_java.jpg,Java,medium,A,stage1,0.5833333333333334,0.7222222222222222,0.2777777777777778,0.2777777777777778,0.0277777777777777,115.7178772475002,0.1111111111111111,-11,-11,1,-23,-23,1
34,5,rectangle_java2.jpg,Java,medium,A,stage1,0.8625,0.9125,0.625,0.225,0.15,63.69265204794478,0.125,-12,-12,1,-10,-10,1
34,5,rectangle_java2.jpg,Java,medium,A,stage2,0.975,0.975,0.825,0.1375,0.125,40.4568495000573,0.0486111111111111,-22,-22,1,-44,-44,1
34,5,rectangle_java2.jpg,Java,medium,A,stage3,0.7439024390243902,0.8048780487804879,0.5121951219512195,0.3292682926829268,0.1463414634146341,68.5873742154573,0.1805555555555555,-38,-38,1,-54,-54,1
34,2,vehicle_java2.jpg,Java,medium,B,stage1,0.7058823529411765,0.7941176470588235,0.4852941176470588,0.3088235294117647,0.1176470588235294,66.09799710635195,0.1964285714285714,-34,-34,1,-35,-35,1
34,2,vehicle_java2.jpg,Java,medium,B,stage3,0.8235294117647058,0.8823529411764706,0.6470588235294118,0.2058823529411764,0.1029411764705882,74.49657017848435,0.0803571428571428,-23,-23,1,-28,-28,1
34,2,vehicle_java2.jpg,Java,medium,B,stage2,0.75,0.8382352941176471,0.5441176470588235,0.2352941176470588,0.088235294117647,79.53218182257066,0.1517857142857142,-50,-50,1,-38,-38,1
114,5,vehicle_java2.jpg,Java,medium,B,stage2,0.7586206896551724,0.896551724137931,0.6896551724137931,0.1034482758620689,0.0344827586206896,61.59184395819243,0.1160714285714285,-23,-23,1,-21,-21,1
114,5,vehicle_java2.jpg,Java,medium,B,stage3,0.8,0.9,0.6666666666666666,0.1333333333333333,0.0666666666666666,90.19475169107103,0.0892857142857142,-22,-22,1,-33,-33,1
114,5,vehicle_java2.jpg,Java,medium,B,stage1,0.6896551724137931,0.7931034482758621,0.3793103448275862,0.2758620689655172,0.1034482758620689,112.04433936540254,0.1160714285714285,-30,-30,1,-26,-26,1
66,2,vehicle_java2.jpg,Java,medium,B,stage1,0.7368421052631579,0.7894736842105263,0.4736842105263157,0.3157894736842105,0.1578947368421052,65.977747350329,0.0982142857142857,-33,-33,1,-31,-31,1
66,2,vehicle_java2.jpg,Java,medium,B,stage2,0.6842105263157895,0.7894736842105263,0.5263157894736842,0.2105263157894736,0.0526315789473684,75.7305189547199,0.0803571428571428,-24,-24,1,-21,-21,1
66,2,vehicle_java2.jpg,Java,medium,B,stage3,0.75,0.9,0.6,0.05,0.0,122.5213215590922,0.0982142857142857,-10,-10,1,-20,-20,1
66,5,rectangle_java2.jpg,Java,medium,A,stage2,0.8157894736842105,0.868421052631579,0.6052631578947368,0.2368421052631578,0.131578947368421,71.97304520215698,0.0902777777777777,-23,-23,1,-33,-33,1
66,5,rectangle_java2.jpg,Java,medium,A,stage3,0.7435897435897436,0.7948717948717948,0.4102564102564102,0.3333333333333333,0.1538461538461538,79.45818737696325,0.125,-26,-26,1,-37,-37,1
66,5,rectangle_java2.jpg,Java,medium,A,stage1,0.5789473684210527,0.7105263157894737,0.4736842105263157,0.3157894736842105,0.0526315789473684,48.65331101361862,0.1041666666666666,-20,-20,1,-26,-26,1
170,5,vehicle_java2.jpg,Java,medium,B,stage3,0.908256880733945,0.944954128440367,0.7339449541284404,0.1651376146788991,0.1192660550458715,69.63037731251758,0.1607142857142857,-30,-30,1,-31,-31,1
170,5,vehicle_java2.jpg,Java,medium,B,stage2,0.9532710280373832,0.9532710280373832,0.7383177570093458,0.1775700934579439,0.1401869158878504,54.41958819557489,0.1160714285714285,-31,-31,1,-36,-36,1
170,5,vehicle_java2.jpg,Java,medium,B,stage1,0.6635514018691588,0.7383177570093458,0.4299065420560747,0.2803738317757009,0.02803738317757,69.54235605612277,0.1428571428571428,-90,-78,2,-90,-70,2
59,2,vehicle_java.jpg,Java,medium,B,stage1,0.8297872340425532,0.8617021276595744,0.5851063829787234,0.2659574468085106,0.1382978723404255,62.90754565908605,0.1517857142857142,-30,-30,1,-25,-25,1
59,2,vehicle_java.jpg,Java,medium,B,stage3,0.7553191489361702,0.8404255319148937,0.5425531914893617,0.2446808510638297,0.0957446808510638,108.25844172261324,0.1964285714285714,-52,-52,1,-50,-50,1
59,2,vehicle_java.jpg,Java,medium,B,stage2,0.7446808510638298,0.8191489361702128,0.5106382978723404,0.3297872340425531,0.1595744680851064,89.40978194655514,0.2053571428571428,-36,-36,1,-35,-35,1
183,2,vehicle_java2.jpg,Java,medium,B,stage1,0.8172043010752689,0.8279569892473119,0.5698924731182796,0.2473118279569892,0.086021505376344,42.16524581510361,0.1071428571428571,-62,-62,1,-62,-62,1
183,2,vehicle_java2.jpg,Java,medium,B,stage2,0.7634408602150538,0.8709677419354839,0.4838709677419355,0.2795698924731182,0.1612903225806451,59.709022727130055,0.2232142857142857,-12,-12,1,-21,-21,1
183,2,vehicle_java2.jpg,Java,medium,B,stage3,0.6382978723404256,0.7872340425531915,0.4787234042553192,0.2978723404255319,0.0957446808510638,116.0243587123911,0.2410714285714285,-34,-34,1,-36,-36,1
61,2,vehicle_java2.jpg,Java,medium,B,stage1,0.8695652173913043,0.8840579710144928,0.5942028985507246,0.217391304347826,0.1159420289855072,54.933891241593656,0.1607142857142857,-20,-20,1,-15,-15,1
61,2,vehicle_java2.jpg,Java,medium,B,stage2,0.8695652173913043,0.9130434782608696,0.5652173913043478,0.2463768115942029,0.1739130434782608,76.77363016694298,0.1428571428571428,-22,-22,1,-40,-40,1
61,2,vehicle_java2.jpg,Java,medium,B,stage3,0.6338028169014085,0.7464788732394366,0.4366197183098591,0.3380281690140845,0.0985915492957746,90.67582220717492,0.1160714285714285,-52,-52,1,-59,-59,1
61,5,rectangle_java2.jpg,Java,medium,A,stage3,0.7304347826086957,0.7913043478260869,0.4782608695652174,0.3043478260869565,0.1043478260869565,61.58227189246919,0.2222222222222222,-78,-78,1,-77,-77,1
61,5,rectangle_java2.jpg,Java,medium,A,stage2,0.7345132743362832,0.8230088495575221,0.5221238938053098,0.2123893805309734,0.0442477876106194,74.80672510264526,0.1944444444444444,-61,-44,2,-52,-52,1
61,5,rectangle_java2.jpg,Java,medium,A,stage1,0.8230088495575221,0.8495575221238938,0.5309734513274337,0.2831858407079646,0.1415929203539823,56.32231831686334,0.1527777777777778,-44,-44,1,-40,-40,1
1,2,vehicle_java.jpg,Java,high,B,stage2,0.7272727272727273,0.7954545454545454,0.5227272727272727,0.25,0.0681818181818181,110.84853405778593,0.0625,-44,-44,1,-50,-50,1
1,2,vehicle_java.jpg,Java,high,B,stage3,0.6666666666666666,0.8222222222222222,0.4666666666666667,0.1777777777777777,0.0222222222222222,109.36835209570454,0.1517857142857142,-25,-25,1,-27,-27,1
1,2,vehicle_java.jpg,Java,high,B,stage1,0.7727272727272727,0.8636363636363636,0.5909090909090909,0.1818181818181818,0.0681818181818181,71.9602570298087,0.125,-7,-7,1,-11,-11,1
57,2,rectangle_java2.jpg,Java,medium,A,stage2,0.7142857142857143,0.8214285714285714,0.4285714285714285,0.25,0.1071428571428571,76.28372470267341,0.0972222222222222,-18,-18,1,-32,-32,1
57,2,rectangle_java2.jpg,Java,medium,A,stage3,0.8333333333333334,0.9,0.5333333333333333,0.3666666666666666,0.3,65.62693102198551,0.0833333333333333,-23,-23,1,-39,-39,1
57,2,rectangle_java2.jpg,Java,medium,A,stage1,0.8928571428571429,0.9285714285714286,0.6071428571428571,0.1785714285714285,0.1428571428571428,58.72206247178935,0.0694444444444444,-7,-7,1,-29,-29,1
57,5,vehicle_java2.jpg,Java,medium,B,stage2,0.746031746031746,0.8253968253968254,0.5555555555555556,0.2539682539682539,0.0952380952380952,67.8834873075484,0.1517857142857142,-22,-22,1,-25,-25,1
57,5,vehicle_java2.jpg,Java,medium,B,stage3,0.6666666666666666,0.7936507936507936,0.4761904761904761,0.3015873015873015,0.1111111111111111,113.78960040505196,0.1785714285714285,-41,-41,1,-42,-42,1
57,5,vehicle_java2.jpg,Java,medium,B,stage1,0.8095238095238095,0.873015873015873,0.5555555555555556,0.2698412698412698,0.1587301587301587,58.95120217688199,0.1607142857142857,-17,-17,1,-13,-13,1
141,2,vehicle_java2.jpg,Java,low,B,stage1,0.9333333333333332,0.9466666666666668,0.6533333333333333,0.1866666666666666,0.1466666666666666,59.10257947439311,0.1517857142857142,-11,-11,1,-7,-7,1
141,2,vehicle_java2.jpg,Java,low,B,stage3,0.8552631578947368,0.8947368421052632,0.6710526315789473,0.1710526315789473,0.0789473684210526,67.90135594191919,0.25,-8,-8,1,-29,-29,1
141,2,vehicle_java2.jpg,Java,low,B,stage2,0.8,0.84,0.6266666666666667,0.2,0.0533333333333333,89.04836234615648,0.2321428571428571,-38,-38,1,-49,-49,1
68,5,vehicle_java2.jpg,Java,medium,B,stage3,0.7962962962962963,0.8888888888888888,0.7037037037037037,0.1851851851851851,0.0925925925925925,71.36761773173673,0.125,-19,-19,1,-30,-30,1
