Participant,Trial,code_file,Programming_Language,Expertise,Complexity,Stage,Vertical_Next_Text,Vertical_Later_Text,Horizontal_Later_Text,Regression_Rate,Line_Regression_Rate,Saccade_Length,Element_Coverage
56,5,rectangle_java2.jpg,Java,high,A,stage3,0.8333333333333334,0.875,0.625,0.2708333333333333,0.16666666666666666,71.71909248541589,0.13194444444444445
56,5,rectangle_java2.jpg,Java,high,A,stage1,0.8297872340425532,0.8936170212765957,0.723404255319149,0.14893617021276595,0.06382978723404255,46.70056713527424,0.1111111111111111
56,2,vehicle_java2.jpg,Java,high,B,stage3,0.7,0.8,0.58,0.24,0.06,104.99891747870642,0.11607142857142858
56,2,vehicle_java2.jpg,Java,high,B,stage2,0.7083333333333334,0.7708333333333334,0.5,0.3333333333333333,0.125,77.97169407541526,0.16071428571428573
56,2,vehicle_java2.jpg,Java,high,B,stage1,0.8333333333333334,0.875,0.5625,0.20833333333333334,0.10416666666666667,52.93509718213275,0.11607142857142858
69,2,rectangle_java2.jpg,Java,high,A,stage1,0.9042553191489362,0.9148936170212766,0.6702127659574468,0.20212765957446807,0.1276595744680851,64.80677652991218,0.1527777777777778
69,5,vehicle_java2.jpg,Java,high,B,stage1,0.9047619047619048,0.9238095238095239,0.6761904761904762,0.18095238095238095,0.11428571428571428,50.26204516439152,0.19642857142857142
69,2,rectangle_java2.jpg,Java,high,A,stage2,0.8617021276595744,0.9042553191489362,0.5957446808510638,0.2127659574468085,0.1276595744680851,70.92408289258307,0.1736111111111111
69,5,vehicle_java2.jpg,Java,high,B,stage2,0.8571428571428571,0.9238095238095239,0.6285714285714286,0.2,0.13333333333333333,84.42864217213001,0.20535714285714285
69,5,vehicle_java2.jpg,Java,high,B,stage3,0.7358490566037735,0.8018867924528302,0.5188679245283019,0.2641509433962264,0.07547169811320754,82.40819576566528,0.11607142857142858
69,2,rectangle_java2.jpg,Java,high,A,stage3,0.6979166666666666,0.7604166666666666,0.4270833333333333,0.3958333333333333,0.16666666666666666,91.9020121114581,0.1597222222222222
176,2,rectangle_java2.jpg,Java,low,A,stage3,0.8095238095238095,0.8452380952380952,0.6071428571428571,0.2261904761904762,0.07738095238095238,63.58357673352974,0.2361111111111111
176,2,rectangle_java2.jpg,Java,low,A,stage2,0.8214285714285714,0.8690476190476191,0.625,0.22023809523809523,0.09523809523809523,63.265317680912446,0.2152777777777778
176,2,rectangle_java2.jpg,Java,low,A,stage1,0.8869047619047619,0.9107142857142857,0.6547619047619048,0.19047619047619047,0.10714285714285714,53.55489594755611,0.2361111111111111
176,5,vehicle_java2.jpg,Java,low,B,stage1,0.9264705882352942,0.9338235294117647,0.7426470588235294,0.11029411764705882,0.051470588235294115,40.99186586887551,0.20535714285714285
176,5,vehicle_java2.jpg,Java,low,B,stage2,0.8602941176470589,0.8897058823529411,0.6764705882352942,0.15441176470588236,0.051470588235294115,57.840607138368625,0.24107142857142858
176,5,vehicle_java2.jpg,Java,low,B,stage3,0.8529411764705882,0.8897058823529411,0.6911764705882353,0.15441176470588236,0.051470588235294115,70.69573519439714,0.1875
60,5,rectangle_java2.jpg,Java,medium,A,stage1,0.8470588235294118,0.8823529411764706,0.6352941176470588,0.2,0.09411764705882353,61.72025214373549,0.1736111111111111
60,5,rectangle_java2.jpg,Java,medium,A,stage2,0.9058823529411765,0.9294117647058824,0.6470588235294118,0.23529411764705882,0.17647058823529413,69.46173996317269,0.16666666666666666
60,5,rectangle_java2.jpg,Java,medium,A,stage3,0.7325581395348837,0.7906976744186046,0.4883720930232558,0.29069767441860467,0.09302325581395349,80.82356727375787,0.18055555555555555
60,2,vehicle_java2.jpg,Java,medium,B,stage3,0.8431372549019608,0.9019607843137255,0.6764705882352942,0.17647058823529413,0.08823529411764706,86.81208897498125,0.23214285714285715
60,2,vehicle_java2.jpg,Java,medium,B,stage2,0.8921568627450981,0.9313725490196079,0.803921568627451,0.10784313725490197,0.049019607843137254,61.33927666935354,0.08928571428571429
60,2,vehicle_java2.jpg,Java,medium,B,stage1,0.7745098039215687,0.8431372549019608,0.6274509803921569,0.22549019607843138,0.0784313725490196,57.907239285226424,0.22321428571428573
182,5,rectangle_java2.jpg,Java,medium,A,stage1,0.8602150537634409,0.8924731182795699,0.5591397849462365,0.24731182795698925,0.15053763440860216,55.46684604630474,0.18055555555555555
182,5,rectangle_java2.jpg,Java,medium,A,stage3,0.7872340425531915,0.8617021276595744,0.6276595744680851,0.2553191489361702,0.1276595744680851,92.483100053041,0.1875
182,5,rectangle_java2.jpg,Java,medium,A,stage2,0.8279569892473119,0.8924731182795699,0.5698924731182796,0.3225806451612903,0.22580645161290322,90.85084091661645,0.11805555555555555
182,2,vehicle_java2.jpg,Java,medium,B,stage3,0.7238805970149254,0.8208955223880597,0.5522388059701493,0.27611940298507465,0.1044776119402985,104.53398535840049,0.19642857142857142
182,2,vehicle_java2.jpg,Java,medium,B,stage2,0.7368421052631579,0.8195488721804511,0.556390977443609,0.2556390977443609,0.08270676691729323,83.87729683493366,0.25
182,2,vehicle_java2.jpg,Java,medium,B,stage1,0.7669172932330827,0.849624060150376,0.5488721804511278,0.2932330827067669,0.15037593984962405,83.19829134012795,0.24107142857142858
94,5,vehicle_java2.jpg,Java,medium,B,stage1,0.8666666666666667,0.9333333333333333,0.7333333333333333,0.06666666666666667,0.022222222222222223,55.3962361454991,0.11607142857142858
94,2,rectangle_java2.jpg,Java,medium,A,stage2,0.7906976744186046,0.8837209302325582,0.6744186046511628,0.13953488372093023,0.046511627906976744,50.11937471452877,0.10416666666666667
94,2,rectangle_java2.jpg,Java,medium,A,stage3,0.9090909090909091,0.9545454545454546,0.7272727272727273,0.13636363636363635,0.11363636363636363,62.36648878496969,0.1111111111111111
94,5,vehicle_java2.jpg,Java,medium,B,stage2,0.7555555555555555,0.8444444444444444,0.6222222222222222,0.17777777777777778,0.044444444444444446,70.6714363878008,0.16071428571428573
94,2,rectangle_java2.jpg,Java,medium,A,stage1,0.6744186046511628,0.7441860465116279,0.5581395348837209,0.2558139534883721,0.023255813953488372,72.48083707628287,0.1111111111111111
94,5,vehicle_java2.jpg,Java,medium,B,stage3,0.782608695652174,0.8695652173913043,0.6304347826086957,0.1956521739130435,0.08695652173913043,76.40264353808409,0.10714285714285714
185,2,rectangle_java2.jpg,Java,medium,A,stage3,0.7560975609756098,0.8536585365853658,0.6585365853658537,0.14634146341463414,0.024390243902439025,59.68990315977735,0.0763888888888889
185,2,rectangle_java2.jpg,Java,medium,A,stage2,0.926829268292683,0.926829268292683,0.7317073170731707,0.14634146341463414,0.0975609756097561,54.10003092584299,0.10416666666666667
185,2,rectangle_java2.jpg,Java,medium,A,stage1,0.926829268292683,0.9512195121951219,0.6829268292682927,0.12195121951219512,0.0975609756097561,65.53974246361835,0.1111111111111111
93,2,vehicle_java.jpg,Java,none,B,stage2,0.75,0.8,0.55,0.25,0.1,91.37537610914262,0.0625
93,2,vehicle_java.jpg,Java,none,B,stage3,0.65,0.75,0.6,0.25,0.05,130.67877505064226,0.0625
93,2,vehicle_java.jpg,Java,none,B,stage1,0.55,0.7,0.45,0.25,0.0,63.25750794152284,0.08035714285714286
93,5,rectangle_java.jpg,Java,none,A,stage1,0.8214285714285714,0.8214285714285714,0.5,0.32142857142857145,0.17857142857142858,59.605065197016344,0.0625
93,5,rectangle_java.jpg,Java,none,A,stage2,0.75,0.8214285714285714,0.5357142857142857,0.25,0.10714285714285714,60.95016628635391,0.09722222222222222
93,5,rectangle_java.jpg,Java,none,A,stage3,0.6896551724137931,0.7586206896551724,0.4482758620689655,0.20689655172413793,0.0,65.72278937080782,0.09027777777777778
171,5,rectangle_java2.jpg,Java,medium,A,stage1,0.8653846153846154,0.9230769230769231,0.6538461538461539,0.21153846153846154,0.15384615384615385,53.7526637288114,0.09722222222222222
171,5,rectangle_java2.jpg,Java,medium,A,stage3,0.8113207547169812,0.8679245283018868,0.5660377358490566,0.3018867924528302,0.18867924528301888,78.99228068351916,0.11805555555555555
171,5,rectangle_java2.jpg,Java,medium,A,stage2,0.9038461538461539,0.9038461538461539,0.6153846153846154,0.23076923076923078,0.15384615384615385,70.3877091723006,0.1111111111111111
171,2,vehicle_java2.jpg,Java,medium,B,stage2,0.8936170212765957,0.925531914893617,0.7340425531914894,0.11702127659574468,0.05319148936170213,63.770160763735106,0.125
171,2,vehicle_java2.jpg,Java,medium,B,stage3,0.7553191489361702,0.8297872340425532,0.5638297872340425,0.26595744680851063,0.10638297872340426,90.43168650002765,0.21428571428571427
171,2,vehicle_java2.jpg,Java,medium,B,stage1,0.851063829787234,0.8936170212765957,0.5851063829787234,0.26595744680851063,0.1702127659574468,59.662875184054734,0.19642857142857142
67,2,rectangle_java2.jpg,Java,high,A,stage2,0.8653846153846154,0.8846153846153846,0.6538461538461539,0.17307692307692307,0.07692307692307693,65.44499736363662,0.13194444444444445
67,2,rectangle_java2.jpg,Java,high,A,stage3,0.6792452830188679,0.7735849056603774,0.37735849056603776,0.3018867924528302,0.09433962264150944,84.69282961735422,0.13194444444444445
67,2,rectangle_java2.jpg,Java,high,A,stage1,0.7307692307692307,0.8076923076923077,0.5192307692307693,0.2692307692307692,0.09615384615384616,82.3065729231043,0.1388888888888889
58,2,vehicle_java2.jpg,Java,medium,B,stage2,0.8431372549019608,0.8823529411764706,0.6862745098039216,0.1568627450980392,0.058823529411764705,59.534399724382155,0.10714285714285714
58,2,vehicle_java2.jpg,Java,medium,B,stage3,0.7924528301886793,0.8679245283018868,0.6792452830188679,0.18867924528301888,0.07547169811320754,80.93531807654917,0.11607142857142858
58,2,vehicle_java2.jpg,Java,medium,B,stage1,0.7843137254901961,0.8431372549019608,0.5294117647058824,0.23529411764705882,0.09803921568627451,52.645301674703305,0.16071428571428573
33,2,vehicle_java2.jpg,Java,high,B,stage1,0.8352941176470589,0.8941176470588236,0.5882352941176471,0.23529411764705882,0.1411764705882353,65.97959411594113,0.19642857142857142
33,2,vehicle_java2.jpg,Java,high,B,stage3,0.7325581395348837,0.8372093023255814,0.4883720930232558,0.26744186046511625,0.11627906976744186,115.98593479908655,0.24107142857142858
33,2,vehicle_java2.jpg,Java,high,B,stage2,0.8117647058823529,0.8705882352941177,0.6,0.25882352941176473,0.1411764705882353,69.54502590935208,0.13392857142857142
33,5,rectangle_java2.jpg,Java,high,A,stage1,0.6875,0.7708333333333334,0.4375,0.25,0.041666666666666664,95.83509057894426,0.14583333333333334
33,5,rectangle_java2.jpg,Java,high,A,stage3,0.673469387755102,0.8163265306122449,0.3673469387755102,0.3469387755102041,0.1836734693877551,141.2924230212416,0.125
33,5,rectangle_java2.jpg,Java,high,A,stage2,0.5833333333333334,0.7083333333333334,0.3958333333333333,0.375,0.10416666666666667,90.85888851956952,0.13194444444444445
125,2,rectangle_java.jpg,Java,medium,A,stage2,0.6944444444444444,0.7777777777777778,0.3611111111111111,0.3055555555555556,0.1111111111111111,121.81125721285069,0.09722222222222222
125,2,rectangle_java.jpg,Java,medium,A,stage3,0.7105263157894737,0.7631578947368421,0.42105263157894735,0.39473684210526316,0.18421052631578946,138.57560088697693,0.1111111111111111
125,2,rectangle_java.jpg,Java,medium,A,stage1,0.5833333333333334,0.7222222222222222,0.2777777777777778,0.2777777777777778,0.027777777777777776,115.71787724750021,0.1111111111111111
34,5,rectangle_java2.jpg,Java,medium,A,stage1,0.8625,0.9125,0.625,0.225,0.15,63.69265204794478,0.125
34,5,rectangle_java2.jpg,Java,medium,A,stage2,0.975,0.975,0.825,0.1375,0.125,40.4568495000573,0.04861111111111111
34,5,rectangle_java2.jpg,Java,medium,A,stage3,0.7439024390243902,0.8048780487804879,0.5121951219512195,0.32926829268292684,0.14634146341463414,68.5873742154573,0.18055555555555555
34,2,vehicle_java2.jpg,Java,medium,B,stage1,0.7058823529411765,0.7941176470588235,0.4852941176470588,0.3088235294117647,0.11764705882352941,66.09799710635195,0.19642857142857142
34,2,vehicle_java2.jpg,Java,medium,B,stage3,0.8235294117647058,0.8823529411764706,0.6470588235294118,0.20588235294117646,0.10294117647058823,74.49657017848435,0.08035714285714286
34,2,vehicle_java2.jpg,Java,medium,B,stage2,0.75,0.8382352941176471,0.5441176470588235,0.23529411764705882,0.08823529411764706,79.53218182257066,0.15178571428571427
114,5,vehicle_java2.jpg,Java,medium,B,stage2,0.7586206896551724,0.896551724137931,0.6896551724137931,0.10344827586206896,0.034482758620689655,61.59184395819243,0.11607142857142858
114,5,vehicle_java2.jpg,Java,medium,B,stage3,0.8,0.9,0.6666666666666666,0.13333333333333333,0.06666666666666667,90.19475169107103,0.08928571428571429
114,5,vehicle_java2.jpg,Java,medium,B,stage1,0.6896551724137931,0.7931034482758621,0.3793103448275862,0.27586206896551724,0.10344827586206896,112.04433936540254,0.11607142857142858
66,2,vehicle_java2.jpg,Java,medium,B,stage1,0.7368421052631579,0.7894736842105263,0.47368421052631576,0.3157894736842105,0.15789473684210525,65.977747350329,0.09821428571428571
66,2,vehicle_java2.jpg,Java,medium,B,stage2,0.6842105263157895,0.7894736842105263,0.5263157894736842,0.21052631578947367,0.05263157894736842,75.7305189547199,0.08035714285714286
66,2,vehicle_java2.jpg,Java,medium,B,stage3,0.75,0.9,0.6,0.05,0.0,122.52132155909221,0.09821428571428571
66,5,rectangle_java2.jpg,Java,medium,A,stage2,0.8157894736842105,0.868421052631579,0.6052631578947368,0.23684210526315788,0.13157894736842105,71.97304520215698,0.09027777777777778
66,5,rectangle_java2.jpg,Java,medium,A,stage3,0.7435897435897436,0.7948717948717948,0.41025641025641024,0.3333333333333333,0.15384615384615385,79.45818737696325,0.125
66,5,rectangle_java2.jpg,Java,medium,A,stage1,0.5789473684210527,0.7105263157894737,0.47368421052631576,0.3157894736842105,0.05263157894736842,48.65331101361862,0.10416666666666667
170,5,vehicle_java2.jpg,Java,medium,B,stage3,0.908256880733945,0.944954128440367,0.7339449541284404,0.1651376146788991,0.11926605504587157,69.63037731251758,0.16071428571428573
170,5,vehicle_java2.jpg,Java,medium,B,stage2,0.9532710280373832,0.9532710280373832,0.7383177570093458,0.17757009345794392,0.14018691588785046,54.41958819557489,0.11607142857142858
170,5,vehicle_java2.jpg,Java,medium,B,stage1,0.6635514018691588,0.7383177570093458,0.42990654205607476,0.2803738317757009,0.028037383177570093,69.54235605612277,0.14285714285714285
59,2,vehicle_java.jpg,Java,medium,B,stage1,0.8297872340425532,0.8617021276595744,0.5851063829787234,0.26595744680851063,0.13829787234042554,62.907545659086054,0.15178571428571427
59,2,vehicle_java.jpg,Java,medium,B,stage3,0.7553191489361702,0.8404255319148937,0.5425531914893617,0.24468085106382978,0.09574468085106383,108.25844172261323,0.19642857142857142
59,2,vehicle_java.jpg,Java,medium,B,stage2,0.7446808510638298,0.8191489361702128,0.5106382978723404,0.32978723404255317,0.1595744680851064,89.40978194655514,0.20535714285714285
183,2,vehicle_java2.jpg,Java,medium,B,stage1,0.8172043010752689,0.8279569892473119,0.5698924731182796,0.24731182795698925,0.08602150537634409,42.16524581510361,0.10714285714285714
183,2,vehicle_java2.jpg,Java,medium,B,stage2,0.7634408602150538,0.8709677419354839,0.4838709677419355,0.27956989247311825,0.16129032258064516,59.709022727130055,0.22321428571428573
183,2,vehicle_java2.jpg,Java,medium,B,stage3,0.6382978723404256,0.7872340425531915,0.4787234042553192,0.2978723404255319,0.09574468085106383,116.0243587123911,0.24107142857142858
61,2,vehicle_java2.jpg,Java,medium,B,stage1,0.8695652173913043,0.8840579710144928,0.5942028985507246,0.21739130434782608,0.11594202898550725,54.933891241593656,0.16071428571428573
61,2,vehicle_java2.jpg,Java,medium,B,stage2,0.8695652173913043,0.9130434782608695,0.5652173913043478,0.2463768115942029,0.17391304347826086,76.77363016694298,0.14285714285714285
61,2,vehicle_java2.jpg,Java,medium,B,stage3,0.6338028169014085,0.7464788732394366,0.43661971830985913,0.3380281690140845,0.09859154929577464,90.67582220717492,0.11607142857142858
61,5,rectangle_java2.jpg,Java,medium,A,stage3,0.7304347826086957,0.7913043478260869,0.4782608695652174,0.30434782608695654,0.10434782608695652,61.58227189246919,0.2222222222222222
61,5,rectangle_java2.jpg,Java,medium,A,stage2,0.7345132743362832,0.8230088495575221,0.5221238938053098,0.21238938053097345,0.04424778761061947,74.80672510264526,0.19444444444444445
61,5,rectangle_java2.jpg,Java,medium,A,stage1,0.8230088495575221,0.8495575221238938,0.5309734513274337,0.2831858407079646,0.1415929203539823,56.32231831686334,0.1527777777777778
1,2,vehicle_java.jpg,Java,high,B,stage2,0.7272727272727273,0.7954545454545454,0.5227272727272727,0.25,0.06818181818181818,110.84853405778591,0.0625
1,2,vehicle_java.jpg,Java,high,B,stage3,0.6666666666666666,0.8222222222222222,0.4666666666666667,0.17777777777777778,0.022222222222222223,109.36835209570454,0.15178571428571427
1,2,vehicle_java.jpg,Java,high,B,stage1,0.7727272727272727,0.8636363636363636,0.5909090909090909,0.18181818181818182,0.06818181818181818,71.9602570298087,0.125
57,2,rectangle_java2.jpg,Java,medium,A,stage2,0.7142857142857143,0.8214285714285714,0.42857142857142855,0.25,0.10714285714285714,76.28372470267341,0.09722222222222222
57,2,rectangle_java2.jpg,Java,medium,A,stage3,0.8333333333333334,0.9,0.5333333333333333,0.36666666666666664,0.3,65.62693102198551,0.08333333333333333
57,2,rectangle_java2.jpg,Java,medium,A,stage1,0.8928571428571429,0.9285714285714286,0.6071428571428571,0.17857142857142858,0.14285714285714285,58.72206247178935,0.06944444444444445
57,5,vehicle_java2.jpg,Java,medium,B,stage2,0.746031746031746,0.8253968253968254,0.5555555555555556,0.25396825396825395,0.09523809523809523,67.8834873075484,0.15178571428571427
57,5,vehicle_java2.jpg,Java,medium,B,stage3,0.6666666666666666,0.7936507936507936,0.47619047619047616,0.30158730158730157,0.1111111111111111,113.78960040505196,0.17857142857142858
57,5,vehicle_java2.jpg,Java,medium,B,stage1,0.8095238095238095,0.873015873015873,0.5555555555555556,0.2698412698412698,0.15873015873015872,58.95120217688199,0.16071428571428573
141,2,vehicle_java2.jpg,Java,low,B,stage1,0.9333333333333333,0.9466666666666667,0.6533333333333333,0.18666666666666668,0.14666666666666667,59.10257947439311,0.15178571428571427
141,2,vehicle_java2.jpg,Java,low,B,stage3,0.8552631578947368,0.8947368421052632,0.6710526315789473,0.17105263157894737,0.07894736842105263,67.90135594191919,0.25
141,2,vehicle_java2.jpg,Java,low,B,stage2,0.8,0.84,0.6266666666666667,0.2,0.05333333333333334,89.04836234615648,0.23214285714285715
68,5,vehicle_java2.jpg,Java,medium,B,stage3,0.7962962962962963,0.8888888888888888,0.7037037037037037,0.18518518518518517,0.09259259259259259,71.36761773173673,0.125
68,5,vehicle_java2.jpg,Java,medium,B,stage2,0.8269230769230769,0.8653846153846154,0.5384615384615384,0.21153846153846154,0.09615384615384616,44.140512477063744,0.09821428571428571
68,5,vehicle_java2.jpg,Java,medium,B,stage1,0.9230769230769231,0.9423076923076923,0.7307692307692307,0.17307692307692307,0.1346153846153846,40.21553562111728,0.09821428571428571
68,2,rectangle_java2.jpg,Java,medium,A,stage3,0.7808219178082192,0.821917808219178,0.5616438356164384,0.2191780821917808,0.0547945205479452,55.32789278044594,0.125
68,2,rectangle_java2.jpg,Java,medium,A,stage2,0.8309859154929577,0.8450704225352113,0.5915492957746479,0.22535211267605634,0.08450704225352113,41.19723631436287,0.14583333333333334
68,2,rectangle_java2.jpg,Java,medium,A,stage1,0.9154929577464789,0.9577464788732394,0.7464788732394366,0.11267605633802817,0.08450704225352113,38.44789452982661,0.13194444444444445
50,2,vehicle_java2.jpg,Java,medium,B,stage1,0.6944444444444444,0.7685185185185185,0.5370370370370371,0.25,0.027777777777777776,78.75159176669962,0.22321428571428573
50,2,vehicle_java2.jpg,Java,medium,B,stage2,0.7129629629629629,0.7685185185185185,0.42592592592592593,0.3148148148148148,0.09259259259259259,65.16871208815996,0.16071428571428573
50,2,vehicle_java2.jpg,Java,medium,B,stage3,0.6146788990825688,0.7064220183486238,0.3853211009174312,0.3761467889908257,0.09174311926605505,72.57689453190747,0.22321428571428573
6,5,vehicle_java.jpg,Java,medium,B,stage1,0.8115942028985508,0.8695652173913043,0.5652173913043478,0.2318840579710145,0.11594202898550725,69.82104523540139,0.13392857142857142
6,5,vehicle_java.jpg,Java,medium,B,stage2,0.855072463768116,0.8695652173913043,0.6376811594202898,0.18840579710144928,0.07246376811594203,53.14985361954503,0.09821428571428571
6,5,vehicle_java.jpg,Java,medium,B,stage3,0.7971014492753623,0.855072463768116,0.5507246376811594,0.2463768115942029,0.11594202898550725,97.2801338378483,0.19642857142857142
6,2,rectangle_java.jpg,Java,medium,A,stage3,0.8409090909090909,0.8636363636363636,0.6590909090909091,0.22727272727272727,0.11363636363636363,63.10479105328381,0.09027777777777778
6,2,rectangle_java.jpg,Java,medium,A,stage2,0.7857142857142857,0.8571428571428571,0.6190476190476191,0.19047619047619047,0.07142857142857142,81.91395361074659,0.1111111111111111
6,2,rectangle_java.jpg,Java,medium,A,stage1,0.9047619047619048,0.9285714285714286,0.7142857142857143,0.11904761904761904,0.07142857142857142,59.7448112918274,0.11805555555555555
179,5,rectangle_java2.jpg,Java,low,A,stage1,0.8848484848484849,0.896969696969697,0.6424242424242425,0.21212121212121213,0.11515151515151516,55.51508492039999,0.19444444444444445
179,5,rectangle_java2.jpg,Java,low,A,stage3,0.7964071856287425,0.8502994011976048,0.5508982035928144,0.2874251497005988,0.1437125748502994,67.23697278443117,0.2222222222222222
179,5,rectangle_java2.jpg,Java,low,A,stage2,0.8848484848484849,0.9151515151515152,0.6787878787878788,0.22424242424242424,0.14545454545454545,65.85489595788096,0.2152777777777778
179,2,vehicle_java2.jpg,Java,low,B,stage1,0.8740157480314961,0.8976377952755905,0.6850393700787402,0.1889763779527559,0.09448818897637795,53.130881854411335,0.17857142857142858
179,2,vehicle_java2.jpg,Java,low,B,stage2,0.889763779527559,0.9212598425196851,0.6220472440944882,0.25984251968503935,0.1889763779527559,66.17262557859618,0.25892857142857145
179,2,vehicle_java2.jpg,Java,low,B,stage3,0.7751937984496124,0.8449612403100775,0.5348837209302325,0.2713178294573643,0.12403100775193798,67.42506460146835,0.20535714285714285
112,2,rectangle_java2.jpg,Java,medium,A,stage3,0.7567567567567568,0.8378378378378378,0.4864864864864865,0.2972972972972973,0.14864864864864866,55.934204495514166,0.1527777777777778
112,2,rectangle_java2.jpg,Java,medium,A,stage2,0.7837837837837838,0.8648648648648649,0.5135135135135135,0.2972972972972973,0.17567567567567569,64.08535745332699,0.1527777777777778
112,2,rectangle_java2.jpg,Java,medium,A,stage1,0.7432432432432432,0.7972972972972973,0.4864864864864865,0.25675675675675674,0.06756756756756757,69.34530176695628,0.1736111111111111
115,5,vehicle_java2.jpg,Java,medium,B,stage1,0.7578947368421053,0.8421052631578947,0.5263157894736842,0.28421052631578947,0.1368421052631579,65.97349150363614,0.25
115,5,vehicle_java2.jpg,Java,medium,B,stage3,0.6701030927835051,0.7628865979381443,0.5051546391752577,0.27835051546391754,0.05154639175257732,105.52573180026091,0.16964285714285715
115,5,vehicle_java2.jpg,Java,medium,B,stage2,0.7052631578947368,0.8,0.4421052631578947,0.29473684210526313,0.10526315789473684,75.54087621212652,0.16964285714285715
