Participant,Trial,code_file,Programming_Language,Expertise,Complexity,Stage,Vertical_Next_Text,Vertical_Later_Text,Horizontal_Later_Text,Regression_Rate,Line_Regression_Rate,Saccade_Length,Element_Coverage,Story_Order_Naive_Score,Story_Order_Dynamic_Score,Story_Order_Dynamic_Repetitions,Execution_Order_Naive_Score,Execution_Order_Dynamic_Score,Execution_Order_Dynamic_Repetitions
140,5,rectangle_java2.jpg,Java,high,A,stage1,0.828125,0.859375,0.5625,0.203125,0.078125,49.52418864310776,0.1527777777777778,-10,-10,1,-19,-19,1
56,5,rectangle_java2.jpg,Java,high,A,stage2,0.8309859154929577,0.8591549295774648,0.6056338028169014,0.2676056338028169,0.1408450704225352,68.34049612349034,0.1527777777777778,-27,-27,1,-30,-30,1
56,5,rectangle_java2.jpg,Java,high,A,stage1,0.8591549295774648,0.9154929577464788,0.7323943661971831,0.1549295774647887,0.0845070422535211,63.17423094013759,0.1597222222222222,-4,-4,1,-23,-23,1
56,2,vehicle_java2.jpg,Java,high,B,stage2,0.7123287671232876,0.8082191780821918,0.5616438356164384,0.2602739726027397,0.0821917808219178,98.41485601171983,0.1607142857142857,-20,-20,1,-36,-36,1
56,2,vehicle_java2.jpg,Java,high,B,stage1,0.8082191780821918,0.8493150684931506,0.5616438356164384,0.2465753424657534,0.1095890410958904,57.96416720213748,0.1339285714285714,-34,-34,1,-29,-29,1
69,2,rectangle_java2.jpg,Java,high,A,stage1,0.908450704225352,0.9154929577464788,0.6549295774647887,0.204225352112676,0.1267605633802817,66.91469135842937,0.2291666666666666,-8,-8,1,-20,-20,1
69,5,vehicle_java2.jpg,Java,high,B,stage1,0.8860759493670886,0.9240506329113924,0.6518987341772152,0.189873417721519,0.120253164556962,71.82397439507234,0.2589285714285714,6,6,1,-18,-18,1
69,2,rectangle_java2.jpg,Java,high,A,stage2,0.7394366197183099,0.8098591549295775,0.4788732394366197,0.3380281690140845,0.1549295774647887,85.02768822486415,0.1805555555555555,-80,-57,2,-53,-53,1
69,5,vehicle_java2.jpg,Java,high,B,stage2,0.7848101265822784,0.8481012658227848,0.569620253164557,0.240506329113924,0.0949367088607595,72.87735050352893,0.1517857142857142,-78,-64,3,-82,-75,2
176,2,rectangle_java2.jpg,Java,low,A,stage2,0.7896825396825397,0.8452380952380952,0.5873015873015873,0.242063492063492,0.0912698412698412,65.21156457563073,0.2569444444444444,-102,-84,2,-120,-109,2
176,2,rectangle_java2.jpg,Java,low,A,stage1,0.8928571428571429,0.9087301587301588,0.6746031746031746,0.1825396825396825,0.0952380952380952,54.95889885063413,0.2777777777777778,-44,-44,1,-61,-61,1
176,5,vehicle_java2.jpg,Java,low,B,stage1,0.9068627450980392,0.9215686274509804,0.7352941176470589,0.1274509803921568,0.0539215686274509,53.27194124103458,0.2857142857142857,-7,-7,1,-31,-31,1
176,5,vehicle_java2.jpg,Java,low,B,stage2,0.8529411764705882,0.8872549019607843,0.6715686274509803,0.1568627450980392,0.0490196078431372,60.25078957469864,0.2053571428571428,-56,-56,1,-73,-73,1
60,5,rectangle_java2.jpg,Java,medium,A,stage1,0.890625,0.9140625,0.65625,0.2109375,0.1328125,65.25474573802973,0.2291666666666666,-23,-23,1,-37,-37,1
60,5,rectangle_java2.jpg,Java,medium,A,stage2,0.7734375,0.828125,0.53125,0.2734375,0.109375,75.69457193741486,0.1944444444444444,-50,-42,2,-54,-54,1
60,2,vehicle_java2.jpg,Java,medium,B,stage2,0.8431372549019608,0.9019607843137256,0.6993464052287581,0.1764705882352941,0.0849673202614379,80.8645940423559,0.2410714285714285,-48,-48,1,-40,-40,1
60,2,vehicle_java2.jpg,Java,medium,B,stage1,0.8366013071895425,0.8888888888888888,0.7124183006535948,0.1633986928104575,0.0588235294117647,56.007588414668646,0.2410714285714285,-14,-14,1,-16,-16,1
182,5,rectangle_java2.jpg,Java,medium,A,stage1,0.8857142857142857,0.9142857142857144,0.6,0.2571428571428571,0.1785714285714285,60.78552887446622,0.2013888888888889,-20,-20,1,-33,-33,1
182,5,rectangle_java2.jpg,Java,medium,A,stage2,0.7642857142857142,0.85,0.5642857142857143,0.3,0.1571428571428571,99.5325492508276,0.2083333333333333,-44,-44,1,-40,-40,1
182,2,vehicle_java2.jpg,Java,medium,B,stage2,0.735,0.835,0.555,0.27,0.11,93.55703156561437,0.25,-72,-72,1,-96,-77,2
182,2,vehicle_java2.jpg,Java,medium,B,stage1,0.755,0.83,0.555,0.28,0.115,87.1743261312061,0.2589285714285714,-94,-94,1,-99,-91,2
94,5,vehicle_java2.jpg,Java,medium,B,stage1,0.8676470588235294,0.9558823529411764,0.7352941176470589,0.0588235294117647,0.0294117647058823,58.31369828273753,0.1607142857142857,18,18,1,-4,-4,1
94,2,rectangle_java2.jpg,Java,medium,A,stage2,0.9076923076923076,0.953846153846154,0.7230769230769231,0.123076923076923,0.0923076923076923,52.45286479148578,0.1527777777777778,5,5,1,-30,-30,1
94,5,vehicle_java2.jpg,Java,medium,B,stage2,0.7647058823529411,0.8382352941176471,0.6176470588235294,0.2205882352941176,0.0735294117647058,73.26508042175112,0.1607142857142857,-7,-7,1,-18,-18,1
94,2,rectangle_java2.jpg,Java,medium,A,stage1,0.7076923076923077,0.7846153846153846,0.6153846153846154,0.2307692307692307,0.0307692307692307,68.81432442196048,0.125,-44,-44,1,-46,-46,1
185,2,rectangle_java2.jpg,Java,medium,A,stage2,0.8225806451612904,0.8870967741935484,0.6935483870967742,0.1451612903225806,0.0483870967741935,57.76891126503912,0.1319444444444444,-23,-23,1,-27,-27,1
185,2,rectangle_java2.jpg,Java,medium,A,stage1,0.9344262295081968,0.9508196721311476,0.7049180327868853,0.1311475409836065,0.0983606557377049,63.435630172019415,0.1388888888888889,5,5,1,-5,-5,1
93,2,vehicle_java.jpg,Java,none,B,stage2,0.6666666666666666,0.7666666666666667,0.6,0.2666666666666666,0.0666666666666666,131.5325748283744,0.0803571428571428,-31,-31,1,-36,-36,1
93,2,vehicle_java.jpg,Java,none,B,stage1,0.6666666666666666,0.7666666666666667,0.5,0.2,0.0,54.60859956313127,0.0982142857142857,-29,-29,1,-25,-25,1
93,5,rectangle_java.jpg,Java,none,A,stage1,0.8809523809523809,0.8809523809523809,0.5952380952380952,0.2619047619047619,0.1666666666666666,54.01639055691766,0.0625,-23,-23,1,-39,-39,1
93,5,rectangle_java.jpg,Java,none,A,stage2,0.6511627906976745,0.7441860465116279,0.3953488372093023,0.2790697674418604,0.0465116279069767,71.7841942443619,0.1111111111111111,-13,-13,1,-25,-25,1
171,5,rectangle_java2.jpg,Java,medium,A,stage1,0.8846153846153846,0.935897435897436,0.6410256410256411,0.2179487179487179,0.1666666666666666,60.06928461121296,0.1388888888888889,-14,-14,1,-15,-15,1
171,5,rectangle_java2.jpg,Java,medium,A,stage2,0.8354430379746836,0.8734177215189873,0.5822784810126582,0.2784810126582278,0.1645569620253164,78.93444768735145,0.1805555555555555,-20,-20,1,-35,-35,1
171,2,vehicle_java2.jpg,Java,medium,B,stage2,0.8014184397163121,0.8652482269503546,0.6312056737588653,0.2056737588652482,0.0780141843971631,78.77748957692074,0.2410714285714285,-60,-53,2,-44,-44,1
171,2,vehicle_java2.jpg,Java,medium,B,stage1,0.8723404255319149,0.9078014184397164,0.6382978723404256,0.2198581560283688,0.1347517730496454,63.55015005768213,0.2232142857142857,-13,-13,1,-15,-15,1
67,2,rectangle_java2.jpg,Java,high,A,stage2,0.7341772151898734,0.810126582278481,0.4556962025316455,0.2658227848101265,0.0886075949367088,77.68095507980668,0.1527777777777778,-54,-51,2,-43,-43,1
67,2,rectangle_java2.jpg,Java,high,A,stage1,0.7948717948717948,0.8461538461538461,0.5897435897435898,0.2179487179487179,0.0769230769230769,73.33696702102127,0.1597222222222222,-33,-33,1,-30,-30,1
58,2,vehicle_java2.jpg,Java,medium,B,stage2,0.8333333333333334,0.8846153846153846,0.6923076923076923,0.1794871794871795,0.0769230769230769,75.33894152826132,0.125,-24,-24,1,-38,-38,1
58,2,vehicle_java2.jpg,Java,medium,B,stage1,0.7922077922077922,0.8571428571428571,0.5844155844155844,0.2077922077922078,0.0779220779220779,51.6994963724707,0.1785714285714285,-28,-28,1,-25,-25,1
33,2,vehicle_java2.jpg,Java,high,B,stage1,0.828125,0.890625,0.5859375,0.25,0.1484375,68.26396018612863,0.2410714285714285,-27,-27,1,-19,-19,1
33,2,vehicle_java2.jpg,Java,high,B,stage2,0.765625,0.859375,0.5390625,0.25,0.1171875,96.57897460667378,0.2410714285714285,-76,-76,1,-76,-76,1
33,5,rectangle_java2.jpg,Java,high,A,stage1,0.6388888888888888,0.75,0.4166666666666667,0.3055555555555556,0.0694444444444444,85.14824709326054,0.1736111111111111,-33,-31,2,-40,-40,1
33,5,rectangle_java2.jpg,Java,high,A,stage2,0.684931506849315,0.8082191780821918,0.410958904109589,0.3287671232876712,0.1506849315068493,128.3164553136159,0.1527777777777778,-37,-33,2,-39,-39,1
125,2,rectangle_java.jpg,Java,medium,A,stage2,0.7090909090909091,0.7818181818181819,0.3818181818181818,0.3636363636363636,0.1636363636363636,133.03029528215114,0.1458333333333333,-32,-32,1,-53,-53,1
125,2,rectangle_java.jpg,Java,medium,A,stage1,0.6181818181818182,0.7272727272727273,0.3272727272727272,0.3090909090909091,0.0545454545454545,113.58823437424256,0.1111111111111111,-29,-29,1,-26,-26,1
34,5,rectangle_java2.jpg,Java,medium,A,stage1,0.9008264462809916,0.9338842975206612,0.7024793388429752,0.1900826446280991,0.1322314049586777,55.79170471613062,0.1319444444444444,-14,-14,1,-12,-12,1
34,5,rectangle_java2.jpg,Java,medium,A,stage2,0.8264462809917356,0.8677685950413223,0.6198347107438017,0.2644628099173554,0.140495867768595,60.17409695031801,0.2013888888888889,-39,-39,1,-55,-55,1
34,2,vehicle_java2.jpg,Java,medium,B,stage1,0.7352941176470589,0.8235294117647058,0.5098039215686274,0.284313725490196,0.1176470588235294,66.32353239702036,0.25,-27,-27,1,-45,-44,2
34,2,vehicle_java2.jpg,Java,medium,B,stage2,0.7941176470588235,0.8627450980392157,0.6176470588235294,0.2156862745098039,0.088235294117647,81.39310799504597,0.1339285714285714,-40,-40,1,-37,-37,1
114,5,vehicle_java2.jpg,Java,medium,B,stage2,0.7954545454545454,0.9090909090909092,0.7045454545454546,0.1136363636363636,0.0454545454545454,83.09949697880502,0.1160714285714285,-14,-14,1,-25,-25,1
114,5,vehicle_java2.jpg,Java,medium,B,stage1,0.7272727272727273,0.8409090909090909,0.4772727272727273,0.2272727272727272,0.0909090909090909,90.32877343532182,0.1428571428571428,-24,-24,1,-20,-20,1
66,2,vehicle_java2.jpg,Java,medium,B,stage1,0.6896551724137931,0.7931034482758621,0.4827586206896552,0.3103448275862069,0.1379310344827586,77.79612203137984,0.125,-36,-36,1,-32,-32,1
66,2,vehicle_java2.jpg,Java,medium,B,stage2,0.7931034482758621,0.896551724137931,0.5862068965517241,0.1034482758620689,0.0344827586206896,100.82102540119595,0.1339285714285714,-1,-1,1,-11,-11,1
66,5,rectangle_java2.jpg,Java,medium,A,stage2,0.7931034482758621,0.8448275862068966,0.4827586206896552,0.293103448275862,0.1551724137931034,75.08481126070728,0.1527777777777778,-21,-21,1,-45,-45,1
66,5,rectangle_java2.jpg,Java,medium,A,stage1,0.631578947368421,0.7368421052631579,0.5087719298245614,0.3157894736842105,0.0701754385964912,58.62459717926239,0.1180555555555555,-23,-23,1,-22,-22,1
170,5,vehicle_java2.jpg,Java,medium,B,stage2,0.925925925925926,0.9506172839506172,0.7407407407407407,0.1666666666666666,0.1234567901234567,63.66928882919745,0.1785714285714285,-27,-27,1,-43,-43,1
170,5,vehicle_java2.jpg,Java,medium,B,stage1,0.7639751552795031,0.8136645962732919,0.5341614906832298,0.2484472049689441,0.0683229813664596,65.69843866879435,0.1964285714285714,-86,-68,2,-88,-67,2
59,2,vehicle_java.jpg,Java,medium,B,stage1,0.8226950354609929,0.8652482269503546,0.5673758865248227,0.2765957446808511,0.1489361702127659,67.67138671370938,0.1964285714285714,-42,-42,1,-41,-41,1
59,2,vehicle_java.jpg,Java,medium,B,stage2,0.7304964539007093,0.8156028368794326,0.524822695035461,0.2907801418439716,0.1134751773049645,105.986876562759,0.2678571428571428,-59,-59,1,-72,-70,2
183,2,vehicle_java2.jpg,Java,medium,B,stage1,0.7857142857142857,0.8285714285714286,0.5357142857142857,0.2642857142857143,0.1,47.74979428342406,0.1964285714285714,-81,-81,1,-77,-75,2
183,2,vehicle_java2.jpg,Java,medium,B,stage2,0.7,0.8357142857142857,0.4857142857142857,0.2857142857142857,0.1285714285714285,98.13271901679214,0.2857142857142857,-62,-38,2,-63,-51,2
61,2,vehicle_java2.jpg,Java,medium,B,stage1,0.8846153846153846,0.8942307692307693,0.625,0.2115384615384615,0.1153846153846153,54.345064805336975,0.1785714285714285,-15,-15,1,-16,-16,1
61,2,vehicle_java2.jpg,Java,medium,B,stage2,0.6952380952380952,0.8,0.4476190476190476,0.3238095238095238,0.1333333333333333,91.84530235940984,0.1785714285714285,-74,-67,2,-74,-74,1
61,5,rectangle_java2.jpg,Java,medium,A,stage2,0.7134502923976608,0.7894736842105263,0.4912280701754385,0.2865497076023391,0.0818713450292397,63.6019569281792,0.2361111111111111,-110,-92,2,-105,-94,2
61,5,rectangle_java2.jpg,Java,medium,A,stage1,0.8176470588235294,0.8588235294117647,0.5352941176470588,0.2470588235294117,0.1117647058823529,63.95067219481551,0.2083333333333333,-60,-43,2,-78,-78,1
1,2,vehicle_java.jpg,Java,high,B,stage2,0.6865671641791045,0.8208955223880597,0.4776119402985074,0.208955223880597,0.044776119402985,112.0363056899438,0.1607142857142857,-43,-29,2,-45,-45,1
1,2,vehicle_java.jpg,Java,high,B,stage1,0.7727272727272727,0.8484848484848485,0.5909090909090909,0.1969696969696969,0.0606060606060606,83.2588013330902,0.1517857142857142,-7,-7,1,-11,-11,1
57,2,rectangle_java2.jpg,Java,medium,A,stage2,0.813953488372093,0.9069767441860463,0.5348837209302325,0.3255813953488372,0.2558139534883721,62.80582485781771,0.1041666666666666,-15,-15,1,-25,-25,1
57,2,rectangle_java2.jpg,Java,medium,A,stage1,0.8372093023255814,0.8837209302325582,0.5348837209302325,0.2093023255813953,0.1162790697674418,70.5436489680048,0.1180555555555555,14,14,1,-26,-26,1
57,5,vehicle_java2.jpg,Java,medium,B,stage2,0.6947368421052632,0.8,0.4947368421052631,0.3157894736842105,0.1263157894736842,103.16074238465664,0.1964285714285714,-52,-52,1,-52,-52,1
57,5,vehicle_java2.jpg,Java,medium,B,stage1,0.7978723404255319,0.8723404255319149,0.5531914893617021,0.2553191489361702,0.1382978723404255,60.050564110888594,0.1875,-28,-28,1,-23,-23,1
141,2,vehicle_java2.jpg,Java,low,B,stage1,0.9203539823008848,0.9469026548672568,0.672566371681416,0.168141592920354,0.1238938053097345,65.86928498641929,0.2410714285714285,10,10,1,-3,-3,1
141,2,vehicle_java2.jpg,Java,low,B,stage2,0.8141592920353983,0.8495575221238938,0.6371681415929203,0.2035398230088495,0.0619469026548672,77.36723842932899,0.2589285714285714,-22,-22,1,-41,-41,1
68,5,vehicle_java2.jpg,Java,medium,B,stage2,0.8227848101265823,0.8860759493670886,0.6455696202531646,0.2278481012658227,0.1265822784810126,63.107110533162285,0.1428571428571428,-28,-28,1,-40,-40,1
68,5,vehicle_java2.jpg,Java,medium,B,stage1,0.8860759493670886,0.9240506329113924,0.6708860759493671,0.1645569620253164,0.1012658227848101,42.06948640019399,0.1428571428571428,-7,-7,1,-7,-7,1
68,2,rectangle_java2.jpg,Java,medium,A,stage2,0.8240740740740741,0.8518518518518519,0.6111111111111112,0.2037037037037037,0.0648148148148148,51.66012258102936,0.1458333333333333,-61,-61,1,-69,-69,1
68,2,rectangle_java2.jpg,Java,medium,A,stage1,0.8691588785046729,0.9065420560747663,0.6542056074766355,0.1775700934579439,0.0934579439252336,39.03095664754469,0.1805555555555555,-18,-18,1,-9,-9,1
50,2,vehicle_java2.jpg,Java,medium,B,stage1,0.7222222222222222,0.7777777777777778,0.5246913580246914,0.2654320987654321,0.0493827160493827,69.32831359514523,0.2232142857142857,-95,-88,2,-111,-103,2
50,2,vehicle_java2.jpg,Java,medium,B,stage2,0.6380368098159509,0.7300613496932515,0.3803680981595092,0.3619631901840491,0.0981595092024539,74.691373088468,0.2321428571428571,-114,-98,2,-119,-99,2
6,5,vehicle_java.jpg,Java,medium,B,stage1,0.8446601941747572,0.8932038834951457,0.6116504854368932,0.1941747572815534,0.0970873786407767,59.987849513945065,0.1696428571428571,-24,-24,1,-25,-25,1
6,5,vehicle_java.jpg,Java,medium,B,stage2,0.8076923076923077,0.8461538461538461,0.5480769230769231,0.2596153846153846,0.1153846153846153,86.24020374686233,0.2142857142857142,-33,-33,1,-59,-59,1
6,2,rectangle_java.jpg,Java,medium,A,stage2,0.84375,0.875,0.671875,0.203125,0.09375,73.59935264841654,0.125,-21,-21,1,-40,-40,1
6,2,rectangle_java.jpg,Java,medium,A,stage1,0.859375,0.90625,0.671875,0.15625,0.078125,61.844173308903954,0.1527777777777778,-10,-10,1,-21,-21,1
179,5,rectangle_java2.jpg,Java,low,A,stage1,0.8548387096774194,0.8830645161290323,0.6048387096774194,0.25,0.1370967741935483,66.86036001750385,0.2777777777777778,-50,-49,2,-65,-65,1
179,5,rectangle_java2.jpg,Java,low,A,stage2,0.8594377510040161,0.8955823293172691,0.6465863453815262,0.2329317269076305,0.1325301204819277,58.459656905673725,0.2361111111111111,-58,-49,2,-55,-55,1
179,2,vehicle_java2.jpg,Java,low,B,stage1,0.8900523560209425,0.9109947643979056,0.675392670157068,0.2041884816753926,0.1204188481675392,55.25281138346927,0.2410714285714285,-37,-37,1,-39,-39,1
179,2,vehicle_java2.jpg,Java,low,B,stage2,0.8072916666666666,0.8697916666666666,0.5572916666666666,0.2760416666666667,0.1510416666666666,68.93038980756863,0.3214285714285714,-78,-76,2,-79,-79,1
112,2,rectangle_java2.jpg,Java,medium,A,stage2,0.7657657657657657,0.8468468468468469,0.5045045045045045,0.2972972972972973,0.1531531531531531,58.10843619893761,0.2013888888888889,-37,-27,2,-41,-39,2
112,2,rectangle_java2.jpg,Java,medium,A,stage1,0.7567567567567568,0.8198198198198198,0.4864864864864865,0.2792792792792792,0.1081081081081081,67.82147559579813,0.2152777777777778,-43,-43,1,-63,-63,1
115,5,vehicle_java2.jpg,Java,medium,B,stage1,0.7692307692307693,0.8531468531468531,0.5314685314685315,0.2657342657342657,0.1258741258741259,68.03531594489691,0.2678571428571428,-56,-32,2,-50,-40,2
115,5,vehicle_java2.jpg,Java,medium,B,stage2,0.6597222222222222,0.7569444444444444,0.4583333333333333,0.3055555555555556,0.0694444444444444,97.51233150018848,0.2232142857142857,-93,-93,1,-99,-96,2
115,2,rectangle_java2.jpg,Java,medium,A,stage2,0.8611111111111112,0.8888888888888888,0.6666666666666666,0.2083333333333333,0.1111111111111111,62.72862741723696,0.1111111111111111,-20,-20,1,-39,-39,1
115,2,rectangle_java2.jpg,Java,medium,A,stage1,0.8055555555555556,0.875,0.5555555555555556,0.3055555555555556,0.1944444444444444,73.94397247464264,0.1666666666666666,-10,-10,1,-30,-30,1
123,2,rectangle_java.jpg,Java,high,A,stage1,0.8901098901098901,0.9230769230769232,0.6593406593406593,0.2197802197802197,0.1538461538461538,68.57791896943425,0.1319444444444444,-7,-7,1,-32,-32,1
123,2,rectangle_java.jpg,Java,high,A,stage2,0.75,0.8152173913043478,0.5434782608695652,0.2826086956521739,0.108695652173913,107.64939888075124,0.1944444444444444,-16,-16,1,-53,-53,1
35,5,vehicle_java2.jpg,Java,low,B,stage1,0.803030303030303,0.8636363636363636,0.5909090909090909,0.25,0.1212121212121212,63.7261104301858,0.1964285714285714,-35,-35,1,-37,-37,1
35,5,vehicle_java2.jpg,Java,low,B,stage2,0.7218045112781954,0.8345864661654135,0.556390977443609,0.2631578947368421,0.1052631578947368,116.5531856900335,0.2142857142857142,-66,-66,1,-70,-70,1
35,2,rectangle_java2.jpg,Java,low,A,stage1,0.8823529411764706,0.9176470588235294,0.6352941176470588,0.188235294117647,0.1176470588235294,58.40830579542789,0.1458333333333333,-6,-6,1,-10,-10,1
35,2,rectangle_java2.jpg,Java,low,A,stage2,0.7674418604651163,0.8372093023255814,0.5,0.3255813953488372,0.1744186046511628,96.02430790380744,0.2013888888888889,-33,-33,1,-39,-39,1
124,5,rectangle_java2.jpg,Java,medium,A,stage2,0.8073394495412844,0.8440366972477065,0.5229357798165137,0.2935779816513761,0.146788990825688,67.55215556022797,0.2013888888888889,-38,-38,1,-56,-56,1
124,5,rectangle_java2.jpg,Java,medium,A,stage1,0.7706422018348624,0.8073394495412844,0.4770642201834862,0.2844036697247706,0.1009174311926605,64.61825804464355,0.1458333333333333,-51,-41,2,-43,-43,1
124,2,vehicle_java2.jpg,Java,medium,B,stage2,0.7412587412587412,0.8041958041958042,0.6013986013986014,0.2377622377622377,0.0489510489510489,96.61342683594624,0.2410714285714285,-82,-82,1,-75,-70,2
124,2,vehicle_java2.jpg,Java,medium,B,stage1,0.795774647887324,0.8732394366197183,0.5774647887323944,0.2464788732394366,0.1267605633802817,73.10001082073042,0.2410714285714285,-37,-37,1,-47,-47,1
32,5,vehicle_java2.jpg,Java,high,B,stage1,0.8947368421052632,0.9298245614035088,0.6842105263157895,0.175438596491228,0.1140350877192982,50.432680351356105,0.2321428571428571,-17,-17,1,-12,-12,1
32,5,vehicle_java2.jpg,Java,high,B,stage2,0.868421052631579,0.9298245614035088,0.7543859649122807,0.1228070175438596,0.0614035087719298,66.11866723161326,0.1607142857142857,-24,-24,1,-43,-43,1
32,2,rectangle_java2.jpg,Java,high,A,stage1,0.9285714285714286,0.9571428571428572,0.7142857142857143,0.1571428571428571,0.1285714285714285,60.79030118299209,0.1527777777777778,6,6,1,-15,-15,1
32,2,rectangle_java2.jpg,Java,high,A,stage2,0.8714285714285714,0.9,0.6571428571428571,0.2,0.1142857142857142,67.09399388926768,0.1458333333333333,-23,-23,1,-44,-44,1
206,5,rectangle_java2.jpg,Java,low,A,stage1,0.7593582887700535,0.8021390374331551,0.5026737967914439,0.3048128342245989,0.1122994652406417,53.6808671479092,0.1597222222222222,-102,-90,2,-89,-89,1
206,5,rectangle_java2.jpg,Java,low,A,stage2,0.7340425531914894,0.7872340425531915,0.5212765957446809,0.2659574468085106,0.0585106382978723,67.68989135555502,0.2430555555555555,-105,-96,2,-115,-112,2
206,2,vehicle_java2.jpg,Java,low,B,stage2,0.8731343283582089,0.8955223880597015,0.6865671641791045,0.1791044776119403,0.0820895522388059,56.60781136251947,0.1428571428571428,-38,-38,1,-60,-60,1
206,2,vehicle_java2.jpg,Java,low,B,stage1,0.7518796992481203,0.7969924812030075,0.4661654135338345,0.2932330827067669,0.0977443609022556,62.76978566069468,0.2142857142857142,-72,-59,2,-76,-67,2
201,2,rectangle_java2.jpg,Java,medium,A,stage2,0.8333333333333334,0.8666666666666667,0.55,0.2166666666666666,0.1,65.91773224330669,0.1458333333333333,-14,-14,1,-50,-50,1
201,2,rectangle_java2.jpg,Java,medium,A,stage1,0.8166666666666667,0.8666666666666667,0.5666666666666667,0.2166666666666666,0.1,49.172321225852535,0.1041666666666666,-25,-25,1,-29,-29,1
201,5,vehicle_java2.jpg,Java,medium,B,stage1,0.8723404255319149,0.9148936170212766,0.7446808510638298,0.0851063829787234,0.0212765957446808,49.32347106029213,0.1071428571428571,-15,-15,1,-12,-12,1
201,5,vehicle_java2.jpg,Java,medium,B,stage2,0.851063829787234,0.9148936170212766,0.5957446808510638,0.1702127659574468,0.1063829787234042,59.664057660181214,0.1071428571428571,-13,-13,1,-36,-36,1
208,5,rectangle_java2.jpg,Java,low,A,stage2,0.7633587786259542,0.8244274809160306,0.5343511450381679,0.2595419847328244,0.0916030534351145,59.66327121586762,0.2152777777777778,-58,-58,1,-74,-74,1
208,5,rectangle_java2.jpg,Java,low,A,stage1,0.8702290076335878,0.900763358778626,0.6335877862595419,0.2366412213740458,0.1450381679389313,51.50005331258092,0.1388888888888889,-29,-29,1,-19,-19,1
200,2,vehicle_java.jpg,Java,low,B,stage1,0.8068181818181818,0.8863636363636364,0.5909090909090909,0.2272727272727272,0.125,81.35034186987106,0.1785714285714285,-29,-29,1,-24,-24,1
200,2,vehicle_java.jpg,Java,low,B,stage2,0.7640449438202247,0.8651685393258427,0.5393258426966292,0.247191011235955,0.1235955056179775,133.12478155654028,0.2232142857142857,-51,-50,2,-55,-55,1
200,5,rectangle_java.jpg,Java,low,A,stage2,0.7739130434782608,0.8260869565217391,0.5826086956521739,0.2434782608695652,0.0782608695652174,88.93882942193973,0.1180555555555555,-60,-60,1,-71,-71,1
200,5,rectangle_java.jpg,Java,low,A,stage1,0.7217391304347827,0.8,0.4695652173913043,0.3217391304347826,0.1304347826086956,90.8677796381185,0.1944444444444444,-44,-41,2,-52,-52,1
207,5,rectangle_java2.jpg,Java,medium,A,stage2,0.7099236641221374,0.7862595419847328,0.5419847328244275,0.2824427480916031,0.0763358778625954,86.13435703164957,0.2152777777777778,-76,-76,1,-57,-57,1
207,5,rectangle_java2.jpg,Java,medium,A,stage1,0.8692307692307693,0.8769230769230769,0.6153846153846154,0.2230769230769231,0.1076923076923077,60.37171324627193,0.2152777777777778,-27,-27,1,-41,-41,1
207,2,vehicle_java2.jpg,Java,medium,B,stage1,0.8109756097560976,0.8658536585365854,0.6036585365853658,0.2195121951219512,0.0914634146341463,53.56863085826755,0.1964285714285714,-57,-57,1,-53,-53,1
207,2,vehicle_java2.jpg,Java,medium,B,stage2,0.8303030303030303,0.8909090909090909,0.6303030303030303,0.2424242424242424,0.1393939393939394,86.86358007675601,0.25,-53,-53,1,-64,-64,1
214,5,vehicle_java2.jpg,Java,medium,B,stage2,0.7425373134328358,0.8134328358208955,0.5522388059701493,0.2686567164179104,0.085820895522388,77.37139190085725,0.3035714285714285,-138,-121,3,-151,-136,2
214,5,vehicle_java2.jpg,Java,medium,B,stage1,0.8805970149253731,0.9029850746268656,0.6417910447761194,0.2164179104477611,0.1231343283582089,56.83365840047408,0.3303571428571428,-58,-20,2,-72,-48,2
214,2,rectangle_java2.jpg,Java,medium,A,stage2,0.7062937062937062,0.7832167832167832,0.4685314685314685,0.3426573426573426,0.1328671328671328,80.08324960058061,0.2083333333333333,-78,-76,2,-67,-67,1
214,2,rectangle_java2.jpg,Java,medium,A,stage1,0.7605633802816901,0.8098591549295775,0.5,0.3028169014084507,0.1197183098591549,77.8098550052111,0.2361111111111111,-48,-44,2,-65,-60,2
212,2,rectangle_java2.jpg,Java,medium,A,stage1,0.7160493827160493,0.7777777777777778,0.4444444444444444,0.3333333333333333,0.1234567901234567,57.46855672726578,0.1597222222222222,-34,-34,1,-33,-33,1
212,2,rectangle_java2.jpg,Java,medium,A,stage2,0.691358024691358,0.7654320987654321,0.4444444444444444,0.3333333333333333,0.1111111111111111,63.6975377293918,0.1458333333333333,-55,-51,2,-54,-54,1
215,5,rectangle_java2.jpg,Java,medium,A,stage2,0.8315789473684211,0.8631578947368421,0.5684210526315789,0.2736842105263158,0.1473684210526315,66.76033145163574,0.2152777777777778,-36,-36,1,-33,-33,1
215,2,vehicle_java2.jpg,Java,medium,B,stage2,0.7131782945736435,0.813953488372093,0.5426356589147286,0.2713178294573643,0.0930232558139534,116.91172084979952,0.1964285714285714,-62,-56,2,-68,-68,1
215,5,rectangle_java2.jpg,Java,medium,A,stage1,0.8210526315789474,0.8736842105263158,0.5894736842105263,0.231578947368421,0.1157894736842105,79.7390099814804,0.2013888888888889,-4,-4,1,-31,-31,1
