Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity,stage
52858,5,169,rectangle_java.jpg,rectangle_java.jpg,2327984983,88,748.4272727000001,233.2927273,751,215,23,19,x1,2,class->block->decl_stmt->decl->name,75,2,3,A,stage3
52859,5,169,rectangle_java.jpg,rectangle_java.jpg,2328568871,188,747.8561702000001,250.3012766,695,257,101,19,Rectangle,9,class->block->constructor->name,75,3,2,A,stage3
52860,5,169,rectangle_java.jpg,rectangle_java.jpg,2328816738,204,801.1745097999999,250.4301961,811,257,7,19,(,1,class->block->constructor->parameter_list,75,3,3,A,stage3
52861,5,169,rectangle_java.jpg,rectangle_java.jpg,2328920859,100,781.9044,247.8368,695,257,101,19,Rectangle,9,class->block->constructor->name,75,3,2,A,stage3
52862,5,169,rectangle_java.jpg,rectangle_java.jpg,2329188864,128,844.05625,255.4215625,830,257,34,19,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,75,3,4,A,stage3
52863,5,169,rectangle_java.jpg,rectangle_java.jpg,2329644845,300,755.0758667,226.8690667,751,215,23,19,x1,2,class->block->decl_stmt->decl->name,75,2,3,A,stage3
52864,5,169,rectangle_java.jpg,rectangle_java.jpg,2330260585,304,777.1489474,230.7619737,786,215,7,19,",",1,class->block->decl_stmt,75,2,4,A,stage3
52865,5,169,rectangle_java.jpg,rectangle_java.jpg,2330520697,100,843.5604,231.4732,842,215,7,19,",",1,class->block->decl_stmt,75,2,6,A,stage3
52866,5,169,rectangle_java.jpg,rectangle_java.jpg,2330636736,112,845.9439286,244.7560714,830,257,34,19,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,75,3,4,A,stage3
52867,5,169,rectangle_java.jpg,rectangle_java.jpg,2331004535,180,890.7457777999999,248.7653333,874,257,23,19,x1,2,class->block->constructor->parameter_list->parameter->decl->type->name,75,3,5,A,stage3
52868,5,169,rectangle_java.jpg,rectangle_java.jpg,2331276689,160,732.97025,293.8155,677,299,78,16,this.x1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,4,1,A,stage3
52869,5,169,rectangle_java.jpg,rectangle_java.jpg,2331560681,256,639.3914063,275.95375,616,257,69,19,public,6,class->block->constructor->specifier,75,3,1,A,stage3
52870,5,169,rectangle_java.jpg,rectangle_java.jpg,2332080438,80,791.2825,220.122,786,215,7,19,",",1,class->block->decl_stmt,75,2,4,A,stage3
52871,5,169,rectangle_java.jpg,rectangle_java.jpg,2332328490,152,869.5878947000001,262.2218421,874,257,23,19,x1,2,class->block->constructor->parameter_list->parameter->decl->type->name,75,3,5,A,stage3
52872,5,169,rectangle_java.jpg,rectangle_java.jpg,2333508512,72,724.4611111,333.24,677,342,78,19,this.y1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,5,1,A,stage3
52873,5,169,rectangle_java.jpg,rectangle_java.jpg,2333716495,104,719.8461538,342.1980769,677,342,78,19,this.y1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,5,1,A,stage3
52874,5,169,rectangle_java.jpg,rectangle_java.jpg,2333880461,160,735.06675,329.77225,677,342,78,19,this.y1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,5,1,A,stage3
52875,5,169,rectangle_java.jpg,rectangle_java.jpg,2334232449,160,769.73075,336.891,766,342,13,19,=,1,class->block->constructor->block->block_content->expr_stmt->expr->operator,75,5,2,A,stage3
52876,5,169,rectangle_java.jpg,rectangle_java.jpg,2334432459,76,693.1778947,330.5457895,677,342,78,19,this.y1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,5,1,A,stage3
52877,5,169,rectangle_java.jpg,rectangle_java.jpg,2334568491,132,689.5857576000001,346.4821212,677,342,78,19,this.y1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,5,1,A,stage3
52878,5,169,rectangle_java.jpg,rectangle_java.jpg,2334660493,88,701.3954545,350.8586364,677,342,78,19,this.y1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,5,1,A,stage3
