Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity
27825,5,78,rectangle_java2.jpg,rectangle_java2.jpg,14260126215,224,744.5403571,376.1739286,734,370,65,15,this.y1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,80,5,1,A
27826,5,78,rectangle_java2.jpg,rectangle_java2.jpg,14260258243,120,753.0683333,235.3353333,717,225,87,15,Rectangle,9,class->name,80,1,3,A
27827,5,78,rectangle_java2.jpg,rectangle_java2.jpg,14260498237,84,679.0380952,223.3580952,660,225,47,15,class,5,class,80,1,2,A
27828,5,78,rectangle_java2.jpg,rectangle_java2.jpg,14260606249,104,677.1515385,226.4923077,660,225,47,15,class,5,class,80,1,2,A
27829,5,78,rectangle_java2.jpg,rectangle_java2.jpg,14260782258,116,654.2455172,215.8472414,660,225,47,15,class,5,class,80,1,2,A
27830,5,78,rectangle_java2.jpg,rectangle_java2.jpg,14261010221,180,772.3268889,219.4562222,717,225,87,15,Rectangle,9,class->name,80,1,3,A
27831,5,78,rectangle_java2.jpg,rectangle_java2.jpg,14261294049,248,702.2819355,216.4779032,660,225,47,15,class,5,class,80,1,2,A
27832,5,78,rectangle_java2.jpg,rectangle_java2.jpg,14261790129,256,757.2609375,231.6426563,717,225,87,15,Rectangle,9,class->name,80,1,3,A
27833,5,78,rectangle_java2.jpg,rectangle_java2.jpg,14262486080,220,715.5098182,260.0287273,672,262,68,16,private,7,class->block->decl_stmt->decl->type->specifier,80,2,1,A
27834,5,78,rectangle_java2.jpg,rectangle_java2.jpg,14262917845,276,822.0592753999999,268.3585507,818,262,5,16,",",1,class->block->decl_stmt,80,2,4,A
27835,5,78,rectangle_java2.jpg,rectangle_java2.jpg,14263262031,304,778.8405263,261.6903947,788,262,18,16,x1,2,class->block->decl_stmt->decl->name,80,2,3,A
27836,5,78,rectangle_java2.jpg,rectangle_java2.jpg,14263413994,120,849.403,270.8026667,836,262,18,16,y1,2,class->block->decl_stmt->decl->name,80,2,5,A
27837,5,78,rectangle_java2.jpg,rectangle_java2.jpg,14263545959,128,849.2321875,267.61375,836,262,18,16,y1,2,class->block->decl_stmt->decl->name,80,2,5,A
27838,5,78,rectangle_java2.jpg,rectangle_java2.jpg,14264018101,432,899.2287037000001,267.2916667,884,262,18,16,x2,2,class->block->decl_stmt->decl->name,80,2,7,A
27839,5,78,rectangle_java2.jpg,rectangle_java2.jpg,14264106027,84,904.2847619,276.7057143,914,262,5,16,",",1,class->block->decl_stmt,80,2,8,A
27840,5,78,rectangle_java2.jpg,rectangle_java2.jpg,14264285955,176,913.5229545,268.0788636,914,262,5,16,",",1,class->block->decl_stmt,80,2,8,A
27841,5,78,rectangle_java2.jpg,rectangle_java2.jpg,14264445969,140,841.5262857000001,261.2151429,836,262,18,16,y1,2,class->block->decl_stmt->decl->name,80,2,5,A
